round,pool_type,race_no,gender,event_name,age_group,world_record,japan_record,meet_record,rank,athlete_name,team_name,lane,time_display,time_seconds,is_meet_record,is_japan_record,is_world_record,points_w,points_n,dive_time,lap_times,is_dnf
76,短水路,6,男子,25m自由形,60～64歳,,,12.14,13,安藤靖,セ・南青山,8/1,17.79,17.79,False,False,False,,,0.67,,False
76,短水路,6,男子,25m自由形,60～64歳,,,12.14,14,塚田和彦,セ・天王洲,1/7,22.32,22.32,False,False,False,,,0.8,,False
76,短水路,6,男子,25m自由形,60～64歳,,,12.14,15,古川勝彦,セ・平塚,5/7,27.95,27.95,False,False,False,,,,,False
76,短水路,6,男子,25m自由形,60～64歳,,,12.14,16,中村努,セ・市川,1/1,28.43,28.43,False,False,False,,,1.1,,False
76,短水路,6,男子,25m自由形,55～59歳,,,12.20,1,阿部憲一,セ・大宮宮原,15/6,12.77,12.77,False,False,False,,,0.68,,False
76,短水路,6,男子,25m自由形,55～59歳,,,12.20,2,山田隆弘,セ・市川,12/1,13.94,13.94,False,False,False,,,0.95,,False
76,短水路,6,男子,25m自由形,55～59歳,,,12.20,3,穴田啓樹,セ・慶應日吉,12/7,14.49,14.49,False,False,False,,,0.73,,False
76,短水路,6,男子,25m自由形,55～59歳,,,12.20,4,田中基幹,セ・流山,10/4,14.58,14.58,False,False,False,,,0.85,,False
76,短水路,6,男子,25m自由形,55～59歳,,,12.20,5,福田義晴,セ・市川,6/1,16.63,16.63,False,False,False,,,1.26,,False
76,短水路,6,男子,25m自由形,55～59歳,,,12.20,6,村田善彦,セ・清瀬,9/2,16.75,16.75,False,False,False,,,1.06,,False
76,短水路,6,男子,25m自由形,55～59歳,,,12.20,7,吉峯幸郎,セ・用賀,10/8,16.76,16.76,False,False,False,,,0.9,,False
76,短水路,6,男子,25m自由形,55～59歳,,,12.20,8,大木義之,セ・清瀬,5/8,16.78,16.78,False,False,False,,,0.86,,False
76,短水路,6,男子,25m自由形,55～59歳,,,12.20,9,小野和彦,セ・新川崎,1/3,17.54,17.54,False,False,False,,,0.89,,False
76,短水路,6,男子,25m自由形,55～59歳,,,12.20,10,星秀樹,セ・大宮宮原,3/2,17.77,17.77,False,False,False,,,0.97,,False
76,短水路,6,男子,25m自由形,55～59歳,,,12.20,11,半澤繁,セ・清瀬,7/8,18.84,18.84,False,False,False,,,1.06,,False
76,短水路,6,男子,25m自由形,55～59歳,,,12.20,12,冨澤正明,セ・青砥,5/1,26.73,26.73,False,False,False,,,1.16,,False
76,短水路,6,男子,25m自由形,50～54歳,,,12.31,1,小森康弘,セ・葛西,16/7,11.98,11.98,True,False,False,,,0.64,,False
76,短水路,6,男子,25m自由形,50～54歳,,,12.31,2,瀧本英樹,セ・千葉みなと,15/3,12.35,12.35,False,False,False,,,0.61,,False
76,短水路,6,男子,25m自由形,50～54歳,,,12.31,3,大村俊文,セ・二俣川,15/4,12.61,12.61,False,False,False,,,0.75,,False
76,短水路,6,男子,25m自由形,50～54歳,,,12.31,4,石上智啓,セ・二俣川,14/5,12.83,12.83,False,False,False,,,0.72,,False
76,短水路,6,男子,25m自由形,50～54歳,,,12.31,5,渡部弘一,セ・市川,12/4,12.97,12.97,False,False,False,,,0.7,,False
76,短水路,6,男子,25m自由形,50～54歳,,,12.31,6,川端邦武,セ・西台,12/6,13.05,13.05,False,False,False,,,0.74,,False
76,短水路,6,男子,25m自由形,50～54歳,,,12.31,7,松崎敏明,セ・慶應日吉,12/3,13.34,13.34,False,False,False,,,0.74,,False
76,短水路,6,男子,25m自由形,50～54歳,,,12.31,8,足立晃,セ・新川崎,13/4,13.45,13.45,False,False,False,,,0.73,,False
76,短水路,6,男子,25m自由形,50～54歳,,,12.31,9,原田真,セ・葛西,13/6,13.95,13.95,False,False,False,,,0.76,,False
76,短水路,6,男子,25m自由形,50～54歳,,,12.31,10,千葉忠英,セ・天王洲,12/2,14.43,14.43,False,False,False,,,0.77,,False
76,短水路,6,男子,25m自由形,50～54歳,,,12.31,11,宮本昌雄,セ・二俣川,9/7,14.70,14.7,False,False,False,,,0.64,,False
76,短水路,6,男子,25m自由形,50～54歳,,,12.31,12,岡田能行,セ・越谷,11/5,14.90,14.9,False,False,False,,,0.79,,False
76,短水路,6,男子,25m自由形,50～54歳,,,12.31,13,小柳大,ザバス川崎,10/5,16.47,16.47,False,False,False,,,1.0,,False
76,短水路,6,男子,25m自由形,50～54歳,,,12.31,14,竹山智明,セ・慶應日吉,7/3,17.81,17.81,False,False,False,,,,,False
76,短水路,6,男子,25m自由形,50～54歳,,,12.31,15,横溝和功,セ・下北沢,7/4,19.75,19.75,False,False,False,,,1.01,,False
76,短水路,6,男子,25m自由形,50～54歳,,,12.31,16,飯田勝章,セ・志木,5/6,20.36,20.36,False,False,False,,,0.86,,False
76,短水路,6,男子,25m自由形,45～49歳,,,11.62,1,倉持公一,セ・天王洲,15/2,12.68,12.68,False,False,False,,,0.68,,False
76,短水路,6,男子,25m自由形,45～49歳,,,11.62,2,花井一也,セ・長津田,13/7,12.74,12.74,False,False,False,,,0.62,,False
76,短水路,6,男子,25m自由形,45～49歳,,,11.62,3,北川貴義,セ・阿佐谷,15/7,12.82,12.82,False,False,False,,,0.7,,False
76,短水路,6,男子,25m自由形,45～49歳,,,11.62,4,佐々木茂倫,セ・流山,14/3,12.98,12.98,False,False,False,,,0.7,,False
76,短水路,6,男子,25m自由形,45～49歳,,,11.62,5,前田潤,セ・松戸,15/1,13.25,13.25,False,False,False,,,0.62,,False
76,短水路,6,男子,25m自由形,45～49歳,,,11.62,6,宮岡亮介,セ・亀有,14/1,13.45,13.45,False,False,False,,,0.72,,False
76,短水路,6,男子,25m自由形,45～49歳,,,11.62,7,中嶋智史,セ・市ヶ尾,14/8,13.92,13.92,False,False,False,,,0.76,,False
76,短水路,6,男子,25m自由形,45～49歳,,,11.62,8,加藤大輔,セ・横浜,11/6,14.21,14.21,False,False,False,,,0.91,,False
76,短水路,6,男子,25m自由形,45～49歳,,,11.62,9,古屋俊一,セ・ときわ台,13/2,14.45,14.45,False,False,False,,,0.89,,False
76,短水路,6,男子,25m自由形,40～44歳,,,11.46,1,鶴谷学,セ・二俣川,16/5,11.38,11.38,True,False,False,,,0.61,,False
76,短水路,6,男子,25m自由形,40～44歳,,,11.46,2,島脇晃也,セ・大森,16/6,11.53,11.53,False,False,False,,,0.65,,False
76,短水路,6,男子,25m自由形,40～44歳,,,11.46,3,山賀竜馬,セ・阿佐谷,16/2,11.92,11.92,False,False,False,,,0.63,,False
76,短水路,6,男子,25m自由形,40～44歳,,,11.46,4,川瀬健次,セ・大宮宮原,14/4,12.29,12.29,False,False,False,,,0.6,,False
76,短水路,6,男子,25m自由形,40～44歳,,,11.46,5,清水大輔,セ・桶川北本,1/4,16.09,16.09,False,False,False,,,0.91,,False
76,短水路,6,男子,25m自由形,35～39歳,,9.94,11.30,1,佐々木悠介,セ・福島,10/7,15.64,15.64,False,False,False,,,0.94,,False
76,短水路,6,男子,25m自由形,30～34歳,,,11.08,1,板垣義人,セ・トレッサ,16/4,11.09,11.09,False,False,False,,,0.67,,False
76,短水路,6,男子,25m自由形,30～34歳,,,11.08,2,小方聡,セ・用賀,16/3,11.49,11.49,False,False,False,,,0.68,,False
76,短水路,6,男子,25m自由形,30～34歳,,,11.08,3,高梨大樹,セ・成瀬,16/1,11.60,11.6,False,False,False,,,0.68,,False
76,短水路,6,男子,25m自由形,30～34歳,,,11.08,4,寺田遼太,セ・天王洲,15/8,13.23,13.23,False,False,False,,,0.93,,False
76,短水路,6,男子,25m自由形,30～34歳,,,11.08,5,海老原健太,セ・大森,12/8,13.51,13.51,False,False,False,,,0.72,,False
76,短水路,6,男子,25m自由形,30～34歳,,,11.08,6,大野淳哉,セ・上池袋,13/1,14.20,14.2,False,False,False,,,0.79,,False
76,短水路,6,男子,25m自由形,30～34歳,,,11.08,7,青木怜央奈,セ・市ヶ尾,9/1,26.03,26.03,False,False,False,,,,,False
76,短水路,6,男子,25m自由形,25～29歳,,,10.76,1,竹下翔,セ・長津田,15/5,13.07,13.07,False,False,False,,,0.63,,False
76,短水路,6,男子,25m自由形,25～29歳,,,10.76,2,和田佳明,セ・二俣川,11/2,13.56,13.56,False,False,False,,,0.74,,False
76,短水路,6,男子,25m自由形,25～29歳,,,10.76,3,友國賀津希,セ・葛西,11/7,14.30,14.3,False,False,False,,,0.75,,False
76,短水路,6,男子,25m自由形,18～24歳,,,10.08,1,村田雅治,セ・長津田,14/7,12.13,12.13,False,False,False,,,0.63,,False
76,短水路,6,男子,25m自由形,18～24歳,,,10.08,2,山﨑陸真,セ・二俣川,14/2,12.15,12.15,False,False,False,,,0.62,,False
76,短水路,6,男子,25m自由形,18～24歳,,,10.08,3,青木海斗,セ・用賀,16/8,12.22,12.22,False,False,False,,,0.72,,False
76,短水路,6,男子,25m自由形,18～24歳,,,10.08,4,佐々木駿,セ・流山,9/8,15.53,15.53,False,False,False,,,0.74,,False
76,短水路,6,男子,25m自由形,18～24歳,,,10.08,4,澤井康成,Ｇ－ＳＰＡ,11/8,15.53,15.53,False,False,False,,,1.01,,False
76,短水路,7,女子,25m背泳ぎ,85～89歳,,,25.72,1,田中もみぢ,セ・おおたか,4/3,26.89,26.89,False,False,False,,,0.8,,False
76,短水路,7,女子,25m背泳ぎ,85～89歳,,,25.72,2,須山順子,セ・松戸,7/4,28.35,28.35,False,False,False,,,0.84,,False
76,短水路,7,女子,25m背泳ぎ,85～89歳,,,25.72,3,田之上ノブ,セ・蘇我,5/4,29.61,29.61,False,False,False,,,0.9,,False
76,短水路,7,女子,25m背泳ぎ,85～89歳,,,25.72,4,平田美佐子,セ・天王洲,1/4,35.62,35.62,False,False,False,,,0.75,,False
76,短水路,7,女子,25m背泳ぎ,80～84歳,,,22.70,1,田神洋子,セ・トレッサ,5/3,25.96,25.96,False,False,False,,,0.69,,False
76,短水路,7,女子,25m背泳ぎ,80～84歳,,,22.70,2,舘野圭子,セ・用賀,8/6,27.52,27.52,False,False,False,,,0.67,,False
76,短水路,7,女子,25m背泳ぎ,80～84歳,,,22.70,3,倉元恵子,セ・館山,2/3,29.03,29.03,False,False,False,,,0.88,,False
76,短水路,7,女子,25m背泳ぎ,80～84歳,,,22.70,4,岡本靖子,セ・慶應日吉,5/6,29.49,29.49,False,False,False,,,0.94,,False
76,短水路,7,女子,25m背泳ぎ,80～84歳,,,22.70,5,大浜南海江,セ・目黒,4/6,30.83,30.83,False,False,False,,,1.16,,False
76,短水路,7,女子,25m背泳ぎ,80～84歳,,,22.70,6,相澤和子,セ・新都心,5/5,31.18,31.18,False,False,False,,,0.6,,False
76,短水路,7,女子,25m背泳ぎ,80～84歳,,,22.70,7,川端淑子,セ・天王洲,2/6,32.30,32.3,False,False,False,,,1.04,,False
76,短水路,7,女子,25m背泳ぎ,80～84歳,,,22.70,8,後藤久美子,セ・戸塚,5/2,39.54,39.54,False,False,False,,,1.23,,False
76,短水路,7,女子,25m背泳ぎ,80～84歳,,,22.70,9,柴田幸子,セ・ときわ台,1/7,40.04,40.04,False,False,False,,,1.04,,False
76,短水路,7,女子,25m背泳ぎ,80～84歳,,,22.70,10,加藤直子,セ・横浜,1/3,42.38,42.38,False,False,False,,,0.83,,False
76,短水路,7,女子,25m背泳ぎ,80～84歳,,,22.70,,田中敏子,セ・阿佐谷,2/5,,,False,False,False,,,,,False
76,短水路,7,女子,25m背泳ぎ,75～79歳,,,22.01,1,山本恭子,セ・松戸,10/5,25.34,25.34,False,False,False,,,0.71,,False
76,短水路,7,女子,25m背泳ぎ,75～79歳,,,22.01,2,吉田三枝子,墨田区体育館,8/2,25.82,25.82,False,False,False,,,0.76,,False
76,短水路,7,女子,25m背泳ぎ,75～79歳,,,22.01,3,仲岡輝,セ・我孫子,5/1,26.08,26.08,False,False,False,,,0.83,,False
76,短水路,7,女子,25m背泳ぎ,75～79歳,,,22.01,4,中村敬子,セ・府中,9/2,26.38,26.38,False,False,False,,,1.01,,False
76,短水路,7,女子,25m背泳ぎ,75～79歳,,,22.01,5,福田加代子,セ・戸塚,8/5,26.62,26.62,False,False,False,,,0.76,,False
76,短水路,7,女子,25m背泳ぎ,75～79歳,,,22.01,6,栗林眞知子,セ・成城,4/7,26.65,26.65,False,False,False,,,0.77,,False
76,短水路,7,女子,25m背泳ぎ,75～79歳,,,22.01,7,岡田啓子,セ・桶川北本,4/4,26.73,26.73,False,False,False,,,1.12,,False
76,短水路,7,女子,25m背泳ぎ,75～79歳,,,22.01,8,原田早苗,セ・南千住,7/2,26.88,26.88,False,False,False,,,0.96,,False
76,短水路,7,女子,25m背泳ぎ,75～79歳,,,22.01,9,宮川禮子,セ・清瀬,7/5,27.24,27.24,False,False,False,,,0.75,,False
76,短水路,7,女子,25m背泳ぎ,75～79歳,,,22.01,10,橋本順子,セ・おおたか,3/5,27.47,27.47,False,False,False,,,0.78,,False
76,短水路,7,女子,25m背泳ぎ,75～79歳,,,22.01,11,吉見一江,セ・二俣川,9/4,27.56,27.56,False,False,False,,,0.86,,False
76,短水路,7,女子,25m背泳ぎ,75～79歳,,,22.01,12,松木弘美,セ・志木,2/7,28.90,28.9,False,False,False,,,0.89,,False
76,短水路,7,女子,25m背泳ぎ,75～79歳,,,22.01,13,田村俊子,セ・館山,5/8,29.19,29.19,False,False,False,,,0.75,,False
76,短水路,7,女子,25m背泳ぎ,75～79歳,,,22.01,14,中田和子,セ・越谷,2/2,29.99,29.99,False,False,False,,,0.82,,False
76,短水路,7,女子,25m背泳ぎ,75～79歳,,,22.01,15,後藤節子,セ・松戸,6/4,30.25,30.25,False,False,False,,,0.95,,False
76,短水路,7,女子,25m背泳ぎ,75～79歳,,,22.01,16,石井千枝子,セ・蘇我,6/5,30.75,30.75,False,False,False,,,0.76,,False
76,短水路,7,女子,25m背泳ぎ,75～79歳,,,22.01,17,山本まり子,セ・能見台,3/8,31.51,31.51,False,False,False,,,0.78,,False
76,短水路,7,女子,25m背泳ぎ,75～79歳,,,22.01,18,山口英子,セ・流山,4/2,31.57,31.57,False,False,False,,,0.82,,False
76,短水路,7,女子,25m背泳ぎ,75～79歳,,,22.01,19,船山由美子,セ・戸塚,3/6,32.30,32.3,False,False,False,,,1.24,,False
76,短水路,7,女子,25m背泳ぎ,75～79歳,,,22.01,20,栗原羊子,セ・流山,1/6,33.31,33.31,False,False,False,,,0.82,,False
76,短水路,7,女子,25m背泳ぎ,70～74歳,,,20.09,1,市野克子,セ・大森,11/5,22.01,22.01,False,False,False,,,0.83,,False
76,短水路,7,女子,25m背泳ぎ,70～74歳,,,20.09,2,田中節子,セ・館山,14/3,22.18,22.18,False,False,False,,,0.68,,False
76,短水路,7,女子,25m背泳ぎ,70～74歳,,,20.09,3,松村恵子,セ・葛西,13/4,22.32,22.32,False,False,False,,,0.69,,False
76,短水路,7,女子,25m背泳ぎ,70～74歳,,,20.09,4,石塚孝子,セ・志木,11/3,22.86,22.86,False,False,False,,,0.9,,False
76,短水路,7,女子,25m背泳ぎ,70～74歳,,,20.09,5,川上涼子,セ・蘇我,14/6,24.08,24.08,False,False,False,,,0.72,,False
76,短水路,7,女子,25m背泳ぎ,70～74歳,,,20.09,6,儀保都志子,セ・成瀬,6/3,24.41,24.41,False,False,False,,,0.77,,False
76,短水路,7,女子,25m背泳ぎ,70～74歳,,,20.09,7,相澤史子,セ・松戸,13/8,24.87,24.87,False,False,False,,,0.65,,False
76,短水路,7,女子,25m背泳ぎ,70～74歳,,,20.09,8,高木保子,セ・おおたか,9/3,25.17,25.17,False,False,False,,,0.69,,False
76,短水路,7,女子,25m背泳ぎ,70～74歳,,,20.09,9,鶴本年子,セ・清瀬,10/3,26.18,26.18,False,False,False,,,0.75,,False
76,短水路,7,女子,25m背泳ぎ,70～74歳,,,20.09,10,平山啓子,セ・南青山,10/2,26.37,26.37,False,False,False,,,0.78,,False
76,短水路,7,女子,25m背泳ぎ,70～74歳,,,20.09,11,若松はる子,セ・松戸,7/1,27.04,27.04,False,False,False,,,0.73,,False
76,短水路,7,女子,25m背泳ぎ,70～74歳,,,20.09,12,池淵玲子,セ・慶應日吉,8/1,27.42,27.42,False,False,False,,,0.75,,False
76,短水路,7,女子,25m背泳ぎ,70～74歳,,,20.09,13,永田陽子,セ・戸塚,8/3,27.44,27.44,False,False,False,,,0.55,,False
76,短水路,7,女子,25m背泳ぎ,70～74歳,,,20.09,14,鬼束洋子,セ・天王洲,4/8,27.88,27.88,False,False,False,,,0.7,,False
76,短水路,7,女子,25m背泳ぎ,70～74歳,,,20.09,14,樋口孝子,セ・阿佐谷,11/4,27.88,27.88,False,False,False,,,0.93,,False
76,短水路,7,女子,25m背泳ぎ,70～74歳,,,20.09,16,松村眞理子,セ・久喜,9/5,28.75,28.75,False,False,False,,,0.98,,False
76,短水路,7,女子,25m背泳ぎ,70～74歳,,,20.09,17,安野裕子,セ・新川崎,8/7,29.05,29.05,False,False,False,,,1.09,,False
76,短水路,7,女子,25m背泳ぎ,70～74歳,,,20.09,18,岩塚美恵子,セ・越谷,4/1,30.04,30.04,False,False,False,,,1.14,,False
76,短水路,7,女子,25m背泳ぎ,70～74歳,,,20.09,19,池田真木子,セ・阿佐谷,3/3,30.62,30.62,False,False,False,,,1.01,,False
76,短水路,7,女子,25m背泳ぎ,70～74歳,,,20.09,20,于亜芝,セ・南千住,6/7,30.87,30.87,False,False,False,,,0.95,,False
76,短水路,7,女子,25m背泳ぎ,70～74歳,,,20.09,21,寺西寿賀子,セ・天王洲,10/6,31.39,31.39,False,False,False,,,0.76,,False
76,短水路,7,女子,25m背泳ぎ,70～74歳,,,20.09,22,戸倉陽子,セ・慶應日吉,6/2,32.18,32.18,False,False,False,,,0.87,,False
76,短水路,7,女子,25m背泳ぎ,70～74歳,,,20.09,23,上野俊子,セ・桶川北本,3/4,32.49,32.49,False,False,False,,,1.05,,False
76,短水路,7,女子,25m背泳ぎ,70～74歳,,,20.09,24,石村眞理子,セ・新川崎,3/1,33.08,33.08,False,False,False,,,1.57,,False
76,短水路,7,女子,25m背泳ぎ,65～69歳,,,19.33,1,石田良子,セ・越谷,16/3,19.42,19.42,False,False,False,,,0.57,,False
76,短水路,7,女子,25m背泳ぎ,65～69歳,,,19.33,2,酒井香澄,セ・湘南ＬＴ,17/8,20.17,20.17,False,False,False,,,0.75,,False
76,短水路,7,女子,25m背泳ぎ,65～69歳,,,19.33,3,田邊和歌子,セ・横浜,13/3,22.08,22.08,False,False,False,,,0.7,,False
76,短水路,7,女子,25m背泳ぎ,65～69歳,,,19.33,4,江幡菜穂子,クリーンスパ,11/2,22.54,22.54,False,False,False,,,0.68,,False
76,短水路,7,女子,25m背泳ぎ,65～69歳,,,19.33,5,石崎節代,セ・南千住,14/8,22.72,22.72,False,False,False,,,0.73,,False
76,短水路,7,女子,25m背泳ぎ,65～69歳,,,19.33,6,原昌代,セ・市ヶ尾,13/2,22.85,22.85,False,False,False,,,0.69,,False
76,短水路,7,女子,25m背泳ぎ,65～69歳,,,19.33,7,櫻田琴,セ・天王洲,13/7,23.39,23.39,False,False,False,,,0.64,,False
76,短水路,7,女子,25m背泳ぎ,65～69歳,,,19.33,8,酒谷真砂子,セ・戸塚,13/6,23.59,23.59,False,False,False,,,0.7,,False
76,短水路,7,女子,25m背泳ぎ,65～69歳,,,19.33,9,小宮山美芽,セ・天王洲,11/7,24.19,24.19,False,False,False,,,0.81,,False
76,短水路,7,女子,25m背泳ぎ,65～69歳,,,19.33,10,豊田典子,セ・下北沢,9/6,24.62,24.62,False,False,False,,,0.65,,False
76,短水路,7,女子,25m背泳ぎ,65～69歳,,,19.33,11,掃部典子,曽谷・セ,10/1,25.00,25.0,False,False,False,,,0.81,,False
76,短水路,7,女子,25m背泳ぎ,65～69歳,,,19.33,12,宮原美穂,セ・福生,7/6,25.42,25.42,False,False,False,,,0.95,,False
76,短水路,7,女子,25m背泳ぎ,65～69歳,,,19.33,13,島本かをる,セ・溝ノ口,6/1,25.44,25.44,False,False,False,,,0.79,,False
76,短水路,7,女子,25m背泳ぎ,65～69歳,,,19.33,14,大塩郁子,セ・新浦安,7/3,25.88,25.88,False,False,False,,,0.81,,False
76,短水路,7,女子,25m背泳ぎ,65～69歳,,,19.33,15,新井瑞枝,セ・流山,8/8,26.93,26.93,False,False,False,,,0.71,,False
76,短水路,7,女子,25m背泳ぎ,65～69歳,,,19.33,16,伊藤春美,ザバス川崎,6/8,27.13,27.13,False,False,False,,,1.39,,False
76,短水路,7,女子,25m背泳ぎ,65～69歳,,,19.33,17,畠山眞由美,セ・柏,7/7,28.55,28.55,False,False,False,,,0.97,,False
76,短水路,7,女子,25m背泳ぎ,65～69歳,,,19.33,18,中西トモ子,セ・越谷,7/8,30.24,30.24,False,False,False,,,0.75,,False
76,短水路,7,女子,25m背泳ぎ,60～64歳,,,16.60,1,上野真弓,セ・二俣川,15/5,20.29,20.29,False,False,False,,,0.83,,False
76,短水路,7,女子,25m背泳ぎ,60～64歳,,,16.60,2,佐門明美,セ・館山,15/4,20.72,20.72,False,False,False,,,0.69,,False
76,短水路,7,女子,25m背泳ぎ,60～64歳,,,16.60,3,吉川千晶,Ｇ－ＳＰＡ,15/6,20.82,20.82,False,False,False,,,0.7,,False
76,短水路,7,女子,25m背泳ぎ,60～64歳,,,16.60,4,松田聡美,セ・成城,16/6,20.94,20.94,False,False,False,,,0.7,,False
76,短水路,7,女子,25m背泳ぎ,60～64歳,,,16.60,5,高見沢ゆみ子,セ・慶應日吉,14/4,20.98,20.98,False,False,False,,,0.72,,False
76,短水路,7,女子,25m背泳ぎ,60～64歳,,,16.60,6,盛田真規子,セ・二俣川,14/2,22.22,22.22,False,False,False,,,0.7,,False
76,短水路,7,女子,25m背泳ぎ,60～64歳,,,16.60,7,野崎由美子,セ・おおたか,14/1,22.92,22.92,False,False,False,,,0.76,,False
76,短水路,7,女子,25m背泳ぎ,60～64歳,,,16.60,8,相澤紋美,セ・阿佐谷,12/4,23.27,23.27,False,False,False,,,0.84,,False
76,短水路,7,女子,25m背泳ぎ,60～64歳,,,16.60,9,宮内麻里,曽谷・セ,10/4,23.59,23.59,False,False,False,,,0.67,,False
76,短水路,7,女子,25m背泳ぎ,60～64歳,,,16.60,10,荒川直子,セ・大宮宮原,11/1,24.23,24.23,False,False,False,,,0.91,,False
76,短水路,7,女子,25m背泳ぎ,60～64歳,,,16.60,11,津布楽美恵子,セ・ときわ台,2/4,24.89,24.89,False,False,False,,,0.8,,False
76,短水路,7,女子,25m背泳ぎ,60～64歳,,,16.60,11,吉野ひとみ,セ・松戸,9/7,24.89,24.89,False,False,False,,,0.71,,False
76,短水路,7,女子,25m背泳ぎ,60～64歳,,,16.60,13,三木純子,セ・流山,11/8,25.88,25.88,False,False,False,,,0.78,,False
76,短水路,7,女子,25m背泳ぎ,60～64歳,,,16.60,14,榮真須美,セ・慶應日吉,10/8,27.21,27.21,False,False,False,,,0.73,,False
76,短水路,7,女子,25m背泳ぎ,55～59歳,,,16.52,1,黒瀬早苗,セ・葛西,17/1,19.56,19.56,False,False,False,,,0.57,,False
76,短水路,7,女子,25m背泳ぎ,55～59歳,,,16.52,2,小林のぞみ,セ・越谷,15/8,21.05,21.05,False,False,False,,,0.63,,False
76,短水路,7,女子,25m背泳ぎ,55～59歳,,,16.52,3,中野朗子,セ・慶應日吉,15/7,21.15,21.15,False,False,False,,,0.74,,False
76,短水路,7,女子,25m背泳ぎ,55～59歳,,,16.52,4,小倉直美,セ・清瀬,14/7,21.65,21.65,False,False,False,,,0.81,,False
76,短水路,7,女子,25m背泳ぎ,55～59歳,,,16.52,5,山本登美子,セ・桶川北本,3/2,22.21,22.21,False,False,False,,,0.73,,False
76,短水路,7,女子,25m背泳ぎ,55～59歳,,,16.52,6,小笠原暁子,セ・清瀬,15/1,22.31,22.31,False,False,False,,,0.78,,False
76,短水路,7,女子,25m背泳ぎ,55～59歳,,,16.52,7,レントフェルト慶子,セ・清瀬,13/1,23.30,23.3,False,False,False,,,0.86,,False
76,短水路,7,女子,25m背泳ぎ,55～59歳,,,16.52,8,安部みえ子,セ・桶川北本,1/5,28.18,28.18,False,False,False,,,0.75,,False
76,短水路,7,女子,25m背泳ぎ,55～59歳,,,16.52,9,五十嵐美華,セ・平塚,12/8,31.25,31.25,False,False,False,,,1.55,,False
76,短水路,7,女子,25m背泳ぎ,50～54歳,,,16.50,1,大橋ほづ美,セ・清瀬,16/8,17.47,17.47,False,False,False,,,0.63,,False
76,短水路,7,女子,25m背泳ぎ,50～54歳,,,16.50,2,棚網恵理,セ・阿佐谷,17/2,18.45,18.45,False,False,False,,,0.59,,False
76,短水路,7,女子,25m背泳ぎ,50～54歳,,,16.50,3,五十嵐知佐,セ・おおたか,12/7,20.65,20.65,False,False,False,,,0.73,,False
76,短水路,7,女子,25m背泳ぎ,50～54歳,,,16.50,4,北瀬あづさ,セ・市ヶ尾,12/2,21.37,21.37,False,False,False,,,0.72,,False
76,短水路,7,女子,25m背泳ぎ,50～54歳,,,16.50,5,小林和江,セ・福生,15/2,21.69,21.69,False,False,False,,,0.85,,False
76,短水路,7,女子,25m背泳ぎ,50～54歳,,,16.50,6,森川佳余子,クリーンスパ,15/3,21.93,21.93,False,False,False,,,0.72,,False
76,短水路,7,女子,25m背泳ぎ,50～54歳,,,16.50,7,糸川永利子,セ・用賀,16/1,22.61,22.61,False,False,False,,,0.7,,False
76,短水路,7,女子,25m背泳ぎ,50～54歳,,,16.50,8,飯塚かずよ,セ・清瀬,12/6,25.08,25.08,False,False,False,,,0.79,,False
76,短水路,7,女子,25m背泳ぎ,50～54歳,,,16.50,9,山崎悦子,クリーンスパ,9/1,26.93,26.93,False,False,False,,,0.92,,False
76,短水路,7,女子,25m背泳ぎ,45～49歳,,,16.41,1,遠藤真理,セ・阿佐谷,17/3,17.18,17.18,False,False,False,,,0.57,,False
76,短水路,7,女子,25m背泳ぎ,45～49歳,,,16.41,2,坂本桃枝,Ｇ－ＳＰＡ,17/6,17.22,17.22,False,False,False,,,0.69,,False
76,短水路,7,女子,25m背泳ぎ,45～49歳,,,16.41,3,宇田川美穂,セ・天王洲,16/2,19.06,19.06,False,False,False,,,0.69,,False
76,短水路,7,女子,25m背泳ぎ,45～49歳,,,16.41,4,米倉公美,セ・目黒,16/7,20.58,20.58,False,False,False,,,0.73,,False
76,短水路,7,女子,25m背泳ぎ,45～49歳,,,16.41,5,加藤千恵,セ・茂原,12/1,21.45,21.45,False,False,False,,,0.75,,False
76,短水路,7,女子,25m背泳ぎ,45～49歳,,,16.41,6,下山雅子,セ・茂原,4/5,23.56,23.56,False,False,False,,,0.84,,False
76,短水路,7,女子,25m背泳ぎ,40～44歳,,,15.55,1,丸田紘子,セ・能見台,16/5,19.12,19.12,False,False,False,,,0.7,,False
76,短水路,7,女子,25m背泳ぎ,40～44歳,,,15.55,2,大竹昌子,セ・大森,14/5,19.52,19.52,False,False,False,,,0.71,,False
76,短水路,7,女子,25m背泳ぎ,40～44歳,,,15.55,3,小高麻衣子,セ・市川,16/4,19.65,19.65,False,False,False,,,0.6,,False
76,短水路,7,女子,25m背泳ぎ,40～44歳,,,15.55,4,宮林佑妃,セ・長津田,12/5,23.27,23.27,False,False,False,,,0.69,,False
76,短水路,7,女子,25m背泳ぎ,40～44歳,,,15.55,5,谷美希子,セ・府中,10/7,25.56,25.56,False,False,False,,,0.62,,False
76,短水路,7,女子,25m背泳ぎ,40～44歳,,,15.55,6,小山内詔子,セ・下北沢,1/2,28.66,28.66,False,False,False,,,0.8,,False
76,短水路,7,女子,25m背泳ぎ,25～29歳,,,14.83,1,仲田笑美,セ・成城,17/5,15.92,15.92,False,False,False,,,0.6,,False
