relay_key,swim_order,athlete_name,dive_time,split_display,split_seconds,is_record
76_15_200～239歳_自由が丘_3,2,生田目則子,,16.10,16.1,False
76_15_200～239歳_自由が丘_3,3,ダン典子,,16.64,16.64,False
76_15_200～239歳_自由が丘_3,4,服部美菜,,13.35,13.35,False
76_15_200～239歳_二俣川_4,1,前田由希映,0.84,16.65,16.65,False
76_15_200～239歳_二俣川_4,2,中野裕子,,16.84,16.84,False
76_15_200～239歳_二俣川_4,3,松川律子,,16.09,16.09,False
76_15_200～239歳_二俣川_4,4,永瀬秀子,,14.09,14.09,False
76_15_200～239歳_湘南LT_5,1,袴田智津子,0.77,16.12,16.12,False
76_15_200～239歳_湘南LT_5,2,北嶋春美,,17.65,17.65,False
76_15_200～239歳_湘南LT_5,3,酒井香澄,,17.45,17.45,False
76_15_200～239歳_湘南LT_5,4,勝間田周子,,14.44,14.44,False
76_15_200～239歳_大森_6,1,大島江理子,0.76,15.96,15.96,False
76_15_200～239歳_大森_6,2,立石由美子,,16.77,16.77,False
76_15_200～239歳_大森_6,3,鈴木知寿子,,16.71,16.71,False
76_15_200～239歳_大森_6,4,高島典子,,17.11,17.11,False
76_15_200～239歳_用賀_7,1,糸川永利子,0.75,17.68,17.68,False
76_15_200～239歳_用賀_7,2,冨樫真樹子,,18.97,18.97,False
76_15_200～239歳_用賀_7,3,西岡祐子,,16.24,16.24,False
76_15_200～239歳_用賀_7,4,大家萌実,,14.39,14.39,False
76_15_200～239歳_慶應日吉_8,1,中野朗子,0.79,19.14,19.14,False
76_15_200～239歳_慶應日吉_8,2,前畑章子,,15.24,15.24,False
76_15_200～239歳_慶應日吉_8,3,高見沢ゆみ子,,18.13,18.13,False
76_15_200～239歳_慶應日吉_8,4,小豆澤和代,,14.82,14.82,False
76_15_200～239歳_葛西_9,1,黒瀬早苗,0.77,15.80,15.8,False
76_15_200～239歳_葛西_9,2,関本みすぎ,,18.13,18.13,False
76_15_200～239歳_葛西_9,3,高橋裕子,,17.47,17.47,False
76_15_200～239歳_葛西_9,4,溝井花代子,,16.44,16.44,False
76_15_200～239歳_大宮宮原_10,1,坂井慶子,0.92,17.77,17.77,False
76_15_200～239歳_大宮宮原_10,2,柳澤聡子,,16.56,16.56,False
76_15_200～239歳_大宮宮原_10,3,荒川直子,,18.28,18.28,False
76_15_200～239歳_大宮宮原_10,4,西田三佐子,,16.27,16.27,False
76_15_200～239歳_南青山_11,1,芳賀加代子,0.7,16.03,16.03,False
76_15_200～239歳_南青山_11,2,山崎美南子,,20.88,20.88,False
76_15_200～239歳_南青山_11,3,平山啓子,,19.62,19.62,False
76_15_200～239歳_南青山_11,4,二宮若葉,,14.78,14.78,False
76_15_200～239歳_南千住_12,1,町田麻里,0.8,16.91,16.91,False
76_15_200～239歳_南千住_12,2,兼子敬子,,19.99,19.99,False
76_15_200～239歳_南千住_12,3,山本由起子,,17.69,17.69,False
76_15_200～239歳_南千住_12,4,田原文月,,16.88,16.88,False
76_15_200～239歳_長津田_13,1,久保美由紀,0.84,18.63,18.63,False
76_15_200～239歳_長津田_13,2,石川美恵子,,18.96,18.96,False
76_15_200～239歳_長津田_13,3,小池淳子,,17.52,17.52,False
76_15_200～239歳_長津田_13,4,三沢弘美,,19.13,19.13,False
76_15_200～239歳_茂原_14,1,片岡久美子,1.19,20.52,20.52,False
76_15_200～239歳_茂原_14,2,齋藤準子,,22.77,22.77,False
76_15_200～239歳_茂原_14,3,鈴木喜代子,,23.38,23.38,False
76_15_200～239歳_茂原_14,4,岡澤美咲,,16.13,16.13,False
76_15_160～199歳_阿佐谷_1,1,今井恵子,0.68,14.07,14.07,False
76_15_160～199歳_阿佐谷_1,2,棚網恵理,,15.38,15.38,False
76_15_160～199歳_阿佐谷_1,3,小野真佐子,,15.29,15.29,False
76_15_160～199歳_阿佐谷_1,4,遠藤真理,,14.94,14.94,False
76_15_160～199歳_長津田_2,1,川北恵,0.78,14.29,14.29,False
76_15_160～199歳_長津田_2,2,久保かおり,,17.05,17.05,False
76_15_160～199歳_長津田_2,3,吉村華奈,,13.33,13.33,False
76_15_160～199歳_長津田_2,4,宮林佑妃,,15.42,15.42,False
76_15_160～199歳_二俣川_3,1,草野茜,0.69,15.63,15.63,False
76_15_160～199歳_二俣川_3,2,吉池奈々,,16.37,16.37,False
76_15_160～199歳_二俣川_3,3,西山春苗,,15.02,15.02,False
76_15_160～199歳_二俣川_3,4,長瀬涼佳,,13.68,13.68,False
76_15_160～199歳_天王洲_4,1,萩原ゆりか,0.9,15.99,15.99,False
76_15_160～199歳_天王洲_4,2,森内裕子,,17.73,17.73,False
76_15_160～199歳_天王洲_4,3,宇田川美穂,,15.89,15.89,False
76_15_160～199歳_天王洲_4,4,四井美穂,,21.20,21.2,False
76_15_120～159歳_成城_1,1,仲田笑美,0.75,13.75,13.75,False
76_15_120～159歳_成城_1,2,広瀬幸音,,13.61,13.61,False
76_15_120～159歳_成城_1,3,大川晴美,,15.19,15.19,False
76_15_120～159歳_成城_1,4,佐々木彩,,13.36,13.36,False
76_15_120～159歳_茂原_2,1,岡澤志織,0.7,13.80,13.8,False
76_15_120～159歳_茂原_2,2,加藤千恵,,15.91,15.91,False
76_15_120～159歳_茂原_2,3,大塚弘子,,19.13,19.13,False
76_15_120～159歳_茂原_2,4,大岩麻椰,,16.36,16.36,False
76_15_72～119歳_二俣川_1,1,表侑寿,0.64,14.05,14.05,False
76_15_72～119歳_二俣川_1,2,松本彩花,,14.83,14.83,False
76_15_72～119歳_二俣川_1,3,深堀陽子,,14.85,14.85,False
76_15_72～119歳_二俣川_1,4,志賀菜々美,,13.53,13.53,False
76_16_280～319歳_流山_1,1,大倉健志,0.99,16.77,16.77,False
76_16_280～319歳_流山_1,2,中村欣正,,17.98,17.98,False
76_16_280～319歳_流山_1,3,渡辺正俊,,16.50,16.5,False
76_16_280～319歳_流山_1,4,田中基幹,,14.46,14.46,False
76_16_240～279歳_二俣川_1,1,冨松実,0.67,14.48,14.48,False
76_16_240～279歳_二俣川_1,2,香川左近,,17.00,17.0,False
76_16_240～279歳_二俣川_1,3,長崎啓,,12.69,12.69,False
76_16_240～279歳_二俣川_1,4,石上智啓,,12.45,12.45,False
76_16_240～279歳_長津田_2,1,岡村勝重,0.6,12.87,12.87,False
76_16_240～279歳_長津田_2,2,水谷博之,,15.20,15.2,False
76_16_240～279歳_長津田_2,3,飯沼明,,16.95,16.95,False
76_16_240～279歳_長津田_2,4,池谷千尋,,13.61,13.61,False
76_16_240～279歳_市ヶ尾_3,1,神尾尚人,0.67,15.21,15.21,False
76_16_240～279歳_市ヶ尾_3,2,井上隆史,,18.44,18.44,False
76_16_240～279歳_市ヶ尾_3,3,茂木和哉,,15.91,15.91,False
76_16_240～279歳_市ヶ尾_3,4,木村考太,,12.30,12.3,False
76_16_240～279歳_葛西_4,1,原田真,0.75,14.05,14.05,False
76_16_240～279歳_葛西_4,2,赤坂吉昭,,17.54,17.54,False
76_16_240～279歳_葛西_4,3,浅井速人,,16.86,16.86,False
76_16_240～279歳_葛西_4,4,山元修一,,16.71,16.71,False
76_16_240～279歳_大宮宮原_5,1,山本英男,0.81,14.16,14.16,False
76_16_240～279歳_大宮宮原_5,2,森下善夫,,19.37,19.37,False
76_16_240～279歳_大宮宮原_5,3,星秀樹,,18.15,18.15,False
76_16_240～279歳_大宮宮原_5,4,松田賢治,,14.67,14.67,False
76_16_240～279歳_成城_6,1,吉田亮,0.77,16.21,16.21,False
76_16_240～279歳_成城_6,2,松下達一,,19.12,19.12,False
76_16_240～279歳_成城_6,3,安部盛博,,18.05,18.05,False
76_16_240～279歳_成城_6,4,後藤潤,,16.90,16.9,False
76_16_240～279歳_Ｇ－ＳＰＡ_7,1,中村雄一,0.77,18.28,18.28,False
76_16_240～279歳_Ｇ－ＳＰＡ_7,2,東海林豊,,21.07,21.07,False
76_16_240～279歳_Ｇ－ＳＰＡ_7,3,若山聖亮,,22.93,22.93,False
76_16_240～279歳_Ｇ－ＳＰＡ_7,4,佐々木栄一,,14.74,14.74,False
76_16_200～239歳_二俣川_1,1,堀川広祐,0.65,13.25,13.25,False
76_16_200～239歳_二俣川_1,2,下家成人,,13.29,13.29,False
76_16_200～239歳_二俣川_1,3,木村知行,,12.64,12.64,False
76_16_200～239歳_二俣川_1,4,大村俊文,,11.71,11.71,False
76_16_200～239歳_用賀_2,1,吉峯幸郎,0.85,16.16,16.16,False
76_16_200～239歳_用賀_2,2,和田浩一,,13.27,13.27,False
76_16_200～239歳_用賀_2,3,佐藤正章,,14.28,14.28,False
76_16_200～239歳_用賀_2,4,小方聡,,11.35,11.35,False
76_16_200～239歳_成城_3,1,羽田浩一,0.69,13.74,13.74,False
76_16_200～239歳_成城_3,2,丸山恵太,,15.44,15.44,False
76_16_200～239歳_成城_3,3,若宮強,,15.79,15.79,False
76_16_200～239歳_成城_3,4,藤田一寿,,13.55,13.55,False
76_16_200～239歳_長津田_4,1,金子謙一,0.76,15.19,15.19,False
76_16_200～239歳_長津田_4,2,西森文史郎,,15.80,15.8,False
76_16_200～239歳_長津田_4,3,萩原智徳,,16.58,16.58,False
76_16_200～239歳_長津田_4,4,西野宮冬木,,13.52,13.52,False
76_16_200～239歳_茂原_5,1,山本和巳,0.75,16.83,16.83,False
76_16_200～239歳_茂原_5,2,安嶋俊夫,,16.59,16.59,False
76_16_200～239歳_茂原_5,3,稲垣浩,,15.60,15.6,False
76_16_200～239歳_茂原_5,4,阪田高士,,13.05,13.05,False
76_16_200～239歳_慶應日吉_6,1,穴田啓樹,0.75,14.41,14.41,False
76_16_200～239歳_慶應日吉_6,2,大塚秀幸,,16.46,16.46,False
76_16_200～239歳_慶應日吉_6,3,山本勝,,17.16,17.16,False
76_16_200～239歳_慶應日吉_6,4,門倉孝行,,14.13,14.13,False
76_16_200～239歳_上池袋_7,1,岡部浩次,0.96,17.17,17.17,False
76_16_200～239歳_上池袋_7,2,阿部宏之助,,16.10,16.1,False
76_16_200～239歳_上池袋_7,3,斉藤雄一,,19.31,19.31,False
76_16_200～239歳_上池袋_7,4,大野淳哉,,13.73,13.73,False
76_16_200～239歳_天王洲_8,1,塚田和彦,0.79,24.40,24.4,False
76_16_200～239歳_天王洲_8,2,佐藤流生,,18.31,18.31,False
76_16_200～239歳_天王洲_8,3,日暮正明,,16.30,16.3,False
76_16_200～239歳_天王洲_8,4,千葉忠英,,14.76,14.76,False
76_16_160～199歳_二俣川_1,1,前田崇行,0.7,11.93,11.93,False
76_16_160～199歳_二俣川_1,2,知見邦彦,,12.00,12.0,False
76_16_160～199歳_二俣川_1,3,永瀬知之,,12.10,12.1,False
76_16_160～199歳_二俣川_1,4,鶴谷学,,10.98,10.98,False
76_16_160～199歳_阿佐谷_2,1,山賀竜馬,0.62,12.00,12.0,False
76_16_160～199歳_阿佐谷_2,2,棚網宏之,,12.42,12.42,False
76_16_160～199歳_阿佐谷_2,3,佐野充,,12.25,12.25,False
76_16_160～199歳_阿佐谷_2,4,椎本恭平,,11.75,11.75,False
76_16_160～199歳_葛西_3,1,小森康弘,0.64,12.04,12.04,False
76_16_160～199歳_葛西_3,2,前島悠也,,11.52,11.52,False
76_16_160～199歳_葛西_3,3,宮木幸彦,,13.76,13.76,False
76_16_160～199歳_葛西_3,4,高栖翔,,12.87,12.87,False
76_16_160～199歳_長津田_4,1,藤本豊和,0.65,12.87,12.87,False
76_16_160～199歳_長津田_4,2,矢作歩,,13.10,13.1,False
76_16_160～199歳_長津田_4,3,竹下翔,,12.55,12.55,False
76_16_160～199歳_長津田_4,4,花井一也,,12.17,12.17,False
76_16_160～199歳_おおたか_5,1,會田修一,0.88,15.04,15.04,False
76_16_160～199歳_おおたか_5,2,海辺信吉,,13.52,13.52,False
76_16_160～199歳_おおたか_5,3,岩崎伊吹,,11.80,11.8,False
76_16_160～199歳_おおたか_5,4,大作善祥,,12.67,12.67,False
76_16_160～199歳_阿佐谷_6,1,和田亮,0.7,13.24,13.24,False
76_16_160～199歳_阿佐谷_6,2,大川明徳,,15.32,15.32,False
76_16_160～199歳_阿佐谷_6,3,若杉佳宏,,13.58,13.58,False
76_16_160～199歳_阿佐谷_6,4,北川貴義,,12.52,12.52,False
76_16_160～199歳_大森_7,1,松井哲郎,0.69,14.59,14.59,False
76_16_160～199歳_大森_7,2,北村洋一,,14.48,14.48,False
76_16_160～199歳_大森_7,3,宇佐美学,,16.12,16.12,False
76_16_160～199歳_大森_7,4,小林弘典,,12.05,12.05,False
76_16_120～159歳_阿佐谷_1,1,志田公輝,0.64,10.79,10.79,False
76_16_120～159歳_阿佐谷_1,2,荒井啓汰,,11.88,11.88,False
76_16_120～159歳_阿佐谷_1,3,中村正明,,11.22,11.22,False
76_16_120～159歳_阿佐谷_1,4,和田弘太郎,,11.20,11.2,False
76_16_120～159歳_成城_2,1,高梨大樹,0.69,11.64,11.64,False
76_16_120～159歳_成城_2,2,井口暢彦,,11.92,11.92,False
76_16_120～159歳_成城_2,3,石井翔真,,11.49,11.49,False
76_16_120～159歳_成城_2,4,中西剛,,11.92,11.92,False
76_16_120～159歳_慶應日吉_3,1,高見沢重倫,0.61,11.84,11.84,False
76_16_120～159歳_慶應日吉_3,2,内田陸登,,11.09,11.09,False
76_16_120～159歳_慶應日吉_3,3,森明法,,14.17,14.17,False
76_16_120～159歳_慶應日吉_3,4,川手詢介,,12.27,12.27,False
76_16_120～159歳_八王子_4,1,小室秀幸,0.72,12.91,12.91,False
76_16_120～159歳_八王子_4,2,小松陸翔,,14.45,14.45,False
76_16_120～159歳_八王子_4,3,鈴木直哉,,14.08,14.08,False
76_16_120～159歳_八王子_4,4,伊藤孝優,,11.97,11.97,False
76_16_72～119歳_二俣川_1,1,新福留広貴,0.78,13.98,13.98,False
76_16_72～119歳_二俣川_1,2,田中啓二朗,,12.11,12.11,False
76_16_72～119歳_二俣川_1,3,秋澤裕介,,12.56,12.56,False
76_16_72～119歳_二俣川_1,4,杉山大亜,,13.17,13.17,False
76_16_72～119歳_二俣川_2,1,山﨑陸真,0.61,12.68,12.68,False
76_16_72～119歳_二俣川_2,2,山田丈翔,,12.32,12.32,False
76_16_72～119歳_二俣川_2,3,田中壮一郎,,12.26,12.26,False
76_16_72～119歳_二俣川_2,4,和田佳明,,15.07,15.07,False
76_17_280～319歳_成瀬_1,1,儀保都志子,0.73,25.87,25.87,False
76_17_280～319歳_成瀬_1,2,米澤美智子,,22.00,22.0,False
76_17_280～319歳_成瀬_1,3,中平信子,,22.55,22.55,False
76_17_280～319歳_成瀬_1,4,光畑千栄子,,19.96,19.96,False
76_17_280～319歳_おおたか_2,1,山地多佳子,0.93,28.26,28.26,False
76_17_280～319歳_おおたか_2,2,高木保子,,26.67,26.67,False
76_17_280～319歳_おおたか_2,3,岩崎良子,,23.48,23.48,False
76_17_280～319歳_おおたか_2,4,大久保祐美子,,24.18,24.18,False
76_17_240～279歳_二俣川_1,1,野島久枝,0.71,21.69,21.69,False
76_17_240～279歳_二俣川_1,2,永瀬秀子,,19.68,19.68,False
76_17_240～279歳_二俣川_1,3,武井麻知子,,17.48,17.48,False
76_17_240～279歳_二俣川_1,4,松川律子,,17.50,17.5,False
76_17_240～279歳_松戸_2,1,八尋加苗,0.69,23.43,23.43,False
76_17_240～279歳_松戸_2,2,武政ふく,,20.25,20.25,False
76_17_240～279歳_松戸_2,3,青木華世子,,18.80,18.8,False
76_17_240～279歳_松戸_2,4,菅野泰子,,17.54,17.54,False
76_17_240～279歳_成城_3,1,松田聡美,0.74,22.69,22.69,False
76_17_240～279歳_成城_3,2,柳沢智子,,24.45,24.45,False
76_17_240～279歳_成城_3,3,伊藤ゆかり,,20.93,20.93,False
76_17_240～279歳_成城_3,4,高梨美樹,,18.72,18.72,False
76_17_240～279歳_越谷_4,1,石田良子,0.59,21.08,21.08,False
76_17_240～279歳_越谷_4,2,太田初美,,23.86,23.86,False
76_17_240～279歳_越谷_4,3,木村惠子,,28.36,28.36,False
76_17_240～279歳_越谷_4,4,山田未紗子,,14.92,14.92,False
76_17_240～279歳_慶應日吉_5,1,中野朗子,0.74,23.40,23.4,False
76_17_240～279歳_慶應日吉_5,2,鈴木夏実,,26.58,26.58,False
76_17_240～279歳_慶應日吉_5,3,井手敦子,,21.63,21.63,False
76_17_240～279歳_慶應日吉_5,4,高見沢ゆみ子,,19.70,19.7,False
76_17_240～279歳_阿佐谷_6,1,相澤紋美,0.85,25.77,25.77,False
76_17_240～279歳_阿佐谷_6,2,渡邉登美子,,29.49,29.49,False
76_17_240～279歳_阿佐谷_6,3,近藤みゆき,,29.95,29.95,False
76_17_240～279歳_阿佐谷_6,4,三嶋祐子,,22.79,22.79,False
76_17_200～239歳_大森_1,1,浅尾有香,0.65,18.10,18.1,False
76_17_200～239歳_大森_1,2,大竹昌子,,21.39,21.39,False
76_17_200～239歳_大森_1,3,大島江理子,,17.75,17.75,False
76_17_200～239歳_大森_1,4,立石由美子,,18.74,18.74,False
76_17_200～239歳_成城_2,1,茂櫛典子,0.55,23.68,23.68,False
76_17_200～239歳_成城_2,2,大川晴美,,20.53,20.53,False
76_17_200～239歳_成城_2,3,仲田久美子,,16.41,16.41,False
76_17_200～239歳_成城_2,4,高柳祐子,,16.84,16.84,False
76_17_200～239歳_金沢八景_3,1,座間千鶴子,0.51,22.72,22.72,False
76_17_200～239歳_金沢八景_3,2,鶴岡美佐,,22.02,22.02,False
76_17_200～239歳_金沢八景_3,3,真栄田こずえ,,17.07,17.07,False
76_17_200～239歳_金沢八景_3,4,野村洋子,,17.59,17.59,False
76_17_200～239歳_阿佐谷_4,1,棚網恵理,0.63,19.72,19.72,False
76_17_200～239歳_阿佐谷_4,2,石原なおみ,,22.40,22.4,False
76_17_200～239歳_阿佐谷_4,3,野島正代,,20.84,20.84,False
76_17_200～239歳_阿佐谷_4,4,遠藤真理,,16.03,16.03,False
76_17_160～199歳_長津田_1,1,吉村華奈,0.67,17.06,17.06,False
76_17_160～199歳_長津田_1,2,久保かおり,,23.33,23.33,False
76_17_160～199歳_長津田_1,3,川北恵,,15.76,15.76,False
76_17_160～199歳_長津田_1,4,宮林佑妃,,16.51,16.51,False
76_17_160～199歳_二俣川_2,1,草野茜,0.72,21.05,21.05,False
76_17_160～199歳_二俣川_2,2,深堀陽子,,19.50,19.5,False
76_17_160～199歳_二俣川_2,3,吉池奈々,,20.07,20.07,False
76_17_160～199歳_二俣川_2,4,前田由希映,,17.69,17.69,False
76_17_160～199歳_慶應日吉_3,1,宮本八重,0.61,18.28,18.28,False
76_17_160～199歳_慶應日吉_3,2,RacaruGabriela,,22.55,22.55,False
76_17_160～199歳_慶應日吉_3,3,森谷登志江,,21.54,21.54,False
76_17_160～199歳_慶應日吉_3,4,福本麻美,,18.42,18.42,False
76_17_120～159歳_おおたか_1,1,君島凜香,0.58,15.10,15.1,False
76_17_120～159歳_おおたか_1,2,中村可奈子,,18.48,18.48,False
76_17_120～159歳_おおたか_1,3,稲垣優里奈,,14.37,14.37,False
76_17_120～159歳_おおたか_1,4,嶋田菜々子,,14.59,14.59,False
76_17_120～159歳_成城_2,1,仲田笑美,0.61,16.56,16.56,False
76_17_120～159歳_成城_2,2,佐藤洋子,,20.30,20.3,False
76_17_120～159歳_成城_2,3,広瀬幸音,,14.73,14.73,False
76_17_120～159歳_成城_2,4,佐々木彩,,15.17,15.17,False
76_17_120～159歳_阿佐谷_3,1,大藪幾美,0.66,16.66,16.66,False
76_17_120～159歳_阿佐谷_3,2,三宅信花,,17.94,17.94,False
76_17_120～159歳_阿佐谷_3,3,今井恵子,,15.22,15.22,False
76_17_120～159歳_阿佐谷_3,4,小野真佐子,,16.00,16.0,False
76_17_72～119歳_二俣川_1,1,表侑寿,0.58,15.89,15.89,False
76_17_72～119歳_二俣川_1,2,松本彩花,,21.07,21.07,False
76_17_72～119歳_二俣川_1,3,志賀菜々美,,14.55,14.55,False
76_17_72～119歳_二俣川_1,4,長瀬涼佳,,14.94,14.94,False
76_18_240～279歳_大宮宮原_1,1,宮川則仁,0.71,18.48,18.48,False
76_18_240～279歳_大宮宮原_1,2,松田賢治,,18.31,18.31,False
76_18_240～279歳_大宮宮原_1,3,阿部憲一,,13.59,13.59,False
76_18_240～279歳_大宮宮原_1,4,畠山勝実,,15.44,15.44,False
76_18_240～279歳_二俣川_2,1,下家成人,0.69,17.10,17.1,False
76_18_240～279歳_二俣川_2,2,若島健二,,20.62,20.62,False
76_18_240～279歳_二俣川_2,3,大村俊文,,13.05,13.05,False
76_18_240～279歳_二俣川_2,4,冨松実,,16.11,16.11,False
76_18_240～279歳_越谷_3,1,大津信弘,0.69,19.85,19.85,False
76_18_240～279歳_越谷_3,2,中村幸弘,,18.25,18.25,False
76_18_240～279歳_越谷_3,3,岡田能行,,16.16,16.16,False
76_18_240～279歳_越谷_3,4,今修二,,18.13,18.13,False
76_18_240～279歳_成城_4,1,吉田亮,0.8,20.94,20.94,False
76_18_240～279歳_成城_4,2,中井岳郎,,22.23,22.23,False
76_18_240～279歳_成城_4,3,井口暢彦,,12.93,12.93,False
76_18_240～279歳_成城_4,4,若宮強,,17.23,17.23,False
76_18_240～279歳_長津田_5,1,西森文史郎,0.63,21.85,21.85,False
76_18_240～279歳_長津田_5,2,池谷千尋,,17.17,17.17,False
76_18_240～279歳_長津田_5,3,飯沼明,,19.78,19.78,False
76_18_240～279歳_長津田_5,4,金子謙一,,15.29,15.29,False
76_18_240～279歳_阿佐谷_6,1,吉村進,0.72,21.69,21.69,False
76_18_240～279歳_阿佐谷_6,2,宇佐美栄二,,23.00,23.0,False
76_18_240～279歳_阿佐谷_6,3,大川明徳,,17.14,17.14,False
76_18_240～279歳_阿佐谷_6,4,折居彰,,18.83,18.83,False
76_18_200～239歳_清瀬_1,1,山岡拓馬,0.55,13.51,13.51,False
76_18_200～239歳_清瀬_1,2,小倉和彦,,14.59,14.59,False
76_18_200～239歳_清瀬_1,3,村野雄太,,14.28,14.28,False
76_18_200～239歳_清瀬_1,4,小倉秀和,,13.91,13.91,False
76_18_200～239歳_大森_2,1,町田克浩,0.64,18.41,18.41,False
76_18_200～239歳_大森_2,2,北村洋一,,18.92,18.92,False
76_18_200～239歳_大森_2,3,島脇晃也,,12.55,12.55,False
76_18_200～239歳_大森_2,4,野村峰生,,13.10,13.1,False
76_18_200～239歳_阿佐谷_3,1,中村正明,0.61,14.81,14.81,False
76_18_200～239歳_阿佐谷_3,2,北川貴義,,16.44,16.44,False
76_18_200～239歳_阿佐谷_3,3,久保田勝己,,17.10,17.1,False
76_18_200～239歳_阿佐谷_3,4,若杉佳宏,,14.02,14.02,False
76_18_200～239歳_長津田_4,1,水谷博之,0.71,20.09,20.09,False
76_18_200～239歳_長津田_4,2,竹下翔,,15.92,15.92,False
76_18_200～239歳_長津田_4,3,矢部裕之,,14.38,14.38,False
76_18_200～239歳_長津田_4,4,藤本豊和,,13.37,13.37,False
76_18_200～239歳_茂原_5,1,齊藤仁,0.66,18.91,18.91,False
76_18_200～239歳_茂原_5,2,稲垣浩,,20.49,20.49,False
76_18_200～239歳_茂原_5,3,阪田高士,,13.90,13.9,False
76_18_200～239歳_茂原_5,4,山本和巳,,18.88,18.88,False
76_18_160～199歳_阿佐谷_1,1,棚網宏之,0.59,14.94,14.94,False
76_18_160～199歳_阿佐谷_1,2,佐野充,,14.75,14.75,False
76_18_160～199歳_阿佐谷_1,3,椎本恭平,,12.66,12.66,False
76_18_160～199歳_阿佐谷_1,4,山賀竜馬,,12.17,12.17,False
76_18_160～199歳_長津田_2,1,矢作歩,0.83,17.13,17.13,False
76_18_160～199歳_長津田_2,2,岡村勝重,,14.77,14.77,False
76_18_160～199歳_長津田_2,3,村田雅治,,13.02,13.02,False
76_18_160～199歳_長津田_2,4,花井一也,,12.62,12.62,False
76_18_160～199歳_成城_3,1,羽田浩一,0.64,17.16,17.16,False
76_18_160～199歳_成城_3,2,石井龍,,16.58,16.58,False
76_18_160～199歳_成城_3,3,中西剛,,13.34,13.34,False
76_18_160～199歳_成城_3,4,高梨大樹,,12.91,12.91,False
76_18_160～199歳_慶應日吉_4,1,河野悟,0.62,15.60,15.6,False
76_18_160～199歳_慶應日吉_4,2,勝吉進一,,15.55,15.55,False
76_18_160～199歳_慶應日吉_4,3,根本隆利,,13.86,13.86,False
76_18_160～199歳_慶應日吉_4,4,松崎敏明,,14.41,14.41,False
76_18_160～199歳_大宮宮原_5,1,川瀬健次,0.63,15.66,15.66,False
76_18_160～199歳_大宮宮原_5,2,岡内昭伍,,14.14,14.14,False
76_18_160～199歳_大宮宮原_5,3,清田真人,,16.21,16.21,False
76_18_160～199歳_大宮宮原_5,4,山本英男,,14.68,14.68,False
76_18_160～199歳_二俣川_6,1,新福留広貴,0.65,17.59,17.59,False
76_18_160～199歳_二俣川_6,2,石上智啓,,16.89,16.89,False
76_18_160～199歳_二俣川_6,3,永瀬知之,,13.26,13.26,False
76_18_160～199歳_二俣川_6,4,堀川広祐,,14.12,14.12,False
76_18_160～199歳_八王子_7,1,小室秀幸,0.82,16.22,16.22,False
76_18_160～199歳_八王子_7,2,高田義久,,17.36,17.36,False
76_18_160～199歳_八王子_7,3,伊藤孝優,,12.58,12.58,False
76_18_160～199歳_八王子_7,4,鈴木直哉,,15.98,15.98,False
76_18_120～159歳_阿佐谷_1,1,志田公輝,0.57,13.31,13.31,False
76_18_120～159歳_阿佐谷_1,2,和田弘太郎,,13.46,13.46,False
76_18_120～159歳_阿佐谷_1,3,荒井啓汰,,13.33,13.33,False
76_18_120～159歳_阿佐谷_1,4,和田亮,,13.39,13.39,False
76_18_120～159歳_二俣川_2,1,杉山大亜,0.58,15.49,15.49,False
76_18_120～159歳_二俣川_2,2,鶴谷学,,13.64,13.64,False
76_18_120～159歳_二俣川_2,3,秋澤裕介,,12.51,12.51,False
76_18_120～159歳_二俣川_2,4,前田崇行,,12.24,12.24,False
76_18_120～159歳_用賀_3,1,室坂拓真,0.6,14.69,14.69,False
76_18_120～159歳_用賀_3,2,小方聡,,13.82,13.82,False
76_18_120～159歳_用賀_3,3,柄澤英也,,14.60,14.6,False
76_18_120～159歳_用賀_3,4,青木海斗,,12.60,12.6,False
76_18_120～159歳_天王洲_4,1,倉持公一,0.71,20.13,20.13,False
76_18_120～159歳_天王洲_4,2,千葉忠英,,18.63,18.63,False
76_18_120～159歳_天王洲_4,3,小野健,,12.57,12.57,False
76_18_120～159歳_天王洲_4,4,寺田遼太,,14.11,14.11,False
76_18_120～159歳_大森_5,1,海老原健太,0.75,20.31,20.31,False
76_18_120～159歳_大森_5,2,宇佐美学,,19.89,19.89,False
76_18_120～159歳_大森_5,3,渡部慎也,,14.24,14.24,False
76_18_120～159歳_大森_5,4,松井哲郎,,15.92,15.92,False
76_18_72～119歳_二俣川_1,1,田中啓二朗,0.59,14.88,14.88,False
76_18_72～119歳_二俣川_1,2,田中壮一郎,,14.71,14.71,False
76_18_72～119歳_二俣川_1,3,山﨑陸真,,13.20,13.2,False
76_18_72～119歳_二俣川_1,4,和田佳明,,15.61,15.61,False
76_19_320～359歳_天王洲_1,1,平田美佐子,1.14,27.57,27.57,False
76_19_320～359歳_天王洲_1,2,川端淑子,,27.42,27.42,False
76_19_320～359歳_天王洲_1,3,長谷川節子,,25.50,25.5,False
76_19_320～359歳_天王洲_1,4,熊谷一枝,,26.75,26.75,False
76_19_280～319歳_天王洲_1,1,梅田栄己子,0.9,19.61,19.61,False
76_19_280～319歳_天王洲_1,2,鬼束洋子,,22.40,22.4,False
76_19_280～319歳_天王洲_1,3,後藤明美,,21.30,21.3,False
76_19_280～319歳_天王洲_1,4,浅野みどり,,19.19,19.19,False
76_19_280～319歳_大森_2,1,市野克子,0.91,21.72,21.72,False
