round,pool_type,race_no,gender,event_name,age_group_label,world_record,japan_record,meet_record,rank,team_name,combined_age,lane,time_display,time_seconds,is_meet_record,is_japan_record,is_world_record,lap_times
79,短水路,18,男子,4×50mメドレーリレー,200〜239歳,1:46.84,1:47.74,1:52.43,3,セ・二俣川,213,2/8,2:11.71,131.71,False,False,False,
79,短水路,18,男子,4×50mメドレーリレー,200〜239歳,1:46.84,1:47.74,1:52.43,4,セ・八王子,207,2/1,2:17.16,137.16,False,False,False,
79,短水路,18,男子,4×50mメドレーリレー,200〜239歳,1:46.84,1:47.74,1:52.43,5,セ・大宮宮原,226,1/5,2:17.58,137.57999999999998,False,False,False,
79,短水路,18,男子,4×50mメドレーリレー,200〜239歳,,,,6,セ・西東京,214,2/2,2:20.14,140.14,False,False,False,
79,短水路,18,男子,4×50mメドレーリレー,200〜239歳,,,,7,セ・阿佐谷,202,1/8,2:23.83,143.82999999999998,False,False,False,
79,短水路,18,男子,4×50mメドレーリレー,200〜239歳,,,,8,セ・越谷,225,1/3,2:28.60,148.6,False,False,False,
79,短水路,18,男子,4×50mメドレーリレー,200〜239歳,,,,9,セ・葛西,238,2/9,2:32.93,152.93,False,False,False,
79,短水路,18,男子,4×50mメドレーリレー,200〜239歳,,,,10,セ・S湘南台,201,1/9,2:42.25,162.25,False,False,False,"14.76,30.87,45.88,1:05.19"
79,短水路,18,男子,4×50mメドレーリレー,160〜199歳,1:41.29,1:40.24,1:48.85,1,セ・二俣川,178,4/8,1:54.32,114.32,False,False,False,
79,短水路,18,男子,4×50mメドレーリレー,160〜199歳,1:41.29,1:,1:48.85,2,セ・新浦安,164,2/5,1:58.55,118.55,False,False,False,
79,短水路,18,男子,4×50mメドレーリレー,160〜199歳,1:41.29,1:,1:48.85,3,セ・天王洲,175,3/9,2:00.67,120.67,False,False,False,
79,短水路,18,男子,4×50mメドレーリレー,160〜199歳,1:41.29,1:,1:48.85,4,セ・おおたか,162,3/5,2:02.36,122.36,False,False,False,
79,短水路,18,男子,4×50mメドレーリレー,160〜199歳,1:41.29,1:,1:48.85,5,セ・慶應日吉,189,2/4,2:04.55,124.55,False,False,False,
79,短水路,18,男子,4×50mメドレーリレー,160〜199歳,1:41.29,1:,1:48.85,6,セ・用賀,187,2/7,2:10.06,130.06,False,False,False,
79,短水路,18,男子,4×50mメドレーリレー,160〜199歳,1:41.29,1:,1:48.85,7,ザバス川崎,193,1/6,2:26.75,146.75,False,False,False,"21.47,43.53,59.28,1:18.22"
79,短水路,18,男子,4×50mメドレーリレー,120〜159歳,1:36.75,1:36.75,1:49.82,1,セ・二俣川,130,4/7,1:48.02,108.02000000000001,True,False,False,
79,短水路,18,男子,4×50mメドレーリレー,120〜159歳,1:36.75,1:36.75,1:49.82,2,セ・桶川北本,125,2/3,1:54.04,114.03999999999999,False,False,False,
79,短水路,18,男子,4×50mメドレーリレー,120〜159歳,1:36.75,1:36.75,1:49.82,3,セ・天王洲,121,4/1,1:55.68,115.68,False,False,False,
79,短水路,18,男子,4×50mメドレーリレー,120〜159歳,1:36.75,1:36.75,1:49.82,4,セ・葛西,121,3/6,1:56.03,116.03,False,False,False,
79,短水路,18,男子,4×50mメドレーリレー,120〜159歳,1:36.75,1:36.75,1:49.82,5,セ・平塚,131,4/3,1:57.09,117.09,False,False,False,
79,短水路,18,男子,4×50mメドレーリレー,120〜159歳,1:36.75,1:36.75,1:49.82,6,セ・阿佐谷,138,3/4,1:58.23,118.22999999999999,False,False,False,
79,短水路,18,男子,4×50mメドレーリレー,120〜159歳,1:36.75,1:36.75,1:49.82,7,セ・武蔵小杉,156,3/7,1:58.32,118.32,False,False,False,
79,短水路,18,男子,4×50mメドレーリレー,72〜119歳,1:38.29,1:39.40,1:44.49,1,セ・武蔵小杉,115,4/5,1:48.47,108.47,False,False,False,
79,短水路,18,男子,4×50mメドレーリレー,72〜119歳,1:38.29,1:39.40,1:44.49,2,セ・成城,93,4/4,1:51.08,111.08,False,False,False,
79,短水路,18,男子,4×50mメドレーリレー,72〜119歳,1:38.29,1:39.40,1:44.49,3,セ・流山,82,4/9,1:54.04,114.03999999999999,False,False,False,
79,短水路,18,男子,4×50mメドレーリレー,72〜119歳,1:38.29,1:39.40,1:44.49,4,セ・葛西,88,4/2,1:55.40,115.4,False,False,False,
79,短水路,18,男子,4×50mメドレーリレー,72〜119歳,1:38.29,1:39.40,1:44.49,5,セ・清瀬,102,3/3,1:57.53,117.53,False,False,False,
79,短水路,18,男子,4×50mメドレーリレー,72〜119歳,1:38.29,1:39.40,1:44.49,6,セ・慶應日吉,119,3/10,1:58.66,118.66,False,False,False,
79,短水路,18,男子,4×50mメドレーリレー,72〜119歳,1:38.29,1:39.40,1:44.49,7,セ・二俣川,95,4/10,2:01.59,121.59,False,False,False,
79,短水路,18,男子,4×50mメドレーリレー,72〜119歳,1:38.29,1:39.40,1:44.49,8,セ・長津田,118,3/1,2:04.46,124.46,False,False,False,
79,短水路,19,女子,4×50mフリーリレー,320〜359歳,2:55.60,2:55.60,,1,セ・二俣川,321,1/8,3:36.04,216.04,False,False,False,
79,短水路,19,女子,4×50mフリーリレー,280〜319歳,2:14.25,2:25.70,2:39.44,1,セ・慶應日吉,289,2/2,2:55.75,175.75,False,False,False,
79,短水路,19,女子,4×50mフリーリレー,280〜319歳,2:14.25,2:25.70,2:39.44,2,セ・清瀬,282,1/4,2:57.45,177.45,False,False,False,
79,短水路,19,女子,4×50mフリーリレー,240〜279歳,1:59.21,2:04.16,2:21.86,1,セ・二俣川,249,2/8,2:34.12,154.12,False,False,False,
79,短水路,19,女子,4×50mフリーリレー,240〜279歳,1:59.21,2:04.16,2:21.86,2,セ・慶應日吉,243,2/3,2:43.17,163.17000000000002,False,False,False,
79,短水路,19,女子,4×50mフリーリレー,240〜279歳,1:59.21,2:04.16,2:21.86,3,セ・成城,244,1/5,2:48.78,168.78,False,False,False,
79,短水路,19,女子,4×50mフリーリレー,240〜279歳,1:59.21,2:04.16,2:21.86,4,セ・大森,242,1/7,2:49.50,169.5,False,False,False,
79,短水路,19,女子,4×50mフリーリレー,200〜239歳,1:51.04,1:56.08,2:05.38,1,セ・二俣川,223,2/4,2:13.66,133.66,False,False,False,
79,短水路,19,女子,4×50mフリーリレー,200〜239歳,1:51.04,1:56.08,2:05.38,2,セ・南宇都宮,224,2/6,2:14.82,134.82,False,False,False,
79,短水路,19,女子,4×50mフリーリレー,200〜239歳,1:51.04,1:56.08,2:05.38,3,セ・市ヶ尾,207,2/5,2:17.65,137.65,False,False,False,
79,短水路,19,女子,4×50mフリーリレー,200〜239歳,1:51.04,1:56.08,2:05.38,4,セ・西新井,206,1/6,2:35.79,155.79,False,False,False,
79,短水路,19,女子,4×50mフリーリレー,160〜199歳,1:47.58,1:52.49,2:01.81,1,セ・袖ヶ浦,160,3/6,2:03.53,123.53,False,False,False,
79,短水路,19,女子,4×50mフリーリレー,160〜199歳,1:47.58,1:52.49,2:01.81,2,セ・長津田,169,3/7,2:09.99,129.99,False,False,False,
79,短水路,19,女子,4×50mフリーリレー,160〜199歳,1:47.58,1:52.49,2:01.81,3,セ・阿佐谷,196,3/8,2:10.81,130.81,False,False,False,
79,短水路,19,女子,4×50mフリーリレー,160〜199歳,,,,4,セ・慶應日吉,181,3/2,2:14.94,134.94,False,False,False,
79,短水路,19,女子,4×50mフリーリレー,160〜199歳,,,,5,セ・清瀬,190,3/3,2:18.40,138.4,False,False,False,
79,短水路,19,女子,4×50mフリーリレー,160〜199歳,,,,6,セ・二俣川,173,3/10,2:20.13,140.13,False,False,False,
79,短水路,19,女子,4×50mフリーリレー,160〜199歳,,,,7,セ・平塚,187,3/1,2:22.05,142.05,False,False,False,
79,短水路,19,女子,4×50mフリーリレー,160〜199歳,,,,8,セ・天王洲,164,2/7,2:26.75,146.75,False,False,False,
79,短水路,19,女子,4×50mフリーリレー,120〜159歳,1:44.88,1:45.35,1:57.39,1,セ・成城,145,3/4,2:05.15,125.15,False,False,False,
79,短水路,19,女子,4×50mフリーリレー,120〜159歳,1:44.88,1:45.35,1:57.39,2,セ・南青山,131,3/9,2:11.71,131.71,False,False,False,
79,短水路,19,女子,4×50mフリーリレー,72〜119歳,1:45.30,1:44.52,1:55.86,1,セ・武蔵小杉,106,3/5,2:02.66,122.66,False,False,False,
79,短水路,20,男子,4×50mフリーリレー,240〜279歳,1:43.21,1:47.25,1:49.01,1,セ・阿佐谷,241,1/5,1:59.97,119.97,False,False,False,
79,短水路,20,男子,4×50mフリーリレー,200〜239歳,1:35.67,1:39.34,1:43.13,1,セ・市ヶ尾,206,4/10,1:46.96,106.96000000000001,False,False,False,
79,短水路,20,男子,4×50mフリーリレー,200〜239歳,1:35.67,1:39.34,1:43.13,2,セ・長津田,212,3/6,1:53.72,113.72,False,False,False,
79,短水路,20,男子,4×50mフリーリレー,200〜239歳,1:35.67,1:39.34,1:43.13,3,セ・用賀,204,3/4,1:53.74,113.74000000000001,False,False,False,
79,短水路,20,男子,4×50mフリーリレー,200〜239歳,1:35.67,1:39.34,1:43.13,4,セ・清瀬,224,3/3,1:55.58,115.58,False,False,False,
79,短水路,20,男子,4×50mフリーリレー,200〜239歳,1:35.67,1:39.34,1:43.13,5,セ・二俣川,207,2/8,1:58.25,118.25,False,False,False,
79,短水路,20,男子,4×50mフリーリレー,200〜239歳,1:35.67,1:39.34,1:43.13,6,セ・武蔵小杉,200,1/4,2:07.01,127.01,False,False,False,
79,短水路,20,男子,4×50mフリーリレー,200〜239歳,,,,7,セ・上池袋,211,2/3,2:08.49,128.49,False,False,False,
79,短水路,20,男子,4×50mフリーリレー,200〜239歳,,,,8,セ・天王洲,215,1/6,2:10.27,130.27,False,False,False,
79,短水路,20,男子,4×50mフリーリレー,200〜239歳,,,,9,セ・慶應日吉,211,1/7,2:13.71,133.71,False,False,False,
79,短水路,20,男子,4×50mフリーリレー,160〜199歳,1:32.77,1:31.78,1:39.12,1,セ・天王洲,161,4/9,1:47.59,107.59,False,False,False,
79,短水路,20,男子,4×50mフリーリレー,160〜199歳,1:32.77,1:31.78,1:39.12,2,セ・武蔵小杉,167,3/2,1:49.28,109.28,False,False,False,
79,短水路,20,男子,4×50mフリーリレー,160〜199歳,1:32.77,1:31.78,1:39.12,3,セ・二俣川,193,3/5,1:49.34,109.34,False,False,False,
79,短水路,20,男子,4×50mフリーリレー,160〜199歳,1:32.77,1:31.78,1:39.12,4,セ・おおたか,173,4/8,1:49.85,109.85,False,False,False,
79,短水路,20,男子,4×50mフリーリレー,160〜199歳,,,,5,セ・柏,173,3/7,1:53.34,113.34,False,False,False,
79,短水路,20,男子,4×50mフリーリレー,160〜199歳,,,,6,セ・葛西,161,2/4,1:53.81,113.81,False,False,False,
79,短水路,20,男子,4×50mフリーリレー,160〜199歳,,,,7,セ・市ヶ尾,163,2/5,1:54.93,114.93,False,False,False,
79,短水路,20,男子,4×50mフリーリレー,160〜199歳,,,,8,セ・成城,184,3/1,2:00.22,120.22,False,False,False,
79,短水路,20,男子,4×50mフリーリレー,160〜199歳,,,,9,セ・平塚,172,1/3,2:39.71,159.71,False,False,False,
79,短水路,20,男子,4×50mフリーリレー,120〜159歳,1:29.88,1:29.88,1:34.45,1,セ・二俣川,139,2/6,1:43.07,103.07,False,False,False,
79,短水路,20,男子,4×50mフリーリレー,120〜159歳,1:29.88,1:29.88,1:34.45,2,セ・葛西,138,3/9,1:49.96,109.96000000000001,False,False,False,
79,短水路,20,男子,4×50mフリーリレー,120〜159歳,,,,3,セ・阿佐谷,151,4/2,1:51.51,111.50999999999999,False,False,False,"12.32,25.85,41.02,58.12,1:10.99,1:25.97"
79,短水路,20,男子,4×50mフリーリレー,72〜119歳,1:30.57,1:28.02,1:36.36,1,セ・流山,79,4/5,1:38.02,98.02000000000001,False,False,False,
79,短水路,20,男子,4×50mフリーリレー,72〜119歳,1:30.57,1:28.02,1:36.36,2,セ・二俣川,90,2/7,1:40.43,100.43,False,False,False,
79,短水路,20,男子,4×50mフリーリレー,72〜119歳,1:30.57,1:28.02,1:36.36,3,セ・成城,102,4/4,1:40.65,100.65,False,False,False,
79,短水路,20,男子,4×50mフリーリレー,72〜119歳,1:30.57,1:28.02,1:36.36,4,セ・葛西,88,4/3,1:41.21,101.21000000000001,False,False,False,
79,短水路,20,男子,4×50mフリーリレー,72〜119歳,1:30.57,1:28.02,1:36.36,5,セ・武蔵小杉,115,3/8,1:42.92,102.92,False,False,False,
79,短水路,20,男子,4×50mフリーリレー,72〜119歳,1:30.57,1:,1:36.36,6,セ・清瀬,102,4/6,1:45.15,105.15,False,False,False,
79,短水路,20,男子,4×50mフリーリレー,72〜119歳,1:30.57,1:,1:36.36,7,セ・長津田,108,4/7,1:49.13,109.13,False,False,False,
79,短水路,20,男子,4×50mフリーリレー,72〜119歳,1:30.57,1:,1:36.36,8,セ・天王洲,112,4/1,1:50.27,110.27000000000001,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,320〜359歳,,1:07.67,1:22.19,1,セ・我孫子,322,1/8,1:29.71,89.71000000000001,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,320〜359歳,,1:07.67,1:22.19,2,セ・慶應日吉,320,1/3,1:34.48,94.47999999999999,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,280〜319歳,,59.36,1:04.80,1,セ・新浦安,283,3/5,1:09.08,69.08,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,280〜319歳,,59.36,1:04.80,2,セ・二俣川,285,4/2,1:09.23,69.23,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,280〜319歳,,59.36,1:04.80,3,セ・成城,290,3/2,1:09.66,69.66,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,280〜319歳,,59.36,1:04.80,4,セ・我孫子,281,2/6,1:10.86,70.86,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,280〜319歳,,59.36,1:04.80,5,セ・葛西,282,2/3,1:12.11,72.11,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,280〜319歳,,,,6,セ・大森,283,3/9,1:12.81,72.81,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,280〜319歳,,,,7,セ・成瀬,286,1/6,1:13.94,73.94,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,240〜279歳,,51.43,52.91,1,ザバス八景,240,6/8,1:01.79,61.79,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,240〜279歳,,51.43,52.91,2,セ・大森,249,3/6,1:02.38,62.38,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,240〜279歳,,51.43,52.91,3,セ・市ヶ尾,243,6/3,1:02.40,62.4,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,240〜279歳,,51.43,52.91,4,セ・二俣川,241,5/2,1:02.55,62.55,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,240〜279歳,,,,5,セ・慶應日吉,245,4/6,1:05.10,65.1,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,240〜279歳,,,,6,セ・西新井,261,2/4,1:08.93,68.93,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,240〜279歳,,,,7,セ・大森,245,3/3,1:09.49,69.49,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,240〜279歳,,,,8,セ・成城,248,4/8,1:09.63,69.63,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,240〜279歳,,,,9,セ・成城,247,4/3,1:11.32,71.32,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,240〜279歳,,,,10,セ・慶應日吉,251,2/7,1:12.04,72.03999999999999,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,240〜279歳,,,,11,セ・南青山,242,1/2,1:17.10,77.1,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,200〜239歳,,48.10,51.73,1,セ・二俣川,219,7/6,54.78,54.78,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,200〜239歳,,48.10,51.73,2,セ・二俣川,206,6/5,55.37,55.37,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,200〜239歳,,48.10,51.73,3,セ・慶應日吉,211,7/2,55.75,55.75,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,200〜239歳,,48.10,51.73,4,セ・阿佐谷,202,7/1,56.09,56.09,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,200〜239歳,,48.10,51.73,5,セ・成城,206,7/8,57.91,57.91,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,200〜239歳,,48.10,51.73,6,セ・宇都宮,203,4/1,58.21,58.21,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,200〜239歳,,48.10,51.73,7,セ・南青山,226,4/10,58.87,58.87,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,200〜239歳,,48.10,51.73,8,セ・大宮宮原,221,5/10,59.14,59.14,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,200〜239歳,,48.10,51.73,9,セ・葛西,208,6/4,59.25,59.25,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,200〜239歳,,48.10,51.73,10,セ・市ヶ尾,217,6/7,59.68,59.68,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,200〜239歳,,48.10,51.73,11,セ・大森,200,4/5,1:00.43,60.43,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,200〜239歳,,48.10,51.73,12,セ・清瀬,235,5/5,1:00.66,60.66,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,200〜239歳,,48.10,51.73,13,セ・長津田,201,6/1,1:01.34,61.34,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,200〜239歳,,48.10,51.73,14,セ・越谷,204,4/4,1:02.47,62.47,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,200〜239歳,,48.10,51.73,15,セ・新浦安,208,5/1,1:03.77,63.77,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,200〜239歳,,48.10,51.73,16,セ・用賀,202,5/9,1:03.92,63.92,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,200〜239歳,,,,17,セ・横浜,232,3/4,1:04.58,64.58,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,200〜239歳,,,,18,セ・長津田,212,4/9,1:06.16,66.16,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,200〜239歳,,,,19,セ・慶應日吉,203,2/5,1:09.06,69.06,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,200〜239歳,,,,20,セ・阿佐谷,225,3/8,1:11.38,71.38,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,200〜239歳,,,,21,セ・Ｓ湘南台,205,3/7,1:12.51,72.51,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,200〜239歳,,,,22,セ・大森,212,1/7,1:15.96,75.96000000000001,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,160〜199歳,,46.34,50.90,1,セ・長津田,164,9/2,51.87,51.87,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,160〜199歳,,46.34,50.90,2,セ・用賀,160,9/9,52.13,52.13,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,160〜199歳,,46.34,50.90,3,セ・葛西,167,8/1,53.43,53.43,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,160〜199歳,,46.34,50.90,4,セ・二俣川,171,8/3,54.35,54.35,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,160〜199歳,,46.34,50.90,5,セ・市ヶ尾,160,7/4,54.86,54.86,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,160〜199歳,,46.34,50.90,6,セ・天王洲,183,7/5,54.91,54.91,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,160〜199歳,,46.34,50.90,7,セ・阿佐谷,165,8/5,55.13,55.13,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,160〜199歳,,46.34,50.90,8,セ・袖ヶ浦,191,6/10,56.84,56.84,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,160〜199歳,,46.34,50.90,9,セ・平塚,170,8/4,56.86,56.86,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,160〜199歳,,46.34,50.90,10,ザバス川崎,189,5/8,58.43,58.43,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,160〜199歳,,46.34,50.90,11,セ・Ｓ湘南台,161,8/2,58.94,58.94,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,160〜199歳,,46.34,50.90,12,セ・武蔵小杉,166,5/3,59.33,59.33,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,160〜199歳,,46.34,50.90,13,セ・上池袋,184,5/6,59.35,59.35,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,160〜199歳,,46.34,50.90,14,セ・慶應日吉,180,6/2,1:00.33,60.33,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,160〜199歳,,46.34,50.90,15,セ・天王洲,186,5/7,1:00.39,60.39,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,160〜199歳,,46.34,50.90,16,セ・南青山,191,2/8,1:02.89,62.89,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,160〜199歳,,46.34,50.90,17,セ・我孫子,199,4/7,1:03.98,63.98,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,160〜199歳,,,,18,セ・慶應日吉,176,6/9,1:13.54,73.53999999999999,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,120〜159歳,,44.91,48.23,1,セ・大森,136,7/10,51.78,51.78,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,120〜159歳,,44.91,48.23,2,セ・長津田,141,9/8,51.82,51.82,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,120〜159歳,,44.91,48.23,3,セ・成城,126,9/1,52.27,52.27,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,120〜159歳,,44.91,48.23,4,セ・慶應日吉,153,8/6,52.28,52.28,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,120〜159歳,,44.91,48.23,5,セ・蒲田,127,7/3,52.42,52.42,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,120〜159歳,,44.91,48.23,6,セ・南千住,146,8/9,52.44,52.44,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,120〜159歳,,44.91,48.23,7,セ・武蔵小杉,140,8/8,53.49,53.49,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,120〜159歳,,44.91,48.23,8,セ・平塚,143,8/7,54.18,54.18,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,120〜159歳,,44.91,48.23,9,セ・二俣川,127,9/10,54.19,54.19,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,120〜159歳,,44.91,48.23,10,セ・越谷,143,7/9,54.51,54.51,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,120〜159歳,,44.91,48.23,11,セ・清瀬,159,6/6,56.16,56.16,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,120〜159歳,,44.91,48.23,12,セ・茂原,154,3/10,56.93,56.93,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,120〜159歳,,44.91,48.23,13,セ・桶川北本,156,1/5,57.48,57.48,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,120〜159歳,,44.91,48.23,14,セ・上池袋,157,5/4,1:00.00,60.0,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,72〜119歳,,44.95,47.52,1,セ・柏,101,9/5,49.70,49.7,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,72〜119歳,,44.95,47.52,2,セ・葛西,94,9/7,50.22,50.22,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,72〜119歳,,44.95,47.52,3,セ・成城,95,9/6,50.24,50.24,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,72〜119歳,,44.95,47.52,4,セ・武蔵小杉,113,9/3,51.21,51.21,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,72〜119歳,,44.95,47.52,5,セ・八王子,80,2/2,52.50,52.5,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,72〜119歳,,44.95,47.52,6,セ・清瀬,118,7/7,53.14,53.14,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,72〜119歳,,44.95,47.52,7,セ・成城,97,9/4,53.15,53.15,False,False,False,
79,短水路,29,混合,4×25mフリーリレー,72〜119歳,,44.95,47.52,8,セ・二俣川,93,8/10,55.58,55.58,False,False,False,
