relay_key,swim_order,athlete_name,dive_time,split_display,split_seconds,is_record
78_6_160～199歳_阿佐谷_5,3,大川明徳,0.48,38.74,38.74,False
78_6_160～199歳_阿佐谷_5,4,松本隆宏,0.71,38.17,38.17,False
78_6_120～159歳_阿佐谷_1,1,和田弘太郎,0.66,27.83,27.83,False
78_6_120～159歳_阿佐谷_1,2,津守陽介,0.38,28.36,28.36,False
78_6_120～159歳_阿佐谷_1,3,和田亮,0.79,32.16,32.16,False
78_6_120～159歳_阿佐谷_1,4,棚網宏之,0.44,29.97,29.97,False
78_6_72～119歳_成城_1,1,服部碧,0.66,27.23,27.23,False
78_6_72～119歳_成城_1,2,黒田大介,0.18,27.51,27.51,False
78_6_72～119歳_成城_1,3,柿沼龍吏,0.4,28.39,28.39,False
78_6_72～119歳_成城_1,4,板場貴大,0.45,25.95,25.95,False
78_6_72～119歳_葛西_2,1,嶋田翔太,0.6,29.42,29.42,False
78_6_72～119歳_葛西_2,2,織戸友宏,0.51,27.50,27.5,False
78_6_72～119歳_葛西_2,3,矢野匠,0.56,32.33,32.33,False
78_6_72～119歳_葛西_2,4,加納聖士,0.34,30.24,30.24,False
78_6_72～119歳_天王洲_3,1,木渕大輝,0.66,28.55,28.55,False
78_6_72～119歳_天王洲_3,2,中村翼,0.33,30.11,30.11,False
78_6_72～119歳_天王洲_3,3,加間英貴,0.57,31.05,31.05,False
78_6_72～119歳_天王洲_3,4,鈴木裕介,0.4,32.04,32.04,False
78_11_280～319歳_葛西_1,1,松村恵子,0.72,49.73,49.73,False
78_11_280～319歳_葛西_1,2,菅野泰子,0.43,49.67,49.67,False
78_11_280～319歳_葛西_1,3,大山恵子,0.45,44.16,44.16,False
78_11_280～319歳_葛西_1,4,青砥美智子,0.32,42.35,42.35,False
78_11_280～319歳_慶應日吉_2,1,山田智子,0.78,54.53,54.53,False
78_11_280～319歳_慶應日吉_2,2,渡部みさを,0.31,52.53,52.53,False
78_11_280～319歳_慶應日吉_2,3,井手敦子,0.78,50.29,50.29,False
78_11_280～319歳_慶應日吉_2,4,竹原君枝,0.7,51.44,51.44,False
78_11_280～319歳_南千住_3,1,石崎節代,0.71,52.37,52.37,False
78_11_280～319歳_南千住_3,2,花形一実,0.64,1:01.32,61.32,False
78_11_280～319歳_南千住_3,3,下川喜美枝,0.9,57.23,57.23,False
78_11_280～319歳_南千住_3,4,平井節子,0.32,52.38,52.38,False
78_11_280～319歳_市ヶ尾_4,1,嶋田陽子,0.89,50.61,50.61,False
78_11_280～319歳_市ヶ尾_4,2,荒深なみ,0.72,1:07.68,67.68,False
78_11_280～319歳_市ヶ尾_4,3,原昌代,0.48,56.47,56.47,False
78_11_280～319歳_市ヶ尾_4,4,安澤イソ子,0.84,54.68,54.68,False
78_11_280～319歳_市ヶ尾_4,1,樋口孝子(),,,,False
78_11_280～319歳_市ヶ尾_4,2,渡邉登美子(-----),,,,False
78_11_280～319歳_市ヶ尾_4,3,近藤みゆき(-----),,,,False
78_11_280～319歳_市ヶ尾_4,4,三嶋祐子(-----),,,,False
78_11_280～319歳_市ヶ尾_4,1,石田良子,0.55,45.12,45.12,False
78_11_280～319歳_市ヶ尾_4,2,太田初美,0.26,56.06,56.06,False
78_11_280～319歳_市ヶ尾_4,3,木村恵子,0.32,1:03.93,63.93,False
78_11_280～319歳_市ヶ尾_4,4,坂本光子,,,,False
78_11_240～279歳_二俣川_1,1,盛田真規子,0.82,50.33,50.33,False
78_11_240～279歳_二俣川_1,2,野島久枝,0.57,45.53,45.53,False
78_11_240～279歳_二俣川_1,3,武井麻知子,0.51,38.07,38.07,False
78_11_240～279歳_二俣川_1,4,永瀬秀子,0.27,32.19,32.19,False
78_11_240～279歳_松戸_2,1,及川薫,0.7,44.62,44.62,False
78_11_240～279歳_松戸_2,2,渡邊ひろみ,0.36,55.72,55.72,False
78_11_240～279歳_松戸_2,3,高橋圭,0.2,38.60,38.6,False
78_11_240～279歳_松戸_2,4,相澤史子,0.33,45.24,45.24,False
78_11_240～279歳_志木_3,1,石塚孝子,0.85,49.85,49.85,False
78_11_240～279歳_志木_3,2,瀧下節子,0.82,55.82,55.82,False
78_11_240～279歳_志木_3,3,高橋真美,0.59,40.93,40.93,False
78_11_240～279歳_志木_3,4,佐々木れい,0.59,46.76,46.76,False
78_11_240～279歳_成城_4,1,桶谷智子,0.69,47.59,47.59,False
78_11_240～279歳_成城_4,2,栗林眞知子,0.44,57.28,57.28,False
78_11_240～279歳_成城_4,3,伊藤ゆかり,0.39,47.79,47.79,False
78_11_240～279歳_成城_4,4,草森理子,0.24,41.88,41.88,False
78_11_240～279歳_阿佐谷_5,1,五十嵐佳澄,0.81,54.84,54.84,False
78_11_240～279歳_阿佐谷_5,2,三枚堂かよ子,0.45,52.42,52.42,False
78_11_240～279歳_阿佐谷_5,3,大原清美,0.66,49.70,49.7,False
78_11_240～279歳_阿佐谷_5,4,大久保彩子,0.64,44.71,44.71,False
78_11_240～279歳_阿佐谷_5,1,鈴木由佳里,0.67,43.75,43.75,False
78_11_240～279歳_阿佐谷_5,2,櫻田琴,,,,False
78_11_240～279歳_阿佐谷_5,3,浅野みどり,,,,False
78_11_240～279歳_阿佐谷_5,4,梅田栄己子,,,,False
78_11_200～239歳_慶應日吉_1,1,中野朗子,0.82,48.02,48.02,False
78_11_200～239歳_慶應日吉_1,2,前畑章子,0.39,45.59,45.59,False
78_11_200～239歳_慶應日吉_1,3,宮本八重,0.53,32.93,32.93,False
78_11_200～239歳_慶應日吉_1,4,上沢絵里奈,0.37,31.07,31.07,False
78_11_200～239歳_成城_2,1,仲田久美子,0.61,39.50,39.5,False
78_11_200～239歳_成城_2,2,佐藤洋子,0.35,45.54,45.54,False
78_11_200～239歳_成城_2,3,佐々木彩,0.42,36.91,36.91,False
78_11_200～239歳_成城_2,4,高梨美樹,0.63,38.31,38.31,False
78_11_200～239歳_南千住_3,1,山本由起子,0.82,47.68,47.68,False
78_11_200～239歳_南千住_3,2,田原文月,0.46,49.47,49.47,False
78_11_200～239歳_南千住_3,3,吉田のばら,0.48,32.72,32.72,False
78_11_200～239歳_南千住_3,4,杉本浩美,0.32,32.39,32.39,False
78_11_200～239歳_清瀬_4,1,大橋ほづ美,0.71,40.23,40.23,False
78_11_200～239歳_清瀬_4,2,佐藤美絵子,0.67,47.92,47.92,False
78_11_200～239歳_清瀬_4,3,田中貴子,0.32,39.33,39.33,False
78_11_200～239歳_清瀬_4,4,小倉直美,0.72,36.89,36.89,False
78_11_160～199歳_市ヶ尾_1,1,池田百合子,0.57,34.13,34.13,False
78_11_160～199歳_市ヶ尾_1,2,白須靖子,0.47,46.44,46.44,False
78_11_160～199歳_市ヶ尾_1,3,宮下泰子,0.74,34.53,34.53,False
78_11_160～199歳_市ヶ尾_1,4,高橋麻子,0.22,34.04,34.04,False
78_11_160～199歳_桶川北本_2,1,梅澤亮子,0.73,36.21,36.21,False
78_11_160～199歳_桶川北本_2,2,村岡貴子,0.57,52.46,52.46,False
78_11_160～199歳_桶川北本_2,3,村岡礼奈,0.49,37.49,37.49,False
78_11_160～199歳_桶川北本_2,4,鈴木和佳奈,0.36,33.10,33.1,False
78_11_160～199歳_天王洲_3,1,宇田川美穂,0.72,42.64,42.64,False
78_11_160～199歳_天王洲_3,2,中辻澄美,0.73,52.11,52.11,False
78_11_160～199歳_天王洲_3,3,萩原ゆりか,0.39,36.00,36.0,False
78_11_160～199歳_天王洲_3,4,四井美穂,0.32,33.08,33.08,False
78_11_160～199歳_二俣川_4,1,草野茜,0.7,43.98,43.98,False
78_11_160～199歳_二俣川_4,2,竹下菜々美,0.33,41.90,41.9,False
78_11_160～199歳_二俣川_4,3,吉池奈々,0.5,43.75,43.75,False
78_11_160～199歳_二俣川_4,4,前田由希映,0.57,35.39,35.39,False
78_11_160～199歳_長津田_5,1,原磨理,0.72,45.21,45.21,False
78_11_160～199歳_長津田_5,2,久保美由紀,0.47,52.73,52.73,False
78_11_160～199歳_長津田_5,3,森谷麻貴,0.47,38.09,38.09,False
78_11_160～199歳_長津田_5,4,宮林佑妃,0.93,36.19,36.19,False
78_11_120～159歳_葛西_1,1,永田加那子,0.55,36.26,36.26,False
78_11_120～159歳_葛西_1,2,小林志穂,0.53,35.84,35.84,False
78_11_120～159歳_葛西_1,3,青木梨緒,0.18,30.60,30.6,False
78_11_120～159歳_葛西_1,4,大椛詩織,0.49,31.10,31.1,False
78_11_120～159歳_長津田_2,1,小澤有未,0.66,34.66,34.66,False
78_11_120～159歳_長津田_2,2,高橋紗良,0.42,41.80,41.8,False
78_11_120～159歳_長津田_2,3,吉村華奈,0.45,31.34,31.34,False
78_11_120～159歳_長津田_2,4,川北恵,0.41,29.81,29.81,False
78_11_120～159歳_おおたか_3,1,嶋田菜々子,0.62,35.72,35.72,False
78_11_120～159歳_おおたか_3,2,中村可奈子,0.69,42.09,42.09,False
78_11_120～159歳_おおたか_3,3,松前優里奈,0.34,32.64,32.64,False
78_11_120～159歳_おおたか_3,4,柳有美子,0.65,33.01,33.01,False
78_11_120～159歳_成城_4,1,中畑眸,0.64,39.37,39.37,False
78_11_120～159歳_成城_4,2,丸玖瑠都,0.31,39.09,39.09,False
78_11_120～159歳_成城_4,3,仲田笑美,0.41,32.26,32.26,False
78_11_120～159歳_成城_4,4,岩田愛恵,0.35,34.16,34.16,False
78_11_120～159歳_南青山_5,1,友田智哲,0.66,39.47,39.47,False
78_11_120～159歳_南青山_5,2,竹山睦月,0.48,38.19,38.19,False
78_11_120～159歳_南青山_5,3,皆川すみれ,0.6,36.77,36.77,False
78_11_120～159歳_南青山_5,4,二宮若葉,0.24,32.86,32.86,False
78_11_120～159歳_茂原_6,1,岡澤志織,0.6,32.13,32.13,False
78_11_120～159歳_茂原_6,2,松本佳奈,0.65,56.29,56.29,False
78_11_120～159歳_茂原_6,3,長谷ちひろ,0.51,39.39,39.39,False
78_11_120～159歳_茂原_6,4,岡澤美咲,0.48,35.57,35.57,False
78_12_280～319歳_成城_1,1,吉田亮,0.86,44.79,44.79,False
78_12_280～319歳_成城_1,2,石井龍,0.72,35.95,35.95,False
78_12_280～319歳_成城_1,3,木津誠,0.58,41.54,41.54,False
78_12_280～319歳_成城_1,4,若宮強,0.34,36.15,36.15,False
78_12_280～319歳_阿佐谷_2,1,伴野保志,1.02,59.99,59.99,False
78_12_280～319歳_阿佐谷_2,2,吉村進,0.27,41.55,41.55,False
78_12_280～319歳_阿佐谷_2,3,吉原一彦,0.48,34.30,34.3,False
78_12_280～319歳_阿佐谷_2,4,折居彰,0.85,39.81,39.81,False
78_12_240～279歳_二俣川_1,1,下家成人,0.66,35.24,35.24,False
78_12_240～279歳_二俣川_1,2,若島健二,0.45,43.52,43.52,False
78_12_240～279歳_二俣川_1,3,永瀬知之,0.28,28.32,28.32,False
78_12_240～279歳_二俣川_1,4,富松実,0.17,31.50,31.5,False
78_12_240～279歳_おおたか_2,1,會田修一,0.85,38.56,38.56,False
78_12_240～279歳_おおたか_2,2,大作善祥,0.43,34.94,34.94,False
78_12_240～279歳_おおたか_2,3,海辺信吉,0.53,33.36,33.36,False
78_12_240～279歳_おおたか_2,4,五十嵐洋,0.42,33.83,33.83,False
78_12_240～279歳_長津田_3,1,西森文史郎,0.62,44.91,44.91,False
78_12_240～279歳_長津田_3,2,池谷千尋,0.28,39.73,39.73,False
78_12_240～279歳_長津田_3,3,金子謙一,0.34,38.25,38.25,False
78_12_240～279歳_長津田_3,4,西野宮冬木,0.19,30.36,30.36,False
78_12_240～279歳_葛西_4,1,宮木幸彦,0.75,38.98,38.98,False
78_12_240～279歳_葛西_4,2,赤坂吉昭,0.76,51.82,51.82,False
78_12_240～279歳_葛西_4,3,原田真,0.51,34.45,34.45,False
78_12_240～279歳_葛西_4,4,大内洋,0.68,44.80,44.8,False
78_12_200～239歳_市ヶ尾_1,1,田窪達,0.64,31.33,31.33,False
78_12_200～239歳_市ヶ尾_1,2,廣松伸一,0.25,37.36,37.36,False
78_12_200～239歳_市ヶ尾_1,3,田中諒也,0.57,25.58,25.58,False
78_12_200～239歳_市ヶ尾_1,4,神尾尚人,0.32,32.39,32.39,False
78_12_200～239歳_清瀬_2,1,山田耕一,0.63,35.73,35.73,False
78_12_200～239歳_清瀬_2,2,小倉和彦,0.41,35.04,35.04,False
78_12_200～239歳_清瀬_2,3,塚本拓也,0.46,29.08,29.08,False
78_12_200～239歳_清瀬_2,4,小倉秀和,0.47,29.19,29.19,False
78_12_200～239歳_二俣川_3,1,大村俊文,0.75,34.65,34.65,False
78_12_200～239歳_二俣川_3,2,関口義和,0.29,35.35,35.35,False
78_12_200～239歳_二俣川_3,3,堀川広祐,0.31,31.43,31.43,False
78_12_200～239歳_二俣川_3,4,石上智啓,0.31,28.94,28.94,False
78_12_200～239歳_長津田_4,1,藤本豊和,0.74,39.60,39.6,False
78_12_200～239歳_長津田_4,2,星野隆,0.37,35.32,35.32,False
78_12_200～239歳_長津田_4,3,矢部裕之,0.54,32.74,32.74,False
78_12_200～239歳_長津田_4,4,花井一也,0.15,27.68,27.68,False
78_12_200～239歳_川崎_5,1,杉原祥之,0.62,35.97,35.97,False
78_12_200～239歳_川崎_5,2,大橋克也,0.29,40.51,40.51,False
78_12_200～239歳_川崎_5,3,中込孝之,0.51,30.59,30.59,False
78_12_200～239歳_川崎_5,4,高瀬信雄,0.04,32.69,32.69,False
78_12_200～239歳_八王子_6,1,小室秀幸,0.83,35.49,35.49,False
78_12_200～239歳_八王子_6,2,高田義久,0.28,40.45,40.45,False
78_12_200～239歳_八王子_6,3,鈴木直哉,0.13,34.83,34.83,False
78_12_200～239歳_八王子_6,4,添田邦彦,0.32,29.47,29.47,False
78_12_200～239歳_柏_7,1,磯貝知弘,0.84,37.35,37.35,False
78_12_200～239歳_柏_7,2,長田裕史,0.29,33.71,33.71,False
78_12_200～239歳_柏_7,3,上野太紀夫,0.22,34.26,34.26,False
78_12_200～239歳_柏_7,4,小島淳,0.39,36.26,36.26,False
78_12_200～239歳_流山_8,1,設樂航希,0.55,28.80,28.8,False
78_12_200～239歳_流山_8,2,佐々木茂倫,0.24,39.02,39.02,False
78_12_200～239歳_流山_8,3,田中基幹,0.61,37.15,37.15,False
78_12_200～239歳_流山_8,4,大倉健志,0.48,37.70,37.7,False
78_12_200～239歳_阿佐谷_9,1,若杉佳宏,0.73,39.54,39.54,False
78_12_200～239歳_阿佐谷_9,2,紺野忠大,0.52,42.88,42.88,False
78_12_200～239歳_阿佐谷_9,3,大川明徳,0.54,37.99,37.99,False
78_12_200～239歳_阿佐谷_9,4,北川貴義,0.24,27.70,27.7,False
78_12_200～239歳_成城_10,1,村上守,0.71,36.21,36.21,False
78_12_200～239歳_成城_10,2,藤田一寿,0.54,43.65,43.65,False
78_12_200～239歳_成城_10,3,羽田浩一,0.63,32.36,32.36,False
78_12_200～239歳_成城_10,4,浦田昌和,0.5,39.96,39.96,False
78_12_160～199歳_二俣川_1,1,寺田貴洋,0.6,30.47,30.47,False
78_12_160～199歳_二俣川_1,2,立石裕太郎,0.29,29.68,29.68,False
78_12_160～199歳_二俣川_1,3,前田康輔,0.29,25.90,25.9,False
78_12_160～199歳_二俣川_1,4,前田崇行,0.38,25.72,25.72,False
78_12_160～199歳_天王洲_2,1,中村翼,0.57,29.29,29.29,False
78_12_160～199歳_天王洲_2,2,加間英貴,0.29,33.60,33.6,False
78_12_160～199歳_天王洲_2,3,倉持公一,0.58,30.81,30.81,False
78_12_160～199歳_天王洲_2,4,久保卓士,0.53,30.01,30.01,False
78_12_160～199歳_慶應日吉_3,1,福田雄太,0.55,31.78,31.78,False
78_12_160～199歳_慶應日吉_3,2,勝吉進一,0.51,34.16,34.16,False
78_12_160～199歳_慶應日吉_3,3,河野悟,0.52,31.14,31.14,False
78_12_160～199歳_慶應日吉_3,4,松崎敏明,0.64,29.17,29.17,False
78_12_160～199歳_大森_4,1,北村洋一,0.72,37.54,37.54,False
78_12_160～199歳_大森_4,2,海老原健太,0.63,37.18,37.18,False
78_12_160～199歳_大森_4,3,渡部慎也,0.48,31.04,31.04,False
78_12_160～199歳_大森_4,4,野村峰生,0.37,26.86,26.86,False
78_12_160～199歳_松戸_5,1,鈴木敏志,0.71,34.98,34.98,False
78_12_160～199歳_松戸_5,2,伊藤水晶,0.35,35.52,35.52,False
78_12_160～199歳_松戸_5,3,庄司和明,0.33,42.36,42.36,False
78_12_160～199歳_松戸_5,4,藤井宏哉,0.74,34.93,34.93,False
78_12_160～199歳_松戸_5,1,村田拓斗,0.58,31.85,31.85,False
78_12_160～199歳_松戸_5,2,祖川久茂,0.25,37.23,37.23,False
78_12_160～199歳_松戸_5,3,飯沼明,0.53,45.23,45.23,False
78_12_160～199歳_松戸_5,4,竹下翔,,,,False
78_12_120～159歳_阿佐谷_1,1,棚網宏之,0.61,31.92,31.92,False
78_12_120～159歳_阿佐谷_1,2,津守陽介,0.46,32.03,32.03,False
78_12_120～159歳_阿佐谷_1,3,荒井啓汰,0.55,29.67,29.67,False
78_12_120～159歳_阿佐谷_1,4,和田弘太郎,0.01,26.06,26.06,False
78_12_120～159歳_用賀_2,1,柄澤英也,0.69,35.56,35.56,False
78_12_120～159歳_用賀_2,2,浅岡遼,0.16,36.35,36.35,False
78_12_120～159歳_用賀_2,3,室坂拓真,0.12,29.20,29.2,False
78_12_120～159歳_用賀_2,4,亀井智貴,0.43,31.93,31.93,False
78_12_72～119歳_葛西_1,1,石井孟,0.61,32.48,32.48,False
78_12_72～119歳_葛西_1,2,前島悠也,0.41,32.00,32.0,False
78_12_72～119歳_葛西_1,3,泉翔太,0.49,28.27,28.27,False
78_12_72～119歳_葛西_1,4,嶋田翔太,0.17,28.67,28.67,False
78_12_72～119歳_二俣川_2,1,田中啓二朗,0.6,32.06,32.06,False
78_12_72～119歳_二俣川_2,2,知見邦彦,0.42,33.37,33.37,False
78_12_72～119歳_二俣川_2,3,田中壮一郎,0.56,27.67,27.67,False
78_12_72～119歳_二俣川_2,4,和田佳明,0.57,29.17,29.17,False
78_12_72～119歳_天王洲_3,1,星友也,0.67,33.26,33.26,False
78_12_72～119歳_天王洲_3,2,鈴木裕介,0.52,37.71,37.71,False
78_12_72～119歳_天王洲_3,3,木渕大輝,0.35,27.17,27.17,False
78_12_72～119歳_天王洲_3,4,寺田遼太,0.46,28.40,28.4,False
78_12_72～119歳_天王洲_3,1,服部碧,0.61,29.78,29.78,False
78_12_72～119歳_天王洲_3,2,黒田大介,,,,False
78_12_72～119歳_天王洲_3,3,宮田遼太,,,,False
78_12_72～119歳_天王洲_3,4,板場貴大,,,,False
78_17_320～359歳_二俣川_1,1,吉見一江,1.0,1:04.55,64.55,False
78_17_320～359歳_二俣川_1,2,浅田眞守,,1:10.35,70.35,False
78_17_320～359歳_二俣川_1,3,香川左近,0.57,44.20,44.2,False
78_17_320～359歳_二俣川_1,4,武藤治子,,57.52,57.52,False
78_17_280～319歳_成城_1,1,吉田亮,0.8,45.96,45.96,False
78_17_280～319歳_成城_1,2,栗林眞知子,0.31,55.95,55.95,False
78_17_280～319歳_成城_1,3,木津誠,0.24,42.01,42.01,False
78_17_280～319歳_成城_1,4,伊藤ゆかり,0.3,39.88,39.88,False
78_17_280～319歳_慶應日吉_2,1,池淵玲子,0.7,1:01.74,61.74,False
78_17_280～319歳_慶應日吉_2,2,泉保央,,1:04.28,64.28,False
78_17_280～319歳_慶應日吉_2,3,森谷登志江,0.26,50.52,50.52,False
78_17_280～319歳_慶應日吉_2,4,小田稔,,49.30,49.3,False
78_17_280～319歳_阿佐谷_3,1,伴野保志,0.99,1:00.79,60.79,False
78_17_280～319歳_阿佐谷_3,2,吉村進,0.1,48.02,48.02,False
78_17_280～319歳_阿佐谷_3,3,渡邉登美子,0.98,1:14.44,74.44,False
78_17_280～319歳_阿佐谷_3,4,三嶋祐子,0.18,46.80,46.8,False
78_17_240～279歳_二俣川_1,1,冨松実,0.71,39.22,39.22,False
78_17_240～279歳_二俣川_1,2,知見邦彦,0.37,32.69,32.69,False
78_17_240～279歳_二俣川_1,3,武井麻知子,0.3,38.93,38.93,False
78_17_240～279歳_二俣川_1,4,永瀬秀子,0.31,31.85,31.85,False
78_17_240～279歳_八景_2,1,鶴岡美佐,0.63,48.71,48.71,False
78_17_240～279歳_八景_2,2,兼森伸兒,0.51,39.23,39.23,False
78_17_240～279歳_八景_2,3,野村洋子,0.31,44.69,44.69,False
78_17_240～279歳_八景_2,4,久保田信利,0.35,34.79,34.79,False
78_17_240～279歳_横浜_3,1,田邊和歌子,0.7,46.73,46.73,False
78_17_240～279歳_横浜_3,2,仲宇佐隆一,0.69,50.70,50.7,False
78_17_240～279歳_横浜_3,3,二宮博,0.47,40.79,40.79,False
78_17_240～279歳_横浜_3,4,佐藤桂子,0.34,36.52,36.52,False
78_17_240～279歳_長津田_4,1,西森文史郎,0.65,44.76,44.76,False
78_17_240～279歳_長津田_4,2,池谷千尋,0.5,40.97,40.97,False
78_17_240～279歳_長津田_4,3,宮林佑妃,0.93,45.32,45.32,False
78_17_240～279歳_長津田_4,4,久保とし子,0.7,45.85,45.85,False
78_17_200～239歳_二俣川_1,1,川村佳代子,0.63,42.20,42.2,False
78_17_200～239歳_二俣川_1,2,鶴谷学,0.25,32.50,32.5,False
78_17_200～239歳_二俣川_1,3,大村俊文,0.31,28.41,28.41,False
78_17_200～239歳_二俣川_1,4,板谷仁恵,0.67,40.49,40.49,False
78_17_200～239歳_市ヶ尾_2,1,高橋麻子,0.73,42.46,42.46,False
78_17_200～239歳_市ヶ尾_2,2,廣松伸一,0.45,38.16,38.16,False
78_17_200～239歳_市ヶ尾_2,3,図師拓千,0.36,28.86,28.86,False
78_17_200～239歳_市ヶ尾_2,4,白須靖子,0.21,37.27,37.27,False
78_17_200～239歳_大森_3,1,町田克浩,0.83,38.25,38.25,False
78_17_200～239歳_大森_3,2,大竹昌子,0.54,47.52,47.52,False
78_17_200～239歳_大森_3,3,浅田康朗,0.31,33.21,33.21,False
78_17_200～239歳_大森_3,4,浅尾有香,0.47,31.74,31.74,False
78_17_200～239歳_長津田_4,1,原磨理,0.67,45.13,45.13,False
78_17_200～239歳_長津田_4,2,祖川久茂,0.37,36.54,36.54,False
78_17_200～239歳_長津田_4,3,花井一也,0.28,33.24,33.24,False
78_17_200～239歳_長津田_4,4,久保かおり,0.5,37.15,37.15,False
78_17_200～239歳_越谷_5,1,小林のぞみ,0.63,48.15,48.15,False
78_17_200～239歳_越谷_5,2,中村幸弘,0.65,41.24,41.24,False
78_17_200～239歳_越谷_5,3,花輪博之,0.66,33.94,33.94,False
78_17_200～239歳_越谷_5,4,山田未紗子,0.45,33.88,33.88,False
78_17_200～239歳_用賀_6,1,糸川永利子,0.79,51.47,51.47,False
78_17_200～239歳_用賀_6,2,和田浩一,0.44,38.77,38.77,False
78_17_200～239歳_用賀_6,3,室坂拓真,0.28,29.33,29.33,False
78_17_200～239歳_用賀_6,4,冨樫真樹子,0.36,43.79,43.79,False
78_17_200～239歳_松戸_7,1,鈴木敏志,0.7,35.38,35.38,False
78_17_200～239歳_松戸_7,2,藤井宏哉,0.67,50.53,50.53,False
78_17_200～239歳_松戸_7,3,高橋圭,0.41,40.51,40.51,False
78_17_200～239歳_松戸_7,4,青木華世子,0.21,37.58,37.58,False
78_17_200～239歳_新都心_8,1,吉岡智子,0.78,43.66,43.66,False
78_17_200～239歳_新都心_8,2,浅野亮介,0.74,44.90,44.9,False
78_17_200～239歳_新都心_8,3,佐久間毅慶,0.48,36.12,36.12,False
78_17_200～239歳_新都心_8,4,加藤雅弓,0.36,44.63,44.63,False
78_17_200～239歳_阿佐谷_9,1,若杉佳宏,0.72,39.08,39.08,False
78_17_200～239歳_阿佐谷_9,2,三枚堂かよ子,0.46,52.27,52.27,False
78_17_200～239歳_阿佐谷_9,3,大川明徳,0.83,37.90,37.9,False
78_17_200～239歳_阿佐谷_9,4,大原清美,0.67,41.76,41.76,False
78_17_200～239歳_慶應日吉_10,1,中野朗子,0.8,47.83,47.83,False
78_17_200～239歳_慶應日吉_10,2,久保田裕一,0.62,44.76,44.76,False
78_17_200～239歳_慶應日吉_10,3,大塚秀幸,0.7,47.74,47.74,False
78_17_200～239歳_慶應日吉_10,4,鈴木夏実,0.92,45.02,45.02,False
78_17_200～239歳_慶應日吉_10,1,宮川則仁,0.79,38.90,38.9,False
78_17_200～239歳_慶應日吉_10,2,川瀬健次,,,,False
78_17_200～239歳_慶應日吉_10,3,若林朋子,,,,False
78_17_200～239歳_慶應日吉_10,4,花木尚美,,,,False
78_17_160～199歳_長津田_1,1,小澤有末,0.65,34.88,34.88,False
78_17_160～199歳_長津田_1,2,星野隆,0.68,35.12,35.12,False
78_17_160～199歳_長津田_1,3,吉村華余,0.47,30.97,30.97,False
78_17_160～199歳_長津田_1,4,藤本豊和,0.36,28.22,28.22,False
78_17_160～199歳_おおたか_2,1,嶋田菜々子,0.59,35.72,35.72,False
78_17_160～199歳_おおたか_2,2,中村可奈子,0.56,41.89,41.89,False
78_17_160～199歳_おおたか_2,3,古川貴章,0.35,28.39,28.39,False
78_17_160～199歳_おおたか_2,4,前田光輝,0.41,30.76,30.76,False
78_17_160～199歳_慶應日吉_3,1,宮本八重,0.66,38.26,38.26,False
78_17_160～199歳_慶應日吉_3,2,金井元気,0.24,36.10,36.1,False
78_17_160～199歳_慶應日吉_3,3,門倉孝行,0.57,33.32,33.32,False
78_17_160～199歳_慶應日吉_3,4,小豆澤和代,0.65,32.33,32.33,False
78_17_160～199歳_阿佐谷_4,1,棚網恵理,0.65,40.95,40.95,False
78_17_160～199歳_阿佐谷_4,2,北川貴義,0.42,36.61,36.61,False
78_17_160～199歳_阿佐谷_4,3,和田亮,0.82,32.90,32.9,False
78_17_160～199歳_阿佐谷_4,4,宮百合恵,0.36,36.27,36.27,False
78_17_160～199歳_二俣川_5,1,寺田貴洋,0.84,31.48,31.48,False
78_17_160～199歳_二俣川_5,2,立石裕太郎,0.41,36.09,36.09,False
78_17_160～199歳_二俣川_5,3,吉池奈々,0.49,46.17,46.17,False
78_17_160～199歳_二俣川_5,4,草野茜,0.37,35.13,35.13,False
78_17_160～199歳_成城_6,1,村上守,0.78,35.88,35.88,False
78_17_160～199歳_成城_6,2,岩田愛恵,0.41,45.56,45.56,False
78_17_160～199歳_成城_6,3,佐々木彩,0.4,37.00,37.0,False
78_17_160～199歳_成城_6,4,藤田一寿,0.45,31.33,31.33,False
78_17_160～199歳_川崎_7,1,杉原祥之,0.69,36.40,36.4,False
78_17_160～199歳_川崎_7,2,中込孝之,0.72,36.97,36.97,False
78_17_160～199歳_川崎_7,3,錦織佳奈子,0.53,39.77,39.77,False
78_17_160～199歳_川崎_7,4,土井直子,0.41,38.37,38.37,False
78_17_160～199歳_川崎_8,1,河野大和,0.71,32.18,32.18,False
78_17_160～199歳_川崎_8,2,佐伯康子,0.47,48.54,48.54,False
78_17_160～199歳_川崎_8,3,土井満,0.69,42.53,42.53,False
78_17_160～199歳_川崎_8,4,中山翠,0.43,37.77,37.77,False
78_17_160～199歳_大森_9,1,大島江理子,0.72,47.84,47.84,False
78_17_160～199歳_大森_9,2,宇佐美学,0.73,42.84,42.84,False
78_17_160～199歳_大森_9,3,冨永結衣子,0.48,46.89,46.89,False
78_17_160～199歳_大森_9,4,成田敏隆,0.61,32.93,32.93,False
78_17_160～199歳_我孫子_10,1,日置睦,0.74,1:05.02,65.02,False
78_17_160～199歳_我孫子_10,2,駒形秀一,0.33,36.73,36.73,False
78_17_160～199歳_我孫子_10,3,江沢純也,0.32,32.37,32.37,False
78_17_160～199歳_我孫子_10,4,角南美貴,0.5,41.88,41.88,False
78_17_120～159歳_おおたか_1,1,松前優里奈,0.65,35.34,35.34,False
