round,pool_type,race_no,gender,event_name,age_group,world_record,japan_record,meet_record,rank,athlete_name,team_name,lane,time_display,time_seconds,is_meet_record,is_japan_record,is_world_record,points_w,points_n,dive_time,lap_times,is_dnf
80,長水路,9,女子,100m自由形,55～59歳,1:01.87,1:05.21,1:10.06,5,北瀬あづさ,セ・市ヶ尾,5/7,1:31.08,91.08,False,False,False,313.0,367.0,0.86,,False
80,長水路,9,女子,100m自由形,55～59歳,1:01.87,1:05.21,1:10.06,6,捶井泰子,セ・用賀,6/8,1:34.70,94.7,False,False,False,278.0,326.0,0.84,,False
80,長水路,9,女子,100m自由形,55～59歳,1:01.87,1:05.21,1:10.06,7,是永朋子,セ・二俣川,6/2,1:36.04,96.03999999999999,False,False,False,267.0,313.0,0.96,,False
80,長水路,9,女子,100m自由形,55～59歳,1:01.87,1:05.21,1:10.06,8,吉岡智子,セ・新都心,4/4,1:36.45,96.45,False,False,False,263.0,309.0,,,False
80,長水路,9,女子,100m自由形,55～59歳,1:01.87,1:05.21,1:10.06,9,津田千鶴,セ・能見台,5/3,1:36.78,96.78,False,False,False,261.0,305.0,0.82,,False
80,長水路,9,女子,100m自由形,55～59歳,1:01.87,1:05.21,1:10.06,10,冨樫真樹子,セ・用賀,4/3,1:40.16,100.16,False,False,False,235.0,275.0,0.66,,False
80,長水路,9,女子,100m自由形,55～59歳,1:01.87,1:05.21,1:10.06,11,大久保彩子,セ・阿佐谷,3/1,1:45.68,105.68,False,False,False,200.0,234.0,0.86,,False
80,長水路,9,女子,100m自由形,55～59歳,1:01.87,1:05.21,1:10.06,12,佐々木夕子,セ・市ヶ尾,4/1,1:49.91,109.91,False,False,False,178.0,208.0,0.86,,False
80,長水路,9,女子,100m自由形,55～59歳,1:01.87,1:05.21,1:10.06,13,田上麻紀,セ・久喜,5/10,1:51.80,111.8,False,False,False,169.0,198.0,0.76,,False
80,長水路,9,女子,100m自由形,55～59歳,1:01.87,1:05.21,1:10.06,,中村奈穂美,セ・越谷,4/7,,,False,False,False,,,,,True
80,長水路,9,女子,100m自由形,55～59歳,1:01.87,1:05.21,1:10.06,,糸川永利子,セ・用賀,5/1,,,False,False,False,,,,,True
80,長水路,9,女子,100m自由形,50～54歳,1:00.40,1:02.94,1:06.25,1,池田百合子,セ・市ヶ尾,10/3,1:07.52,67.52,False,False,False,715.0,809.0,0.74,,False
80,長水路,9,女子,100m自由形,50～54歳,1:00.40,1:02.94,1:06.25,2,木村美佐子,セ・南宇都宮,9/8,1:12.50,72.5,False,False,False,578.0,654.0,0.72,,False
80,長水路,9,女子,100m自由形,50～54歳,1:00.40,1:02.94,1:06.25,3,杉本浩美,セ・南千住,9/3,1:12.54,72.53999999999999,False,False,False,577.0,653.0,0.73,,False
80,長水路,9,女子,100m自由形,50～54歳,1:00.40,1:02.94,1:06.25,4,高橋麻子,セ・市ヶ尾,7/4,1:17.83,77.83,False,False,False,467.0,528.0,0.81,,False
80,長水路,9,女子,100m自由形,50～54歳,1:00.40,1:02.94,1:06.25,5,芳賀加代子,セ・南青山,7/3,1:19.87,79.87,False,False,False,432.0,489.0,0.78,,False
80,長水路,9,女子,100m自由形,50～54歳,1:00.40,1:02.94,1:06.25,6,五十嵐知佐,セ・おおたか,7/2,1:24.55,84.55,False,False,False,364.0,412.0,0.73,,False
80,長水路,9,女子,100m自由形,50～54歳,1:00.40,1:02.94,1:06.25,7,細沼悦子,セ・越谷,6/4,1:25.83,85.83,False,False,False,348.0,394.0,0.8,,False
80,長水路,9,女子,100m自由形,50～54歳,1:00.40,1:02.94,1:06.25,8,福本麻美,セ・慶應日吉,8/10,1:27.37,87.37,False,False,False,330.0,373.0,0.73,,False
80,長水路,9,女子,100m自由形,45～49歳,57.40,1:03.08,1:07.87,1,吉村華余,セ・長津田,10/2,1:09.84,69.84,False,False,False,555.0,736.0,0.82,,False
80,長水路,9,女子,100m自由形,45～49歳,57.40,1:03.08,1:07.87,2,小豆澤和代,セ・慶應日吉,9/4,1:10.51,70.51,False,False,False,539.0,716.0,0.78,,False
80,長水路,9,女子,100m自由形,45～49歳,57.40,1:03.08,1:07.87,3,佐々木彩,セ・成城,9/7,1:14.08,74.08,False,False,False,465.0,617.0,0.67,,False
80,長水路,9,女子,100m自由形,45～49歳,57.40,1:03.08,1:07.87,4,小林恵,セ・西新井,6/7,1:15.86,75.86,False,False,False,433.0,574.0,0.8,,False
80,長水路,9,女子,100m自由形,45～49歳,57.40,1:03.08,1:07.87,5,四井美穂,セ・天王洲,9/10,1:16.38,76.38,False,False,False,424.0,563.0,0.91,,False
80,長水路,9,女子,100m自由形,45～49歳,57.40,1:03.08,1:07.87,6,錦織佳奈子,セ・新川崎,8/9,1:19.24,79.24,False,False,False,380.0,504.0,0.92,,False
80,長水路,9,女子,100m自由形,45～49歳,57.40,1:03.08,1:07.87,7,小野真佐子,セ・阿佐谷,8/6,1:20.53,80.53,False,False,False,362.0,480.0,0.73,,False
80,長水路,9,女子,100m自由形,45～49歳,57.40,1:03.08,1:07.87,8,草野茜,セ・二俣川,8/4,1:20.75,80.75,False,False,False,359.0,476.0,0.67,,False
80,長水路,9,女子,100m自由形,45～49歳,57.40,1:03.08,1:07.87,9,藤本淑恵,セ・平塚,7/5,1:22.02,82.02,False,False,False,342.0,454.0,0.97,,False
80,長水路,9,女子,100m自由形,40～44歳,58.04,1:01.38,1:06.24,1,岩田愛恵,セ・成城,8/3,1:17.44,77.44,False,False,False,421.0,497.0,0.68,,False
80,長水路,9,女子,100m自由形,40～44歳,58.04,1:01.38,1:06.24,2,染谷ゆたか,墨田区体育館,7/7,1:18.37,78.37,False,False,False,406.0,480.0,0.8,,False
80,長水路,9,女子,100m自由形,35～39歳,57.24,57.77,1:03.35,1,川北恵,セ・長津田,10/6,1:05.49,65.49,False,False,False,667.0,686.0,0.71,,False
80,長水路,9,女子,100m自由形,35～39歳,57.24,57.77,1:03.35,2,小林佳織,セ・大森,9/1,1:11.06,71.06,False,False,False,522.0,537.0,0.7,,False
80,長水路,9,女子,100m自由形,35～39歳,57.24,57.77,1:03.35,3,津田かおり,セ・上池袋,9/5,1:17.56,77.56,False,False,False,401.0,413.0,0.74,,False
80,長水路,9,女子,100m自由形,35～39歳,57.24,57.77,1:03.35,4,渡辺真衣,セ・西新井,7/10,1:23.19,83.19,False,False,False,325.0,334.0,1.05,,False
80,長水路,9,女子,100m自由形,30～34歳,55.24,57.76,1:03.35,1,豊島葉子,セ・袖ヶ浦,10/1,1:07.60,67.6,False,False,False,545.0,623.0,0.72,,False
80,長水路,9,女子,100m自由形,30～34歳,55.24,57.76,1:03.35,2,大和久佳江,セ・袖ヶ浦,10/10,1:07.99,67.99,False,False,False,536.0,613.0,0.73,,False
80,長水路,9,女子,100m自由形,30～34歳,55.24,57.76,1:03.35,3,宍戸萌,セ・長津田,9/6,1:08.60,68.6,False,False,False,522.0,596.0,0.74,,False
80,長水路,9,女子,100m自由形,30～34歳,55.24,57.76,1:03.35,4,古賀量子,セ・大森,6/10,1:37.71,97.71000000000001,False,False,False,180.0,206.0,0.83,,False
80,長水路,9,女子,100m自由形,25～29歳,56.96,57.89,1:00.50,1,小林志穂,セ・葛西,10/4,1:04.95,64.95,False,False,False,674.0,708.0,0.73,,False
80,長水路,9,女子,100m自由形,25～29歳,56.96,57.89,1:00.50,2,ニューボールード菜月,セ・柏,10/7,1:05.58,65.58,False,False,False,655.0,687.0,0.69,,False
80,長水路,9,女子,100m自由形,25～29歳,56.96,57.89,1:00.50,3,新後海優,セ・トレッサ,10/5,1:05.98,65.98,False,False,False,643.0,675.0,0.75,,False
80,長水路,9,女子,100m自由形,25～29歳,56.96,57.89,1:00.50,4,池田志保,セ・大宮宮原,10/9,1:08.47,68.47,False,False,False,575.0,604.0,0.68,,False
80,長水路,9,女子,100m自由形,25～29歳,56.96,57.89,1:00.50,5,足立知実,セ・平塚,8/1,1:19.57,79.57,False,False,False,366.0,385.0,0.68,,False
80,長水路,9,女子,100m自由形,25～29歳,56.96,57.89,1:00.50,6,村岡礼奈,セ・桶川北本,8/8,1:20.68,80.68,False,False,False,351.0,369.0,0.69,,False
80,長水路,9,女子,100m自由形,18～24歳,,,1:01.56,1,梶井美杏,セ・清瀬,10/8,1:07.61,67.61,False,False,False,,,,,False
80,長水路,10,男子,100m自由形,85～89歳,1:22.25,1:22.25,1:37.90,1,中田正二,セ・成城,1/9,1:36.13,96.13,True,False,False,626.0,626.0,1.01,,False
80,長水路,10,男子,100m自由形,85～89歳,1:22.25,1:22.25,1:37.90,2,井上隆史,セ・市ヶ尾,2/9,1:39.34,99.34,False,False,False,567.0,567.0,0.89,,False
80,長水路,10,男子,100m自由形,75～79歳,1:06.40,1:06.40,1:13.93,1,大倉健志,セ・流山,1/5,1:33.96,93.96000000000001,False,False,False,352.0,352.0,1.03,,False
80,長水路,10,男子,100m自由形,75～79歳,1:06.40,1:06.40,1:13.93,2,服部陽一,セ・成瀬,2/8,1:34.14,94.14,False,False,False,350.0,350.0,0.82,,False
80,長水路,10,男子,100m自由形,70～74歳,1:02.80,1:03.17,1:11.50,1,吉原一彦,セ・阿佐谷,7/5,1:08.50,68.5,True,False,False,770.0,784.0,0.75,,False
80,長水路,10,男子,100m自由形,70～74歳,1:02.80,1:03.17,1:11.50,2,亀田一麿,セ・東戸塚,5/2,1:19.53,79.53,False,False,False,492.0,501.0,0.86,,False
80,長水路,10,男子,100m自由形,70～74歳,1:02.80,1:03.17,1:11.50,3,柏木治久,セ・成瀬,3/5,1:20.11,80.11,False,False,False,481.0,490.0,0.86,,False
80,長水路,10,男子,100m自由形,70～74歳,1:02.80,1:03.17,1:11.50,4,若月優,セ・横浜,3/8,1:22.62,82.62,False,False,False,439.0,446.0,0.87,,False
80,長水路,10,男子,100m自由形,70～74歳,1:02.80,1:03.17,1:11.50,5,加藤均,セ・セン南,2/5,1:26.46,86.46000000000001,False,False,False,383.0,390.0,1.02,,False
80,長水路,10,男子,100m自由形,70～74歳,1:02.80,1:03.17,1:11.50,6,長野守,セ・慶應日吉,3/1,1:28.47,88.47,False,False,False,357.0,364.0,0.82,,False
80,長水路,10,男子,100m自由形,70～74歳,1:02.80,1:03.17,1:11.50,7,香川左近,セ・二俣川,3/9,1:32.56,92.56,False,False,False,312.0,317.0,0.92,,False
80,長水路,10,男子,100m自由形,70～74歳,1:02.80,1:03.17,1:11.50,8,折居彰,セ・阿佐谷,1/6,1:33.51,93.50999999999999,False,False,False,302.0,308.0,1.18,,False
80,長水路,10,男子,100m自由形,70～74歳,1:02.80,1:03.17,1:11.50,9,岸田孝,セ・南青山,1/8,1:40.58,100.58,False,False,False,243.0,247.0,0.91,,False
80,長水路,10,男子,100m自由形,70～74歳,1:02.80,1:03.17,1:11.50,10,松下達一,セ・西新井,1/7,1:42.18,102.18,False,False,False,232.0,236.0,1.13,,False
80,長水路,10,男子,100m自由形,70～74歳,1:02.80,1:03.17,1:11.50,11,森下善夫,セ・大宮宮原,1/3,1:42.34,102.34,False,False,False,231.0,235.0,0.89,,False
80,長水路,10,男子,100m自由形,65～69歳,59.49,1:02.14,1:05.19,1,海辺信吉,セ・おおたか,6/3,1:09.87,69.87,False,False,False,617.0,703.0,0.79,,False
80,長水路,10,男子,100m自由形,65～69歳,59.49,1:02.14,1:05.19,2,和田浩一,セ・用賀,6/5,1:10.82,70.82,False,False,False,592.0,675.0,0.7,,False
80,長水路,10,男子,100m自由形,65～69歳,59.49,1:02.14,1:05.19,3,若島健二,セ・二俣川,5/3,1:19.62,79.62,False,False,False,417.0,475.0,0.83,,False
80,長水路,10,男子,100m自由形,65～69歳,59.49,1:02.14,1:05.19,4,山本和巳,セ・茂原,3/7,1:21.84,81.84,False,False,False,384.0,437.0,0.82,,False
80,長水路,10,男子,100m自由形,65～69歳,59.49,1:02.14,1:05.19,5,小島淳,セ・柏,3/10,1:22.85,82.85,False,False,False,370.0,421.0,0.73,,False
80,長水路,10,男子,100m自由形,65～69歳,59.49,1:02.14,1:05.19,6,仲宇佐隆一,セ・横浜,4/10,1:24.24,84.24,False,False,False,352.0,401.0,0.89,,False
80,長水路,10,男子,100m自由形,65～69歳,59.49,1:02.14,1:05.19,7,二宮次郎,セ・南宇都宮,3/2,1:24.92,84.92,False,False,False,343.0,391.0,0.7,,False
80,長水路,10,男子,100m自由形,65～69歳,59.49,1:02.14,1:05.19,8,竹内新,セ・府中,4/1,1:25.11,85.11,False,False,False,341.0,389.0,0.95,,False
80,長水路,10,男子,100m自由形,65～69歳,59.49,1:02.14,1:05.19,9,大滝恭伸,セ・市ヶ尾,1/4,1:26.29,86.28999999999999,False,False,False,327.0,373.0,1.1,,False
80,長水路,10,男子,100m自由形,65～69歳,59.49,1:02.14,1:05.19,10,佐藤信弘,セ・桶川北本,2/4,1:29.62,89.62,False,False,False,292.0,333.0,0.94,,False
80,長水路,10,男子,100m自由形,65～69歳,59.49,1:02.14,1:05.19,11,赤坂吉昭,セ・葛西,2/7,1:37.06,97.06,False,False,False,230.0,262.0,0.9,,False
80,長水路,10,男子,100m自由形,65～69歳,59.49,1:02.14,1:05.19,12,宮内譲志,セ・おおたか,2/3,1:37.41,97.41,False,False,False,227.0,259.0,0.87,,False
80,長水路,10,男子,100m自由形,60～64歳,57.39,1:00.33,1:04.30,1,小林健,セ・葛西,6/6,1:10.03,70.03,False,False,False,550.0,639.0,0.73,,False
80,長水路,10,男子,100m自由形,60～64歳,57.39,1:00.33,1:04.30,2,山賀勝之,セ・南青山,6/8,1:11.77,71.77,False,False,False,511.0,593.0,0.72,,False
80,長水路,10,男子,100m自由形,60～64歳,57.39,1:00.33,1:04.30,3,池谷千尋,セ・長津田,5/8,1:14.10,74.1,False,False,False,464.0,539.0,0.78,,False
80,長水路,10,男子,100m自由形,60～64歳,57.39,1:00.33,1:04.30,4,小松崎浩,セ・府中,4/6,1:19.01,79.01,False,False,False,383.0,445.0,0.95,,False
80,長水路,10,男子,100m自由形,60～64歳,57.39,1:00.33,1:04.30,5,二宮淳,セ・トレッサ,4/8,1:20.19,80.19,False,False,False,366.0,425.0,0.74,,False
80,長水路,10,男子,100m自由形,60～64歳,57.39,1:00.33,1:04.30,6,近藤正之,セ・上池袋,5/10,1:20.50,80.5,False,False,False,362.0,420.0,0.97,,False
80,長水路,10,男子,100m自由形,60～64歳,57.39,1:00.33,1:04.30,7,吉峯幸郎,セ・用賀,4/5,1:21.84,81.84,False,False,False,344.0,400.0,0.94,,False
80,長水路,10,男子,100m自由形,60～64歳,57.39,1:00.33,1:04.30,8,横山恵一,セ・越谷,4/9,1:23.17,83.17,False,False,False,328.0,381.0,0.85,,False
80,長水路,10,男子,100m自由形,60～64歳,57.39,1:00.33,1:04.30,9,近江信之,セ・武蔵小杉,5/1,1:23.82,83.82,False,False,False,320.0,372.0,0.82,,False
80,長水路,10,男子,100m自由形,60～64歳,57.39,1:00.33,1:04.30,10,二宮博,セ・横浜,3/6,1:27.52,87.52,False,False,False,281.0,327.0,0.81,,False
80,長水路,10,男子,100m自由形,60～64歳,57.39,1:00.33,1:04.30,11,半澤繁,セ・清瀬,1/2,1:46.31,106.31,False,False,False,157.0,182.0,0.92,,False
80,長水路,10,男子,100m自由形,60～64歳,57.39,1:00.33,1:04.30,,後藤潤,セ・成城,2/2,,,False,False,False,,,,,True
80,長水路,10,男子,100m自由形,55～59歳,55.76,57.52,1:02.48,1,早川友二,セ・武蔵小杉,8/8,1:03.58,63.58,False,False,False,674.0,740.0,0.76,,False
80,長水路,10,男子,100m自由形,55～59歳,55.76,57.52,1:02.48,2,清田真人,セ・大宮宮原,6/4,1:07.07,67.07,False,False,False,574.0,630.0,0.7,,False
80,長水路,10,男子,100m自由形,55～59歳,55.76,57.52,1:02.48,3,西野宮冬木,セ・長津田,7/3,1:08.83,68.83,False,False,False,531.0,583.0,0.91,,False
80,長水路,10,男子,100m自由形,55～59歳,55.76,57.52,1:02.48,4,木村秀光,セ・上池袋,6/2,1:12.15,72.15,False,False,False,461.0,506.0,0.9,,False
80,長水路,10,男子,100m自由形,55～59歳,55.76,57.52,1:02.48,5,本間丈博,セ・稲毛海岸,6/9,1:14.92,74.92,False,False,False,412.0,452.0,0.79,,False
80,長水路,10,男子,100m自由形,55～59歳,55.76,57.52,1:02.48,6,加藤寿起,セ・袖ヶ浦,4/4,1:17.56,77.56,False,False,False,371.0,407.0,0.8,,False
80,長水路,10,男子,100m自由形,55～59歳,55.76,57.52,1:02.48,7,猪野周九,セ・谷津,5/9,1:18.77,78.77,False,False,False,354.0,389.0,0.76,,False
80,長水路,10,男子,100m自由形,55～59歳,55.76,57.52,1:02.48,8,大木義之,セ・清瀬,4/2,1:25.22,85.22,False,False,False,280.0,307.0,0.82,,False
80,長水路,10,男子,100m自由形,55～59歳,55.76,57.52,1:02.48,9,日暮正明,セ・天王洲,2/6,1:27.27,87.27,False,False,False,260.0,286.0,0.95,,False
80,長水路,10,男子,100m自由形,55～59歳,55.76,57.52,1:02.48,10,中田雄也,墨田区体育館,3/4,1:33.35,93.35,False,False,False,213.0,233.0,0.64,,False
80,長水路,10,男子,100m自由形,55～59歳,55.76,57.52,1:02.48,11,佐藤流生,セ・天王洲,2/1,1:42.24,102.24000000000001,False,False,False,162.0,178.0,0.99,,False
80,長水路,10,男子,100m自由形,50～54歳,53.04,53.04,58.64,1,田窪達,セ・市ヶ尾,10/8,57.88,57.88,True,False,False,769.0,769.0,0.77,,False
80,長水路,10,男子,100m自由形,50～54歳,53.04,53.04,58.64,2,北川貴義,セ・阿佐谷,9/9,1:01.97,61.97,False,False,False,626.0,626.0,0.71,,False
80,長水路,10,男子,100m自由形,50～54歳,53.04,53.04,58.64,3,石上智啓,セ・二俣川,8/1,1:05.44,65.44,False,False,False,532.0,532.0,0.77,,False
80,長水路,10,男子,100m自由形,50～54歳,53.04,53.04,58.64,4,堀川広祐,セ・二俣川,7/7,1:09.79,69.78999999999999,False,False,False,438.0,438.0,0.66,,False
80,長水路,10,男子,100m自由形,50～54歳,53.04,53.04,58.64,5,藤井清和,セ・武蔵小杉,6/7,1:10.00,70.0,False,False,False,435.0,435.0,0.63,,False
80,長水路,10,男子,100m自由形,50～54歳,53.04,53.04,58.64,6,山村稔,セ・越谷,5/6,1:14.05,74.05,False,False,False,367.0,367.0,0.8,,False
80,長水路,10,男子,100m自由形,50～54歳,53.04,53.04,58.64,7,藤田一寿,セ・成城,7/2,1:14.56,74.56,False,False,False,359.0,359.0,0.84,,False
80,長水路,10,男子,100m自由形,50～54歳,53.04,53.04,58.64,8,上田徹,セ・阿佐谷,4/7,1:20.81,80.81,False,False,False,282.0,282.0,0.99,,False
80,長水路,10,男子,100m自由形,50～54歳,53.04,53.04,58.64,9,三﨑淳二,セ・桶川北本,3/3,1:28.30,88.3,False,False,False,216.0,216.0,0.74,,False
80,長水路,10,男子,100m自由形,50～54歳,53.04,53.04,58.64,,岡田能行,セ・越谷,5/5,,,False,False,False,,,,,True
80,長水路,10,男子,100m自由形,50～54歳,53.04,53.04,58.64,,江本章,セ・南宇都宮,7/8,,,False,False,False,,,,,True
80,長水路,10,男子,100m自由形,45～49歳,52.24,52.24,56.53,1,鶴谷学,セ・二俣川,10/9,56.36,56.36,True,False,False,796.0,796.0,0.64,,False
80,長水路,10,男子,100m自由形,45～49歳,52.24,52.24,56.53,2,秋山朝紀,セ・大森,9/2,1:01.93,61.93,False,False,False,600.0,600.0,0.67,,False
80,長水路,10,男子,100m自由形,45～49歳,52.24,52.24,56.53,3,倉持公一,セ・天王洲,8/7,1:03.06,63.06,False,False,False,568.0,568.0,0.71,,False
80,長水路,10,男子,100m自由形,45～49歳,52.24,52.24,56.53,4,山内悠,セ・市ヶ尾,8/5,1:04.89,64.89,False,False,False,521.0,521.0,0.83,,False
80,長水路,10,男子,100m自由形,45～49歳,52.24,52.24,56.53,5,今井裕介,セ・南千住,7/4,1:07.19,67.19,False,False,False,469.0,469.0,0.7,,False
80,長水路,10,男子,100m自由形,45～49歳,52.24,52.24,56.53,6,西田幸弘,セ・藤沢,7/10,1:09.72,69.72,False,False,False,420.0,420.0,0.72,,False
80,長水路,10,男子,100m自由形,45～49歳,52.24,52.24,56.53,7,齊藤仁,セ・茂原,6/1,1:13.68,73.68,False,False,False,356.0,356.0,0.78,,False
80,長水路,10,男子,100m自由形,45～49歳,52.24,52.24,56.53,8,小島直政,セ・久喜,5/4,1:15.14,75.14,False,False,False,336.0,336.0,0.84,,False
80,長水路,10,男子,100m自由形,40～44歳,50.73,51.21,56.20,1,鈴木謙太朗,セ・用賀,10/4,56.33,56.33,False,False,False,730.0,751.0,0.65,,False
80,長水路,10,男子,100m自由形,40～44歳,50.73,51.21,56.20,2,和田弘太郎,セ・阿佐谷,9/4,1:00.59,60.59,False,False,False,586.0,603.0,0.66,,False
80,長水路,10,男子,100m自由形,40～44歳,50.73,51.21,56.20,3,矢作歩,セ・長津田,9/8,1:01.64,61.64,False,False,False,557.0,573.0,0.81,,False
80,長水路,10,男子,100m自由形,40～44歳,50.73,51.21,56.20,4,木村考太,セ・市ヶ尾,8/4,1:06.40,66.4,False,False,False,445.0,458.0,0.84,,False
80,長水路,10,男子,100m自由形,40～44歳,50.73,51.21,56.20,5,松本光太郎,セ・袖ヶ浦,9/6,1:07.57,67.57,False,False,False,423.0,435.0,0.84,,False
80,長水路,10,男子,100m自由形,40～44歳,50.73,51.21,56.20,6,浅岡遼,セ・用賀,7/9,1:09.19,69.19,False,False,False,394.0,405.0,0.75,,False
80,長水路,10,男子,100m自由形,40～44歳,50.73,51.21,56.20,7,西尾直人,セ・武蔵小杉,5/7,1:15.49,75.49,False,False,False,303.0,312.0,0.76,,False
80,長水路,10,男子,100m自由形,40～44歳,50.73,51.21,56.20,,松井哲郎,セ・南千住,6/10,,,False,False,False,,,,,True
80,長水路,10,男子,100m自由形,35～39歳,50.55,50.78,53.85,1,板垣義人,セ・トレッサ,10/7,54.68,54.68,False,False,False,790.0,800.0,0.63,,False
80,長水路,10,男子,100m自由形,35～39歳,50.55,50.78,53.85,2,石井孟,セ・葛西,10/1,58.81,58.81,False,False,False,635.0,643.0,0.6,,False
80,長水路,10,男子,100m自由形,35～39歳,50.55,50.78,53.85,3,岩本和也,セ・志木,9/7,1:00.03,60.03,False,False,False,597.0,605.0,0.67,,False
80,長水路,10,男子,100m自由形,35～39歳,50.55,50.78,53.85,4,吉川重行,セ・桶川北本,9/1,1:01.30,61.3,False,False,False,560.0,568.0,0.68,,False
80,長水路,10,男子,100m自由形,35～39歳,50.55,50.78,53.85,5,新福留広貴,セ・二俣川,7/1,1:01.39,61.39,False,False,False,558.0,565.0,0.81,,False
80,長水路,10,男子,100m自由形,35～39歳,50.55,50.78,53.85,6,榊原雅史,セ・武蔵小杉,8/3,1:02.61,62.61,False,False,False,526.0,533.0,0.62,,False
80,長水路,10,男子,100m自由形,35～39歳,50.55,50.78,53.85,7,伊藤孝優,セ・八王子,9/10,1:05.07,65.07,False,False,False,468.0,475.0,0.73,,False
80,長水路,10,男子,100m自由形,35～39歳,50.55,50.78,53.85,8,吉澤宏紀,セ・八王子,8/6,1:06.07,66.07,False,False,False,447.0,454.0,0.68,,False
80,長水路,10,男子,100m自由形,35～39歳,50.55,50.78,53.85,9,渡部慎也,セ・大森,8/10,1:06.64,66.64,False,False,False,436.0,442.0,0.69,,False
80,長水路,10,男子,100m自由形,35～39歳,50.55,50.78,53.85,10,寺田遼太,セ・天王洲,7/6,1:07.22,67.22,False,False,False,425.0,431.0,0.77,,False
80,長水路,10,男子,100m自由形,30～34歳,49.80,51.34,53.90,1,江熊夕人,セ・慶應日吉,8/2,1:06.41,66.41,False,False,False,421.0,462.0,0.78,,False
80,長水路,10,男子,100m自由形,30～34歳,49.80,51.34,53.90,2,山田義明,セ・おおたか,4/3,1:18.04,78.03999999999999,False,False,False,259.0,284.0,0.79,,False
80,長水路,10,男子,100m自由形,25～29歳,48.72,50.75,52.13,1,金子智哉,セ・志木,8/9,1:02.70,62.7,False,False,False,469.0,530.0,0.88,,False
80,長水路,10,男子,100m自由形,25～29歳,48.72,50.75,52.13,2,武本侑己,セ・青砥,9/5,1:02.74,62.74,False,False,False,468.0,529.0,0.76,,False
80,長水路,10,男子,100m自由形,18～24歳,,,52.11,1,山本拓武,セ・トレッサ,10/5,52.23,52.23,False,False,False,,,,,False
80,長水路,10,男子,100m自由形,18～24歳,,,52.11,2,小山亜納,セ・上池袋,10/6,55.48,55.48,False,False,False,,,,,False
80,長水路,10,男子,100m自由形,18～24歳,,,52.11,3,綿貫太地,セ・市ヶ尾,10/3,56.13,56.13,False,False,False,,,,,False
80,長水路,10,男子,100m自由形,18～24歳,,,52.11,4,安齊大和,ザバス八景,10/2,57.57,57.57,False,False,False,,,,,False
80,長水路,10,男子,100m自由形,18～24歳,,,52.11,5,藤井龍生,セ・横浜,9/3,1:00.22,60.22,False,False,False,,,,,False
80,長水路,10,男子,100m自由形,18～24歳,,,52.11,6,浅井春人,セ・清瀬,10/10,1:00.48,60.48,False,False,False,,,,,False
80,長水路,13,女子,50m背泳ぎ,90～94歳,53.25,1:02.76,1:30.73,1,須山順子,セ・松戸,5/5,1:06.64,66.64,True,False,False,510.0,835.0,0.85,,False
80,長水路,13,女子,50m背泳ぎ,85～89歳,46.25,46.25,59.14,1,三浦実恵子,セ・館山,1/5,1:03.80,63.8,False,False,False,380.0,380.0,1.11,,False
80,長水路,13,女子,50m背泳ぎ,85～89歳,46.25,46.25,59.14,2,田中もみぢ,セ・おおたか,5/4,1:04.53,64.53,False,False,False,368.0,368.0,0.72,,False
80,長水路,13,女子,50m背泳ぎ,85～89歳,46.25,46.25,59.14,3,平田美佐子,セ・天王洲,1/4,1:18.21,78.21000000000001,False,False,False,206.0,206.0,0.87,,False
80,長水路,13,女子,50m背泳ぎ,85～89歳,46.25,46.25,59.14,4,加藤直子,セ・横浜,1/7,1:35.96,95.96000000000001,False,False,False,111.0,111.0,1.03,,False
80,長水路,13,女子,50m背泳ぎ,80～84歳,43.04,43.04,52.86,1,古旗美鈴,セ・上池袋,7/1,56.43,56.43,False,False,False,443.0,443.0,0.96,,False
80,長水路,13,女子,50m背泳ぎ,80～84歳,43.04,43.04,52.86,2,川口栄子,セ・松戸,7/3,56.74,56.74,False,False,False,436.0,436.0,0.87,,False
80,長水路,13,女子,50m背泳ぎ,80～84歳,43.04,43.04,52.86,3,中村敬子,セ・府中,3/5,59.71,59.71,False,False,False,374.0,374.0,0.96,,False
80,長水路,13,女子,50m背泳ぎ,80～84歳,43.04,43.04,52.86,4,舘野圭子,セ・用賀,4/8,1:05.49,65.49,False,False,False,283.0,283.0,0.69,,False
80,長水路,13,女子,50m背泳ぎ,80～84歳,43.04,43.04,52.86,5,浜野操子,セ・流山,3/7,1:06.02,66.02,False,False,False,277.0,277.0,0.68,,False
80,長水路,13,女子,50m背泳ぎ,80～84歳,43.04,43.04,52.86,6,岡本靖子,セ・慶應日吉,4/3,1:08.85,68.85,False,False,False,244.0,244.0,1.06,,False
80,長水路,13,女子,50m背泳ぎ,80～84歳,43.04,43.04,52.86,7,八田清子,セ・松戸,1/6,1:09.04,69.03999999999999,False,False,False,242.0,242.0,0.92,,False
80,長水路,13,女子,50m背泳ぎ,80～84歳,43.04,43.04,52.86,8,栗原羊子,セ・流山,2/4,1:11.75,71.75,False,False,False,215.0,215.0,1.01,,False
80,長水路,13,女子,50m背泳ぎ,80～84歳,43.04,43.04,52.86,9,山口英子,セ・流山,3/4,1:12.79,72.78999999999999,False,False,False,206.0,206.0,0.92,,False
80,長水路,13,女子,50m背泳ぎ,80～84歳,43.04,43.04,52.86,10,相澤和子,セ・久喜,2/8,1:18.54,78.53999999999999,False,False,False,164.0,164.0,0.71,,False
