course,gender,event,distance,age_group,is_relay,name_team_raw,record,established_date,athlete_name,team_name
長水路,男,背泳ぎ,50m,45,0,山岡拓馬,28.31,2024/10/26,山岡拓馬,清瀬
長水路,男,自由形,100m,50,0,田窪達,58.64,2025/5/31,田窪達,市ヶ尾
長水路,男,背泳ぎ,50m,50,0,畠山雅和,30.18,2025/5/31,畠山雅和,袖ケ浦
長水路,男,自由形,100m,55,0,金子惠一,1:02.48,2024/10/26,金子惠一,前橋
長水路,男,背泳ぎ,50m,55,0,渡辺保,33.15,2023/2/23,渡辺保,二俣川
長水路,男,自由形,100m,60,0,滋野文夫,1:04.30,2011/7/16,滋野文夫,前橋
長水路,男,背泳ぎ,50m,60,0,古木隆介,34.85,2023/2/23,古木隆介,用賀
長水路,男,自由形,100m,65,0,吉原一彦,1:05.19,2021/11/21,吉原一彦,阿佐谷
長水路,男,背泳ぎ,50m,65,0,冨松実,38.09,2023/11/4,冨松実,二俣川
長水路,男,自由形,100m,70,0,中田正二,1:11.50,2011/11/23,中田正二,成城
長水路,男,自由形,100m,75,0,中田正二,1:13.93,2017/3/4,中田正二,成城
長水路,男,背泳ぎ,50m,75,0,吉田亮,41.77,2023/11/4,吉田亮,成城
長水路,男,自由形,100m,80,0,志田璋一,1:27.89,2010/10/30,志田璋一,浦安
長水路,男,背泳ぎ,50m,80,0,志田璋一,42.72,2007/12/2,志田璋一,行徳
長水路,男,自由形,100m,85,0,米谷康人,1:37.90,2019/12/15,米谷康人,我孫子
長水路,男,背泳ぎ,50m,85,0,稲田弘,59.59,2017/1/9,稲田弘,八千代台
長水路,男,自由形,200m,18,0,小笠原鑑,1:55.00,2009/11/23,小笠原鑑,溝ノ口
長水路,男,自由形,200m,25,0,前田崇行,2:02.30,2009/7/20,前田崇行,二俣川
長水路,男,自由形,200m,30,0,阿部将和,2:03.39,2009/7/20,阿部将和,西東京
長水路,男,背泳ぎ,100m,18,0,田口喜樹,1:05.76,1996/9/1,田口喜樹,日立
長水路,男,背泳ぎ,100m,25,0,黒須和也,59.62,2003/3/4,黒須和也,S千葉
長水路,男,背泳ぎ,100m,30,0,中村正明,1:04.97,2013/7/14,中村正明,ときわ台
長水路,男,自由形,200m,35,0,山岡拓馬,2:03.40,2013/12/23,山岡拓馬,南大泉
長水路,男,背泳ぎ,100m,35,0,寺田貴洋,1:06.07,2018/7/13,寺田貴洋,二俣川
長水路,男,自由形,200m,40,0,鶴谷学,2:06.87,2025/5/31,鶴谷学,二俣川
長水路,男,背泳ぎ,100m,40,0,山岡拓馬,1:01.36,2020/11/21,山岡拓馬,清瀬
長水路,男,自由形,200m,45,0,山岡拓馬,2:07.04,2024/10/26,山岡拓馬,清瀬
長水路,男,背泳ぎ,100m,45,0,山岡拓馬,1:00.76,2024/3/24,山岡拓馬,清瀬
長水路,男,自由形,200m,50,0,田窪達,2:14.24,2024/10/26,田窪達,市ヶ尾
長水路,男,背泳ぎ,100m,50,0,谷川正志,1:06.91,2015/10/17,谷川正志,越谷
長水路,男,自由形,200m,55,0,今井正太郎,2:19.70,2019/3/17,今井正太郎,前橋
長水路,男,背泳ぎ,100m,55,0,坂倉雅巳,1:16.66,2010/7/18,坂倉雅巳,F東戸塚
長水路,男,自由形,200m,60,0,清水照久,2:27.29,2023/2/23,清水照久,福生
長水路,男,背泳ぎ,100m,60,0,瀬戸淳,1:27.05,2018/9/30,瀬戸淳,市ヶ尾
長水路,男,自由形,200m,65,0,吉原一彦,2:26.86,2023/11/4,吉原一彦,阿佐谷
長水路,男,背泳ぎ,100m,65,0,吉澤隆,1:29.74,2020/10/10,吉澤隆,清瀬
長水路,男,自由形,200m,70,0,吉原一彦,2:33.71,2025/3/9,吉原一彦,阿佐谷
長水路,男,背泳ぎ,100m,70,0,下元源之助,1:32.36,1996/6/1,下元源之助,阿佐谷
長水路,男,自由形,200m,75,0,中田正二,2:51.26,2018/3/4,中田正二,成城
長水路,男,背泳ぎ,100m,75,0,高瀬俊佑,1:43.93,2010/6/20,高瀬俊佑,大宮
長水路,男,自由形,200m,80,0,今修二,3:29.64,2025/5/31,今修二,越谷
長水路,男,背泳ぎ,100m,80,0,下元源之助,1:40.83,2006/9/2,下元源之助,阿佐谷
長水路,男,自由形,200m,85,0,川本剛,3:35.53,2023/11/4,川本剛,長沼
長水路,男,背泳ぎ,100m,85,0,稲田弘,2:07.81,2017/1/9,稲田弘,八千代台
長水路,男,自由形,400m,18,0,大川良,4:30.07,2008/9/6,大川良,二俣川
長水路,男,自由形,400m,25,0,樋口裕輔,4:23.87,2012/7/13,樋口裕輔,Ｆ東戸塚
長水路,男,自由形,400m,30,0,阿部将和,4:27.59,2009/10/17,阿部将和,西東京
長水路,男,背泳ぎ,200m,25,0,樋口裕輔,2:17.38,2013/7/12,樋口裕輔,F東戸塚
長水路,男,背泳ぎ,200m,30,0,中村正明,2:28.36,2017/7/16,中村正明,市ヶ尾
長水路,男,自由形,400m,35,0,杉沢毅志,4:24.94,2006/9/2,杉沢毅志,横浜
長水路,男,背泳ぎ,200m,35,0,寺田貴洋,2:28.47,2018/7/14,寺田貴洋,二俣川
長水路,男,自由形,400m,40,0,杉沢毅志,4:26.06,2007/9/2,杉沢毅志,横浜
長水路,男,背泳ぎ,200m,40,0,山岡拓馬,2:17.46,2022/11/5,山岡拓馬,清瀬
長水路,男,自由形,400m,45,0,今井正太郎,4:49.17,2009/9/5,今井正太郎,前橋
長水路,男,背泳ぎ,200m,45,0,山岡拓馬,2:15.34,2023/3/12,山岡拓馬,清瀬
長水路,男,自由形,400m,50,0,今井正太郎,4:55.36,2016/7/14,今井正太郎,前橋
長水路,男,背泳ぎ,200m,50,0,谷川正志,2:25.93,2016/7/18,谷川正志,越谷
長水路,男,自由形,400m,55,0,今井正太郎,5:08.99,2019/11/2,今井正太郎,前橋
長水路,男,背泳ぎ,200m,55,0,小倉秀和,2:48.11,2025/8/3,小倉秀和,清瀬
長水路,男,自由形,400m,60,0,高木研作,5:46.70,2009/9/5,高木研作,Ｆ東戸塚
長水路,男,背泳ぎ,200m,60,0,俵谷亮三,3:11.01,2014/9/20,俵谷亮三,F東戸塚
長水路,男,自由形,400m,65,0,和田恵勝,6:05.97,2015/7/16,和田恵勝,成瀬
長水路,男,背泳ぎ,200m,65,0,吉村進,3:18.64,2016/2/20,吉村進,成城
長水路,男,自由形,400m,70,0,中田正二,6:03.97,2013/7/12,中田正二,成城
長水路,男,背泳ぎ,200m,70,0,吉澤隆,3:13.64,2024/7/6,吉澤隆,清瀬
長水路,男,自由形,400m,75,0,中田正二,6:15.96,2016/7/14,中田正二,成城
長水路,男,背泳ぎ,200m,75,0,高瀬俊佑,3:45.94,2010/3/6,高瀬俊佑,大宮
長水路,男,自由形,400m,80,0,天野美三男,8:03.01,2013/8/31,天野美三男,横浜
長水路,男,背泳ぎ,200m,80,0,下元源之助,3:41.53,2006/7/15,下元源之助,阿佐谷
長水路,男,自由形,800m,18,0,矢作歩,10:58.75,2006/11/5,矢作歩,横浜
長水路,男,自由形,800m,25,0,平田力,11:51.00,1989/5/1,平田力,かわごえ
長水路,男,自由形,800m,30,0,阿部将和,9:31.91,2008/11/2,阿部将和,西東京
長水路,男,平泳ぎ,50m,18,0,加藤優人,29.28,2023/2/23,加藤優人,武蔵小杉
長水路,男,平泳ぎ,50m,25,0,富永航平,28.02,2019/12/15,富永航平,武蔵小杉
長水路,男,平泳ぎ,50m,30,0,富永航平,28.35,2023/2/23,富永航平,武蔵小杉
長水路,男,自由形,800m,35,0,福島大介,9:46.65,2012/11/11,福島大介,前橋
長水路,男,平泳ぎ,50m,35,0,小森康弘,29.87,2008/11/29,小森康弘,行徳
長水路,男,自由形,800m,40,0,岩崎明,10:58.24,2011/11/16,岩崎明,前橋
長水路,男,平泳ぎ,50m,40,0,小野寺誠,29.86,2009/6/21,小野寺誠,新浦安
長水路,男,自由形,800m,45,0,清水照久,10:43.63,2008/11/2,清水照久,西東京
長水路,男,平泳ぎ,50m,45,0,小野寺誠,30.11,2012/3/11,小野寺誠,新浦安
長水路,男,自由形,800m,50,0,若島健二,11:21.46,2015/11/8,若島健二,二俣川
長水路,男,平泳ぎ,50m,50,0,小野寺誠,30.56,2017/1/9,小野寺誠,新浦安
長水路,男,自由形,800m,55,0,若島健二,11:19.75,2016/11/6,若島健二,二俣川
長水路,男,平泳ぎ,50m,55,0,橋本秀行,33.14,2019/12/15,橋本秀行,千葉みなと
長水路,男,自由形,800m,60,0,井上昌臣,12:21.34,2016/11/6,井上昌臣,西東京
長水路,男,平泳ぎ,50m,60,0,橋本秀行,33.14,2023/11/4,橋本秀行,千葉みなと
長水路,男,自由形,800m,65,0,和田恵勝,12:56.05,2015/11/8,和田恵勝,成瀬
長水路,男,平泳ぎ,50m,65,0,松田賢治,39.36,2023/2/23,松田賢治,大宮宮原
長水路,男,自由形,800m,70,0,中田正二,12:22.37,2011/11/5,中田正二,成城
長水路,男,平泳ぎ,50m,70,0,亀田一麿,40.37,2023/2/23,亀田一麿,S東戸塚
長水路,男,自由形,800m,75,0,加藤寛治,14:48.08,2013/11/3,加藤寛治,成瀬
長水路,男,平泳ぎ,50m,75,0,伊豆正義,42.47,2019/12/15,伊豆正義,新浦安
長水路,男,平泳ぎ,50m,80,0,中島重良,49.32,2018/9/30,中島重良,戸塚
長水路,男,平泳ぎ,50m,85,0,加藤寛治,58.51,2023/2/23,加藤寛治,成瀬
長水路,男,平泳ぎ,100m,18,0,津守陽介,1:05.88,2009/10/18,津守陽介,目黒
長水路,男,平泳ぎ,100m,25,0,森田虎太郎,1:04.16,2009/10/18,森田虎太郎,S千葉
長水路,男,平泳ぎ,100m,30,0,久保田雅彦,1:06.58,2009/3/8,久保田雅彦,前橋
長水路,男,平泳ぎ,100m,35,0,知見邦彦,1:11.89,2018/7/15,知見邦彦,二俣川
長水路,男,個人メドレー,200m,18,0,黒須和也,2:08.80,2002/3/3,黒須和也,S千葉
長水路,男,個人メドレー,200m,25,0,黒須和也,2:10.44,2003/3/3,黒須和也,S千葉
長水路,男,個人メドレー,200m,30,0,山岡拓馬,2:17.41,2012/11/23,山岡拓馬,南大泉
長水路,男,個人メドレー,200m,35,0,山岡拓馬,2:17.09,2014/12/23,山岡拓馬,南大泉
長水路,男,平泳ぎ,100m,40,0,小野寺誠,1:06.60,2009/7/17,小野寺誠,新浦安
長水路,男,個人メドレー,200m,40,0,戎亮介,2:20.44,2019/9/8,戎亮介,能見台
長水路,男,平泳ぎ,100m,45,0,小野寺誠,1:07.71,2014/3/15,小野寺誠,新浦安
長水路,男,個人メドレー,200m,45,0,山岡拓馬,2:19.57,2023/2/23,山岡拓馬,清瀬
長水路,男,平泳ぎ,100m,50,0,小野寺誠,1:09.85,2017/8/15,小野寺誠,新浦安
長水路,男,個人メドレー,200m,50,0,谷川正志,2:32.41,2018/11/3,谷川正志,越谷
長水路,男,平泳ぎ,100m,55,0,森本浩文,1:19.63,2012/7/13,森本浩文,Ｆ東戸塚
長水路,男,個人メドレー,200m,55,0,今井正太郎,2:36.80,2019/7/6,今井正太郎,前橋
長水路,男,平泳ぎ,100m,60,0,坪井晴人,1:25.96,2009/7/17,坪井晴人,Ｆ東戸塚
長水路,男,個人メドレー,200m,60,0,古木隆介,2:39.43,2023/2/23,古木隆介,用賀
長水路,男,平泳ぎ,100m,65,0,伊豆正義,1:28.40,2009/3/7,伊豆正義,新浦安
長水路,男,個人メドレー,200m,65,0,吉原一彦,2:48.85,2023/2/23,吉原一彦,阿佐谷
長水路,男,平泳ぎ,100m,70,0,伊豆正義,1:32.65,2014/9/15,伊豆正義,新浦安
長水路,男,個人メドレー,200m,70,0,吉原一彦,2:53.07,2025/5/31,吉原一彦,阿佐谷
長水路,男,平泳ぎ,100m,75,0,伊豆正義,1:37.65,2019/3/17,伊豆正義,新浦安
長水路,男,個人メドレー,200m,75,0,木津誠,3:25.77,2023/11/4,木津誠,成城
長水路,男,平泳ぎ,200m,18,0,津守陽介,2:22.64,2009/10/17,津守陽介,目黒
長水路,男,平泳ぎ,200m,25,0,山口恭平,2:37.53,2014/6/23,山口恭平,Ｆ東戸塚
長水路,男,平泳ぎ,200m,30,0,久保田雅彦,2:34.97,2009/9/5,久保田雅彦,前橋
長水路,男,平泳ぎ,200m,35,0,岡本達也,2:30.07,2010/3/6,岡本達也,Ｆ東戸塚
長水路,男,個人メドレー,400m,25,0,阿部将和,5:22.38,2006/11/5,阿部将和,西東京
長水路,男,個人メドレー,400m,30,0,阿部将和,5:07.48,2007/11/4,阿部将和,西東京
長水路,男,個人メドレー,400m,35,0,岡本達也,5:23.28,2009/11/7,岡本達也,Ｆ東戸塚
長水路,男,平泳ぎ,200m,40,0,小野寺誠,2:29.66,2010/3/7,小野寺誠,新浦安
長水路,男,個人メドレー,400m,40,0,國澤良祐,5:32.13,2010/1/16,國澤良祐,S千葉
長水路,男,平泳ぎ,200m,45,0,小野寺誠,2:31.97,2014/3/16,小野寺誠,新浦安
長水路,男,個人メドレー,400m,45,0,今井正太郎,5:30.21,2012/11/4,今井正太郎,前橋
長水路,男,平泳ぎ,200m,50,0,小野寺誠,2:39.28,2018/3/4,小野寺誠,新浦安
長水路,男,個人メドレー,400m,50,0,谷川正志,5:21.97,2017/10/14,谷川正志,越谷
長水路,男,平泳ぎ,200m,55,0,平城勇,3:06.89,2006/3/4,平城勇,ポート
長水路,男,個人メドレー,400m,55,0,今井正太郎,5:44.30,2019/1/19,今井正太郎,前橋
長水路,男,平泳ぎ,200m,60,0,平城勇,3:10.46,2007/3/3,平城勇,ポート
長水路,男,個人メドレー,400m,60,0,瀬戸淳,6:35.19,2018/11/4,瀬戸淳,市ヶ尾
長水路,男,平泳ぎ,200m,65,0,伊豆正義,3:14.53,2009/3/7,伊豆正義,新浦安
長水路,男,個人メドレー,400m,65,0,石原直彦,6:30.07,2018/12/16,石原直彦,高崎
長水路,男,平泳ぎ,200m,70,0,伊豆正義,3:23.83,2014/5/25,伊豆正義,新浦安
長水路,男,個人メドレー,400m,70,0,渡辺康,7:27.89,2019/9/19,渡辺康,新三郷
長水路,男,平泳ぎ,200m,75,0,伊豆正義,3:40.19,2019/3/16,伊豆正義,新浦安
長水路,男,個人メドレー,400m,75,0,白井清嗣,9:48.13,2023/12/9,白井清嗣,大宮宮原
長水路,男,バタフライ,50m,18,0,市川光太,24.03,2023/2/23,市川光太,武蔵小杉
長水路,男,バタフライ,50m,25,0,川島由伸,24.27,2025/5/31,川島由伸,上池袋
長水路,男,バタフライ,50m,30,0,内田裕大,25.53,2023/2/23,内田裕大,下北沢
長水路,男,バタフライ,50m,35,0,桶本新一郎,26.19,2012/6/17,桶本新一郎,南千住
長水路,男,バタフライ,50m,40,0,杉本誠二,26.51,2016/11/6,杉本誠二,ときわ台
長水路,男,メドレーリレー,4×50m,119,1,松澤・加藤・本庄・市川,1:46.47,2023/2/23,,武蔵小杉
長水路,男,メドレーリレー,4×50m,120,1,安彦・宮川・桶本・坂田,1:52.11,2019/12/15,,南千住
長水路,男,バタフライ,50m,45,0,山岡拓馬,27.49,2023/11/4,山岡拓馬,清瀬
長水路,男,バタフライ,50m,50,0,池田正輝,27.00,2024/10/26,池田正輝,市ヶ尾
長水路,男,メドレーリレー,4×50m,160,1,寺田・立石・鶴谷・前田,1:51.00,2025/8/14,,二俣川
長水路,男,バタフライ,50m,55,0,今井正太郎,29.98,2019/9/1,今井正太郎,前橋
長水路,男,バタフライ,50m,60,0,今井正太郎,30.63,2024/10/26,今井正太郎,前橋
長水路,男,メドレーリレー,4×50m,200,1,渋谷・大槻・今井・滋野,1:56.72,2009/7/18,,前橋
長水路,男,バタフライ,50m,65,0,吉原一彦,32.79,2023/2/23,吉原一彦,阿佐谷
長水路,男,バタフライ,50m,70,0,吉原一彦,33.85,2025/5/31,吉原一彦,阿佐谷
長水路,男,メドレーリレー,4×50m,240,1,滋野・大槻・今井・滋野,2:03.13,2019/9/23,,前橋
長水路,男,バタフライ,50m,75,0,安藤次郎,36.73,2025/5/31,安藤次郎,館山
長水路,男,バタフライ,50m,80,0,石川守也,46.24,2023/2/23,石川守也,市川
長水路,男,メドレーリレー,4×50m,280,1,吉田・吉村・若宮・中田,2:35.20,2018/6/16,,成城
長水路,男,バタフライ,50m,85,0,三橋正和,1:03.68,2023/2/23,三橋正和,蘇我
長水路,男,メドレーリレー,4×50m,320,1,加藤・池端・星野・服部,3:39.48,2023/2/23,,成瀬
長水路,男,バタフライ,100m,18,0,高柳洋,57.80,2008/8/3,高柳洋,二俣川
長水路,男,バタフライ,100m,25,0,福田優,58.43,2012/10/14,福田優,目黒
長水路,男,バタフライ,100m,30,0,天笠秀俊,1:02.78,2009/9/6,天笠秀俊,前橋
長水路,男,バタフライ,100m,35,0,桶本新一郎,1:00.26,2012/3/4,桶本新一郎,南千住
長水路,男,バタフライ,100m,40,0,杉本誠二,1:02.79,2017/6/18,杉本誠二,ときわ台
長水路,男,メドレーリレー,4×100m,119,1,松澤・加藤・本庄・市川,3:59.80,2023/2/23,,武蔵小杉
長水路,男,メドレーリレー,4×100m,120,1,安彦・宮川・桶本・坂田,4:06.23,2019/12/15,,南千住
長水路,男,バタフライ,100m,45,0,今井正太郎,1:04.20,2009/7/18,今井正太郎,前橋
長水路,男,バタフライ,100m,50,0,今井正太郎,1:06.92,2016/9/17,今井正太郎,前橋
長水路,男,メドレーリレー,4×100m,160,1,渋谷・久保田・天笠・金子,4:11.57,2010/6/20,,前橋
長水路,男,バタフライ,100m,55,0,今井正太郎,1:09.36,2019/9/23,今井正太郎,前橋
長水路,男,バタフライ,100m,60,0,坪井晴人,1:24.73,2009/7/18,坪井晴人,ＣＦ東戸塚
長水路,男,メドレーリレー,4×100m,200,1,今井・天笠・金井・滋野,4:43.82,2012/6/16,,前橋
長水路,男,バタフライ,100m,65,0,吉原一彦,1:14.15,2024/7/7,吉原一彦,阿佐谷
長水路,男,バタフライ,100m,70,0,吉原一彦,1:15.99,2025/3/8,吉原一彦,阿佐谷
長水路,男,メドレーリレー,4×100m,240,1,滋野・大槻・今井・滋野,4:48.79,2019/7/7,,前橋
長水路,男,バタフライ,100m,75,0,白井清嗣,2:09.67,2024/7/7,白井清嗣,大宮宮原
長水路,男,メドレーリレー,4×100m,280,1,吉村・村田・吉原・折居,6:10.39,2024/10/26,,阿佐谷
長水路,男,バタフライ,200m,35,0,天笠秀俊,2:24.26,2013/3/16,天笠秀俊,前橋
長水路,男,バタフライ,200m,40,0,吉田徹,2:33.62,2014/7/18,吉田徹,前橋
長水路,男,フリーリレー,4×50m,119,1,高柳・大川・前田・酒井,1:40.19,2008/11/29,,二俣川
長水路,男,フリーリレー,4×50m,120,1,久保田・早川・富永・奥平,1:41.73,2019/12/15,,武蔵小杉
長水路,男,バタフライ,200m,45,0,清水照久,2:33.14,2007/7/13,清水照久,西東京
長水路,男,バタフライ,200m,50,0,清水照久,2:37.41,2011/7/15,清水照久,西東京
長水路,男,フリーリレー,4×50m,160,1,天笠・久保田・滋野・金子,1:41.69,2010/3/7,,前橋
長水路,男,バタフライ,200m,55,0,小倉秀和,3:21.02,2023/9/17,小倉秀和,清瀬
長水路,男,フリーリレー,4×50m,200,1,大槻・渋谷・滋野・金子,1:46.48,2009/3/8,,前橋
長水路,男,バタフライ,200m,65,0,白井清嗣,4:38.83,2013/9/1,白井清嗣,ラフレ
長水路,男,バタフライ,200m,70,0,吉原一彦,3:00.67,2025/9/20,吉原一彦,阿佐谷
長水路,男,フリーリレー,4×50m,240,1,平田・荒川・滋野・金子,1:53.10,2024/10/26,,前橋
長水路,男,バタフライ,200m,75,0,白井清嗣,5:36.69,2023/3/11,白井清嗣,大宮宮原
長水路,男,フリーリレー,4×50m,280,1,吉村・吉田・中田・若宮,2:18.54,2018/6/16,,成城
長水路,男,フリーリレー,4×50m,320,1,加藤・池端・星野・服部,2:55.15,2023/2/23,,成瀬
長水路,男,フリーリレー,4×100m,119,1,宮川・菅原・内田・石田,3:44.19,2023/11/4,,慶應日吉
長水路,男,フリーリレー,4×100m,120,1,市川・奥平・高木・富永,3:39.10,2023/2/23,,武蔵小杉
長水路,男,フリーリレー,4×100m,160,1,前田・永瀬・鶴谷・立石,3:49.44,2024/10/26,,二俣川
長水路,男,フリーリレー,4×100m,200,1,今井・飯塚・滋野（文）・金子,4:07.60,2012/11/23,,前橋
長水路,男,フリーリレー,4×100m,240,1,羽田・若宮・吉田・中田,4:55.69,2017/11/26,,成城
長水路,男,フリーリレー,4×100m,280,1,吉村・若宮・吉田・中田,5:25.01,2018/6/16,,成城
長水路,男,フリーリレー,,160,1,金子・天笠・今井・吉田（徹）,9:05.75,2013/11/2,,前橋
長水路,混合,メドレーリレー,4×50m,119,1,瀧澤・北・宮下・宮内,2:00.62,2009/11/23,,東十条
長水路,混合,メドレーリレー,4×50m,120,1,岩岡・大沢・井上・小林,2:01.01,2017/1/9,,福生
長水路,混合,フリーリレー,4×50m,119,1,前田・矢内・内田・高柳,1:45.10,2009/11/23,,二俣川
長水路,混合,フリーリレー,4×50m,120,1,前田・穂積・荒木・鶴谷,1:49.82,2017/11/26,,二俣川
長水路,混合,メドレーリレー,4×50m,160,1,志手・福島・今井・岡田,2:07.28,2012/7/14,,前橋
長水路,混合,フリーリレー,4×50m,160,1,藤本・矢作・吉村・宍戸,1:54.40,2023/2/23,,長津田
長水路,混合,メドレーリレー,4×50m,200,1,篠・久保・今井・滋野,2:08.68,2017/3/5,,前橋
長水路,混合,フリーリレー,4×50m,200,1,今井・岡田・志手・滋野(文),1:56.75,2014/9/20,,前橋
長水路,混合,メドレーリレー,4×50m,240,1,渋谷・大槻・佐々木・五十嵐,2:13.81,2019/7/6,,前橋
長水路,混合,フリーリレー,4×50m,240,1,今井・佐々木・五十嵐・滋野,2:01.69,2017/6/18,,前橋
長水路,混合,メドレーリレー,4×50m,280,1,林・姫松・難波・小林,2:48.17,2007/12/2,,館山
長水路,混合,フリーリレー,4×50m,280,1,吉村・松本・近藤・吉原,2:24.46,2023/11/4,,阿佐谷
長水路,混合,メドレーリレー,4×50m,320,1,吉田・上田・木津・大塚,3:18.01,2023/11/4,,成城
長水路,混合,フリーリレー,4×50m,320,1,佐藤・須山・馬渡・日野,3:07.41,2019/12/15,,松戸
長水路,混合,メドレーリレー,4×100m,160,1,志手・久保田・天笠・岡田,4:28.55,2014/3/16,,前橋
長水路,混合,フリーリレー,4×100m,160,1,小杉・生田目・佐伯・村上,5:07.52,2019/1/19,,自由が丘
長水路,混合,メドレーリレー,4×100m,200,1,篠・久保・今井・滋野,4:50.08,2017/6/17,,前橋
長水路,混合,フリーリレー,4×100m,200,1,今井・志手・岡田・滋野,4:21.47,2014/3/15,,前橋
長水路,混合,フリーリレー,4×100m,240,1,今井・佐々木・五十嵐・滋野,4:41.53,2017/11/5,,前橋
長水路,混合,フリーリレー,4×200m,119,1,前田・矢内・内田・高柳,8:59.32,2012/11/4,,二俣川
長水路,混合,メドレーリレー,4×100m,240,1,渋谷・大槻・佐々木・五十嵐,5:27.82,2019/7/7,,前橋
長水路,混合,フリーリレー,4×200m,160,1,飯塚・志手・岡田・福島,9:15.33,2012/11/4,,前橋
