round,pool_type,race_no,gender,event_name,age_group,world_record,japan_record,meet_record,rank,athlete_name,team_name,lane,time_display,time_seconds,is_meet_record,is_japan_record,is_world_record,points_w,points_n,dive_time,lap_times,is_dnf
75,長水路,9,女子,100m自由形,25～29歳,56.96,57.89,1:00.50,3,嶋田菜々子,セ・おおたか,10/10,1:08.40,68.4,False,False,False,,,,,False
75,長水路,9,女子,100m自由形,25～29歳,56.96,57.89,1:00.50,4,木田景子,セ・平塚,9/7,1:13.03,73.03,False,False,False,,,,,False
75,長水路,9,女子,100m自由形,18～24歳,,,1:01.56,1,佐藤玖弥,セ・目黒,10/2,1:05.82,65.82,False,False,False,,,,,False
75,長水路,9,女子,100m自由形,18～24歳,,,1:01.56,2,増田舞紗,セ・成城,10/6,1:08.24,68.24,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,85～89歳,1:22.55,1:22.55,1:37.90,1,川本剛,セ・長沼,2/3,1:39.17,99.17,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,85～89歳,1:22.55,1:22.55,1:37.90,2,大堀兵衛,セ・下北沢,1/6,2:07.39,127.39,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,85～89歳,1:22.55,1:22.55,1:37.90,3,畠山敏雄,ザバス鶴見,1/9,2:15.55,135.55,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,80～84歳,1:08.76,1:08.76,1:27.89,1,井上隆史,セ・市ヶ尾,2/4,1:36.09,96.09,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,80～84歳,1:08.76,1:08.76,1:27.89,2,橋本努,セ・新都心,1/8,2:06.02,126.02,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,75～79歳,1:06.40,1:06.40,1:13.93,1,大内洋,セ・葛西,2/8,1:37.61,97.61,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,75～79歳,1:06.40,1:06.40,1:13.93,2,宮瀬吉弘,セ・おおたか,1/5,1:40.35,100.35,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,75～79歳,1:06.40,1:06.40,1:13.93,3,眞壁功,セ・藤沢,1/7,1:43.03,103.03,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,75～79歳,1:06.40,1:06.40,1:13.93,4,田辺覚,セ・藤沢,2/9,1:47.94,107.94,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,70～74歳,1:03.32,1:04.95,1:11.50,1,亀田一麿,セ・東戸塚,4/5,1:17.01,77.01,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,70～74歳,1:03.32,1:04.95,1:11.50,2,若宮強,セ・成城,4/3,1:19.09,79.09,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,70～74歳,1:03.32,1:04.95,1:11.50,3,嶋﨑昭夫,セ・西東京,3/8,1:20.91,80.91,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,70～74歳,1:03.32,1:04.95,1:11.50,4,若月優,セ・横浜,3/4,1:22.18,82.18,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,70～74歳,1:03.32,1:04.95,1:11.50,5,高橋秀夫,セ・千葉みなと,3/1,1:23.27,83.27,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,70～74歳,1:03.32,1:04.95,1:11.50,6,浅野唯男,セ・志木,2/2,1:36.75,96.75,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,70～74歳,1:03.32,1:04.95,1:11.50,7,斉藤雄一,セ・上池袋,1/4,1:52.92,112.92,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,65～69歳,59.49,1:02.14,1:05.19,1,吉原一彦,セ・阿佐谷,7/9,1:05.47,65.47,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,65～69歳,59.49,1:02.14,1:05.19,2,茂木和哉,セ・市ヶ尾,3/2,1:26.50,86.5,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,65～69歳,59.49,1:02.14,1:05.19,3,飯沼明,セ・長津田,2/7,1:31.24,91.24,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,65～69歳,59.49,1:02.14,1:05.19,4,佐藤信弘,セ・桶川北本,3/9,1:35.23,95.22999999999999,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,65～69歳,59.49,1:02.14,1:05.19,5,鈴木義夫,セ・越谷,2/1,1:37.99,97.99000000000001,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,65～69歳,59.49,1:02.14,1:05.19,6,松下達一,セ・成城,2/5,1:42.61,102.61,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,65～69歳,59.49,1:02.14,1:05.19,7,楢橋章,セ・川越,1/2,2:08.17,128.17,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,60～64歳,57.66,1:00.33,1:04.30,1,菊池千二,セ・市ヶ尾,5/2,1:06.54,66.54,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,60～64歳,57.66,1:00.33,1:04.30,2,坂本広明,セ・東十条,8/1,1:07.15,67.15,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,60～64歳,57.66,1:00.33,1:04.30,3,海辺信吉,セ・おおたか,5/1,1:12.61,72.61,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,60～64歳,57.66,1:00.33,1:04.30,4,加藤俊樹,ザバス鶴見,5/9,1:15.90,75.9,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,60～64歳,57.66,1:00.33,1:04.30,5,若島健二,セ・二俣川,5/10,1:17.72,77.72,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,60～64歳,57.66,1:00.33,1:04.30,6,庄司晶,セ・長津田,3/3,1:23.00,83.0,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,60～64歳,57.66,1:00.33,1:04.30,7,山本和巳,セ・茂原,3/6,1:23.86,83.86,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,60～64歳,57.66,1:00.33,1:04.30,8,中井岳郎,セ・成城,4/8,1:29.61,89.61,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,60～64歳,57.66,1:00.33,1:04.30,9,黒川恵一,セ・市ヶ尾,3/10,1:33.17,93.17,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,55～59歳,56.00,58.29,1:03.26,1,金子惠一,セ・前橋,8/5,1:02.93,62.93,True,False,False,,,,,False
75,長水路,10,男子,100m自由形,55～59歳,56.00,58.29,1:03.26,2,中村勝,セ・南千住,7/1,1:07.30,67.3,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,55～59歳,56.00,58.29,1:03.26,3,今井正太郎,セ・前橋,6/8,1:07.86,67.86,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,55～59歳,56.00,58.29,1:03.26,4,兼森伸児,ザバス金沢八,4/7,1:19.04,79.03999999999999,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,55～59歳,56.00,58.29,1:03.26,5,近藤正之,セ・上池袋,4/6,1:19.37,79.37,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,55～59歳,56.00,58.29,1:03.26,6,半澤繁,セ・清瀬,1/3,1:56.51,116.50999999999999,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,50～54歳,54.15,54.61,1:00.40,1,佐藤靖嗣,セ・新浦安,9/4,1:01.38,61.38,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,50～54歳,54.15,54.61,1:00.40,2,瀧本英樹,セ・千葉みなと,8/6,1:02.21,62.21,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,50～54歳,54.15,54.61,1:00.40,3,藤本豊和,セ・長津田,9/8,1:03.44,63.44,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,50～54歳,54.15,54.61,1:00.40,4,松崎敏明,セ・慶應日吉,7/7,1:05.79,65.79,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,50～54歳,54.15,54.61,1:00.40,5,西野宮冬木,セ・長津田,6/5,1:08.10,68.1,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,50～54歳,54.15,54.61,1:00.40,6,本間丈博,セ・稲毛海岸,5/3,1:13.99,73.99,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,50～54歳,54.15,54.61,1:00.40,7,塚越有宏,セ・市ヶ尾,4/4,1:17.64,77.64,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,50～54歳,54.15,54.61,1:00.40,8,千葉忠英,セ・天王洲,4/10,1:20.00,80.0,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,50～54歳,54.15,54.61,1:00.40,9,君島篤,セ・西東京,3/7,1:21.88,81.88,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,50～54歳,54.15,54.61,1:00.40,10,バーンズノーマンウ,セ・松戸,3/5,1:31.17,91.17,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,45～49歳,52.24,52.24,56.53,1,野村峰生,セ・大森,10/9,59.84,59.84,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,45～49歳,52.24,52.24,56.53,2,中込孝之,ザバス川崎,9/5,1:02.31,62.31,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,45～49歳,52.24,52.24,56.53,3,北川貴義,セ・阿佐谷,9/3,1:02.42,62.42,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,45～49歳,52.24,52.24,56.53,4,山内悠,セ・市ヶ尾,8/3,1:03.53,63.53,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,45～49歳,52.24,52.24,56.53,5,今井裕介,セ・南千住,6/4,1:06.64,66.64,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,45～49歳,52.24,52.24,56.53,6,堀川広祐,セ・二俣川,8/7,1:08.10,68.1,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,45～49歳,52.24,52.24,56.53,7,足立晃,セ・新川崎,6/6,1:09.72,69.72,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,45～49歳,52.24,52.24,56.53,8,藤井清和,セ・武蔵小杉,6/7,1:10.23,70.23,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,45～49歳,52.24,52.24,56.53,9,柳瀬浩志,セ・馆山,6/9,1:16.80,76.8,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,45～49歳,52.24,52.24,56.53,10,小林貴大,セ・蘇我,2/6,1:18.07,78.07,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,45～49歳,52.24,52.24,56.53,11,小山邦彦,セ・おおたか,4/2,1:23.19,83.19,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,40～44歳,51.21,51.21,56.35,1,島脇晃也,セ・大森,11/8,58.02,58.02,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,40～44歳,51.21,51.21,56.35,2,倉持公一,セ・天王洲,8/10,1:02.61,62.61,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,40～44歳,51.21,51.21,56.35,3,大作善祥,セ・柏,8/8,1:03.09,63.09,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,40～44歳,51.21,51.21,56.35,4,渡邊忠幸,セ・南宇都宮,7/3,1:04.57,64.57,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,40～44歳,51.21,51.21,56.35,5,西田幸弘,セ・藤沢,5/6,1:14.08,74.08,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,40～44歳,51.21,51.21,56.35,6,小田島丈典,セ・福生,5/5,1:16.02,76.02,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,40～44歳,51.21,51.21,56.35,7,鈴木直哉,セ・八王子,4/9,1:24.60,84.6,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,35～39歳,50.78,50.78,55.30,1,前田康輔,セ・二俣川,11/10,53.85,53.85,True,False,False,,,,,False
75,長水路,10,男子,100m自由形,35～39歳,50.78,50.78,55.30,2,和田弘太郎,セ・阿佐谷,11/3,57.01,57.01,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,35～39歳,50.78,50.78,55.30,3,岩本和也,セ・志木,10/6,59.67,59.67,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,35～39歳,50.78,50.78,55.30,4,椎本恭平,セ・阿佐谷,9/10,59.82,59.82,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,35～39歳,50.78,50.78,55.30,5,石井将太,セ・成瀬,9/2,59.86,59.86,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,35～39歳,50.78,50.78,55.30,6,榊原雅史,セ・武蔵小杉,8/4,1:03.82,63.82,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,35～39歳,50.78,50.78,55.30,7,長田裕史,セ・柏,8/9,1:04.51,64.51,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,30～34歳,49.80,51.34,53.90,1,高木祥一,セ・武蔵小杉,11/2,57.29,57.29,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,30～34歳,49.80,51.34,53.90,2,中西剛,セ・成城,10/4,1:00.15,60.15,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,30～34歳,49.80,51.34,53.90,3,伊藤孝優,セ・八王子,7/6,1:00.77,60.77,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,30～34歳,49.80,51.34,53.90,4,江熊夕人,セ・慶應日吉,7/8,1:03.44,63.44,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,30～34歳,49.80,51.34,53.90,5,吉澤宏紀,セ・八王子,7/4,1:04.65,64.65,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,30～34歳,49.80,51.34,53.90,6,寺田遼太,セ・天王洲,7/2,1:06.05,66.05,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,25～29歳,50.45,50.75,52.13,1,松澤朋樹,セ・武蔵小杉,11/7,57.17,57.17,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,25～29歳,50.45,50.75,52.13,2,石井翔真,セ・成城,10/7,58.03,58.03,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,25～29歳,50.45,50.75,52.13,3,前島悠也,セ・葛西,10/3,1:00.16,60.16,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,25～29歳,50.45,50.75,52.13,4,十河直樹,ザバス鶴見,9/7,1:01.94,61.94,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,25～29歳,50.45,50.75,52.13,5,高梨大樹,セ・成城,10/10,1:12.55,72.55,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,25～29歳,50.45,50.75,52.13,6,山本和季,セ・二俣川,7/10,1:13.49,73.49,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,18～24歳,,,52.67,1,山田健太,セ・新都心,11/5,52.11,52.11,True,False,False,,,,,False
75,長水路,10,男子,100m自由形,18～24歳,,,52.67,2,設樂航希,セ・流山,11/6,54.69,54.69,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,18～24歳,,,52.67,3,鏑木颯太朗,セ・おおたか,9/6,58.26,58.26,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,18～24歳,,,52.67,4,荒井優吾,セ・成瀬,11/9,58.31,58.31,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,18～24歳,,,52.67,5,原井隆守,セ・新浦安,10/5,59.01,59.01,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,18～24歳,,,52.67,6,秋澤裕介,セ・二俣川,11/1,59.09,59.09,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,18～24歳,,,52.67,7,川西智大,セ・南千住,8/2,59.25,59.25,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,18～24歳,,,52.67,8,伊藤水晶,セ・松戸,10/2,59.70,59.7,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,18～24歳,,,52.67,9,小野瀬圭祐,セ・東十条,9/9,1:00.66,60.66,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,18～24歳,,,52.67,10,山﨑陸真,セ・二俣川,10/1,1:01.13,61.13,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,18～24歳,,,52.67,11,金子智哉,セ・東十条,9/1,1:01.49,61.49,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,18～24歳,,,52.67,12,村田雅治,セ・長津田,7/5,1:02.91,62.91,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,18～24歳,,,52.67,13,村上裕哉,セ・南千住,6/1,1:03.34,63.34,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,18～24歳,,,52.67,14,廣谷幸翼,セ・志木,10/8,1:03.38,63.38,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,18～24歳,,,52.67,15,池内駿文,セ・東十条,6/10,1:07.18,67.18,False,False,False,,,,,False
75,長水路,10,男子,100m自由形,18～24歳,,,52.67,16,前納爽太,セ・葛西,4/1,1:08.59,68.59,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,85～89歳,48.85,55.68,59.22,1,田之上ノブ,セ・蘇我,3/7,1:03.29,63.29,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,85～89歳,48.85,55.68,59.22,2,須山順子,セ・松戸,3/5,1:04.20,64.2,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,85～89歳,48.85,55.68,59.22,3,森川タエ子,セ・我孫子,1/9,1:08.18,68.18,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,85～89歳,48.85,55.68,59.22,4,鏑木玉江,セ・青砥,1/5,1:10.11,70.11,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,85～89歳,48.85,55.68,59.22,5,平田美佐子,セ・天王洲,1/3,1:16.55,76.55,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,80～84歳,43.04,43.04,52.86,1,大塚裕子,セ・成城,4/4,57.51,57.51,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,80～84歳,43.04,43.04,52.86,2,田神洋子,セ・トレッサ,2/6,58.99,58.99,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,80～84歳,43.04,43.04,52.86,3,西川美恵子,セ・蒲田,3/9,59.11,59.11,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,80～84歳,43.04,43.04,52.86,4,田中もみぢ,セ・おおたか,6/8,1:03.28,63.28,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,80～84歳,43.04,43.04,52.86,5,三浦実恵子,セ・館山,3/3,1:04.72,64.72,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,80～84歳,43.04,43.04,52.86,6,浜野操子,セ・流山,5/9,1:04.86,64.86,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,80～84歳,43.04,43.04,52.86,7,相澤和子,セ・新都心,3/8,1:13.10,73.1,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,75～79歳,40.08,40.56,48.00,1,藤井一恵,セ・大森,8/5,52.30,52.3,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,75～79歳,40.08,40.56,48.00,2,吉田三枝子,墨田区体育館,7/7,54.46,54.46,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,75～79歳,40.08,40.56,48.00,3,中村敬子,セ・府中,5/6,56.57,56.57,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,75～79歳,40.08,40.56,48.00,4,宮島町子,セ・亀有,2/7,56.90,56.9,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,75～79歳,40.08,40.56,48.00,5,原田早苗,セ・南千住,4/8,58.54,58.54,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,75～79歳,40.08,40.56,48.00,6,仲岡輝,セ・我孫子,4/3,58.63,58.63,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,75～79歳,40.08,40.56,48.00,7,川島かよ子,セ・天王洲,2/4,1:00.87,60.87,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,75～79歳,40.08,40.56,48.00,8,田村俊子,セ・館山,5/4,1:01.11,61.11,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,75～79歳,40.08,40.56,48.00,9,星幸恵,クリーンスパ,7/9,1:02.00,62.0,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,75～79歳,40.08,40.56,48.00,10,舘野圭子,セ・用賀,4/7,1:02.52,62.52,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,75～79歳,40.08,40.56,48.00,11,松木弘美,セ・志木,1/6,1:03.29,63.29,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,75～79歳,40.08,40.56,48.00,12,石井千枝子,セ・蘇我,2/8,1:10.14,70.14,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,75～79歳,40.08,40.56,48.00,13,川端淑子,セ・天王洲,1/8,1:10.32,70.32,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,75～79歳,40.08,40.56,48.00,14,西村咲喜子,セ・志木,1/2,1:35.45,95.45,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,70～74歳,34.65,39.67,45.18,1,松本琴江,セ・阿佐谷,12/5,47.96,47.96,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,70～74歳,34.65,39.67,45.18,2,松村恵子,セ・葛西,11/5,48.17,48.17,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,70～74歳,34.65,39.67,45.18,3,水谷裕子,セ・西新井,9/6,50.37,50.37,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,70～74歳,34.65,39.67,45.18,4,石塚孝子,セ・志木,8/6,50.91,50.91,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,70～74歳,34.65,39.67,45.18,5,後藤明美,セ・天王洲,10/8,51.44,51.44,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,70～74歳,34.65,39.67,45.18,6,小谷名賀子,セ・青砥,4/2,52.12,52.12,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,70～74歳,34.65,39.67,45.18,7,山地多佳子,セ・おおたか,9/5,52.16,52.16,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,70～74歳,34.65,39.67,45.18,8,川上涼子,セ・蘇我,7/3,54.37,54.37,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,70～74歳,34.65,39.67,45.18,9,清水裕子,セ・二俣川,2/3,55.00,55.0,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,70～74歳,34.65,39.67,45.18,10,相澤史子,セ・松戸,9/1,55.46,55.46,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,70～74歳,34.65,39.67,45.18,11,梅田栄己子,セ・天王洲,7/2,55.92,55.92,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,70～74歳,34.65,39.67,45.18,12,吉田あけみ,セ・館山,5/7,57.40,57.4,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,70～74歳,34.65,39.67,45.18,13,大久保祐美子,セ・おおたか,5/3,57.78,57.78,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,70～74歳,34.65,39.67,45.18,14,図子誠子,セ・青砥,3/1,57.91,57.91,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,70～74歳,34.65,39.67,45.18,15,平山啓子,セ・南青山,7/4,58.00,58.0,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,70～74歳,34.65,39.67,45.18,16,松丸映子,セ・ときわ台,2/1,58.35,58.35,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,70～74歳,34.65,39.67,45.18,17,高木保子,セ・おおたか,6/3,1:01.46,61.46,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,70～74歳,34.65,39.67,45.18,18,安野裕子,セ・新川崎,4/5,1:03.66,63.66,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,70～74歳,34.65,39.67,45.18,19,橋本順子,セ・おおたか,6/5,1:05.20,65.2,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,70～74歳,34.65,39.67,45.18,20,于亜芝,セ・南千住,6/6,1:06.84,66.84,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,70～74歳,34.65,39.67,45.18,21,斉藤由利子,セ・青砥,3/4,1:07.49,67.49,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,70～74歳,34.65,39.67,45.18,22,岩塚美恵子,セ・越谷,3/2,1:07.94,67.94,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,70～74歳,34.65,39.67,45.18,23,石村眞理子,セ・新川崎,2/9,1:11.84,71.84,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,65～69歳,33.59,37.54,43.31,1,田代眞理子,セ・成城,11/7,45.88,45.88,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,65～69歳,33.59,37.54,43.31,2,吉野治子,セ・成城,13/7,46.92,46.92,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,65～69歳,33.59,37.54,43.31,3,鈴木公江,セ・千葉みなと,9/7,47.72,47.72,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,65～69歳,33.59,37.54,43.31,4,森本美恵,セ・松戸,10/3,49.12,49.12,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,65～69歳,33.59,37.54,43.31,5,石崎節代,セ・南千住,8/4,49.37,49.37,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,65～69歳,33.59,37.54,43.31,6,山本由起子,セ・南千住,12/6,49.60,49.6,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,65～69歳,33.59,37.54,43.31,7,堀口実枝子,セ・トレッサ,11/4,50.03,50.03,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,65～69歳,33.59,37.54,43.31,8,原昌代,セ・市ヶ尾,9/3,50.21,50.21,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,65～69歳,33.59,37.54,43.31,9,藤代由美子,セ・長沼,10/6,50.28,50.28,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,65～69歳,33.59,37.54,43.31,10,岩崎良子,セ・おおたか,10/2,50.91,50.91,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,65～69歳,33.59,37.54,43.31,11,近藤則子,セ・阿佐谷,12/2,51.47,51.47,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,65～69歳,33.59,37.54,43.31,12,岡田美恵子,セ・溝ノ口,9/10,52.58,52.58,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,65～69歳,33.59,37.54,43.31,13,東海林慶美,セ・蒲田,5/10,53.30,53.3,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,65～69歳,33.59,37.54,43.31,14,小笠原京子,セ・流山,4/9,54.78,54.78,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,65～69歳,33.59,37.54,43.31,15,酒谷真砂子,セ・戸塚,8/1,55.16,55.16,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,65～69歳,33.59,37.54,43.31,16,掃部典子,曽谷・セ,9/2,55.18,55.18,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,65～69歳,33.59,37.54,43.31,17,豊田典子,セ・下北沢,6/1,56.50,56.5,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,65～69歳,33.59,37.54,43.31,18,小宮山美芽,セ・天王洲,8/7,56.75,56.75,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,65～69歳,33.59,37.54,43.31,19,新井瑞枝,セ・流山,6/4,57.75,57.75,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,65～69歳,33.59,37.54,43.31,20,畠山眞由美,セ・おおたか,6/9,59.00,59.0,False,False,False,,,,,False
75,長水路,13,女子,50m背泳ぎ,65～69歳,33.59,37.54,43.31,21,永田陽子,セ・戸塚,6/2,1:00.49,60.49,False,False,False,,,,,False
